iteration,x,y,loss,grad_norm,lambda_min,lambda_max
0,1e-06,0.0,5e-13,0.0025752066075485306,-1.0,1.0
1,-1.9907115857360024e-06,2.5577813654945285e-05,-3.25130809374761e-10,0.01655863071226495,,
2,0.000121079566345118,-5.911828561178276e-05,5.582644846322756e-09,0.015197799990499498,,
3,0.00032570250383770667,-1.5813726496726987e-05,5.291602353021902e-08,0.023481213586512683,,
4,0.00030863390628475053,-9.785008398506877e-05,4.284012458634958e-08,0.014804563448610567,,
5,0.00021808765468012972,-4.414928552692559e-05,2.280653285567075e-08,0.010457904810455573,,
6,0.0002399628036076187,2.0058682586570142e-05,2.8589898184059906e-08,0.015377476111624424,,
7,0.00011745100836891843,0.00013637789187361654,-2.402095012508048e-09,0.002441644612581968,,
8,-1.4663345118038089e-05,0.0002301758741566293,-2.638295967685888e-08,0.02056410423490806,,
9,-0.0003127997862051242,0.00021377946328694861,2.6071023663357803e-08,0.01426412458414549,,
10,-0.0006278478381231345,6.425149641068527e-05,1.9503232652244072e-07,0.013462256247019484,-1.0,1.0
11,-0.0010099656657595079,2.1362128418609876e-05,5.097871527412364e-07,0.015100577789324277,,
12,-0.0014023687464793575,-0.00016024453505518745,9.704798950435156e-07,0.025818546080053222,,
13,-0.001607206825323811,-0.0005350185174956837,1.1484344826520818e-06,0.004130252123614134,,
14,-0.0018233778603210283,-0.0008459789708703401,1.304513201177026e-06,0.0028276783490114982,,
15,-0.0020428223039572185,-0.0011124255217753228,1.4678162120239898e-06,0.009664510233049517,,
16,-0.002164601368114554,-0.0014122825238651786,1.3454785778141998e-06,0.03381318488142251,,
17,-0.0021990690736400265,-0.0020118326263089794,3.942171371793594e-07,0.01765557431209179,,
18,-0.0023410680633267275,-0.0026887441479730703,-8.743727080655385e-07,0.010535436870229052,,
19,-0.00247175843162861,-0.003192649829423019,-2.0417115944938534e-06,0.0074601243352975175,,
20,-0.002535060029413098,-0.0036972991978018546,-3.6217460026691507e-06,0.00351122294040588,-1.0,1.0
21,-0.0026211568954781937,-0.004131872966577363,-5.10095537060997e-06,0.010059586457108506,,
22,-0.002603865014830942,-0.004556700747266915,-6.991704342341161e-06,0.020621883421359295,,
23,-0.0023822259071116085,-0.004931382936515399,-9.321768697020758e-06,0.019585495131147046,,
24,-0.0021184649934468725,-0.005453600984035611,-1.2626934882307164e-05,0.004741095969441072,,
25,-0.0018669267003498212,-0.005878348156498514,-1.5534780872265203e-05,0.010472539124848823,,
26,-0.0016739689228293532,-0.006359868101443405,-1.8822875156579438e-05,0.01582591448674183,,
27,-0.0014937262294098224,-0.006635113784628135,-2.08967584432677e-05,0.021104955371334666,,
28,-0.0012955321839796764,-0.007090795638074777,-2.4300489570606563e-05,0.02790424309537619,,
29,-0.001076413838047812,-0.007776961165021814,-2.9661229105758314e-05,0.0037621552723268786,,
30,-0.0008991117461471356,-0.00836258530072881,-3.4562215489952914e-05,0.005221766248734996,-1.0,1.0
31,-0.0007810760293912605,-0.008921292420530861,-3.948968934446589e-05,0.017395229433714465,,
32,-0.0007931721884013773,-0.009551634958229843,-4.5302304127412484e-05,0.008529748111172047,,
33,-0.0008884635370258887,-0.010106635151733896,-5.067735331681933e-05,0.02154554704190741,,
34,-0.0008988432821488743,-0.010807973238964803,-5.800218314415759e-05,0.02375047510976035,,
35,-0.000889805179187711,-0.011675970015329747,-6.776826127098502e-05,0.01951859308486009,,
