iteration,x,y,loss,grad_norm,lambda_min,lambda_max
0,1e-06,0.0,5e-13,0.008909523424479699,-1.0,1.0
1,7.689919232532178e-05,-4.666126197928065e-05,1.868106205393883e-09,0.0041651317677313315,,
2,7.206485132102716e-05,-8.803107478174167e-05,-1.2780636656534215e-09,0.01637892949349819,,
3,0.000235709857744286,-9.490457520220234e-05,2.3276129321760527e-08,0.008812019018378296,,
4,0.0002589186548112375,-0.0001799135138894436,1.7334998664606868e-08,0.007382825269779444,,
5,0.0002226890349340791,-0.0002442410005492378,-5.031630034710639e-09,0.021701158549156864,,
6,3.569621472600753e-05,-0.00013411510246801343,-8.356320482120253e-09,0.01171425988443308,,
7,9.441741649104189e-05,-0.00023547687498247735,-2.32673550573352e-08,0.010656650961591012,,
8,3.4902606196695684e-05,-0.00014707773286364316,-1.020683379249378e-08,0.017288346336446717,,
9,-0.00013670308364951075,-0.00016805817893375015,-4.7779092136216255e-09,0.01039043735824536,,
10,-0.00020965283374661475,-0.00024204772421098617,-7.316395048865967e-09,0.008872644950918796,-1.0,1.0
11,-0.00017628007118246616,-0.0003242586818829622,-3.7034514640190384e-08,0.022579553733672264,,
12,-5.674021938692504e-05,-0.0005158150665687236,-1.3142286520161018e-07,0.017632891315274287,,
13,-8.67890437837693e-05,-0.0006895647536648308,-2.3398360568796888e-07,0.01319582147031794,,
14,-0.00012580356659007912,-0.0008156236186361064,-3.2470767495513614e-07,0.007830695103104392,,
15,-7.114371894634243e-05,-0.0007595497420504645,-2.8592719095170546e-07,0.01273718024360513,,
16,-9.296251774303633e-05,-0.0006340606346551296,-1.9669542935707073e-07,0.012676913973381441,,
17,1.69655290311356e-05,-0.000570923962892462,-1.6283317111476354e-07,0.016006058102236424,,
18,9.821985701970454e-05,-0.00043302137488069594,-8.893018539529851e-08,0.007751481120804788,,
19,8.768221765712117e-05,-0.0005098165838021087,-1.261123889131909e-07,0.010076023697915023,,
20,1.6938612424915068e-05,-0.0004380672446076305,-9.580799710362002e-08,0.010613254949694026,-1.0,1.0
21,-2.6659946674203645e-05,-0.0005348313066720205,-1.4266688691991473e-07,0.00819205793072146,,
22,5.408132401836181e-05,-0.0005486815240341961,-1.4906331260445453e-07,0.01988611050149723,,
23,0.00020099506881323965,-0.0006827042485182229,-2.1284303662879628e-07,0.0013948257396727728,,
24,0.00018740698738830218,-0.0006795549743804828,-2.1333679214164973e-07,0.006535816274693463,,
25,0.00015038414502964169,-0.0006256940555121552,-1.844388300134758e-07,0.01496166383594297,,
26,0.0002980498521354748,-0.0006016113351734832,-1.3655124212562139e-07,0.01759642547369156,,
27,0.0004327032196350616,-0.0007148892657960867,-1.6191729303395976e-07,0.0052606201020130245,,
28,0.0004476594880531355,-0.0007653245948896583,-1.9266135914951213e-07,0.006324351068127641,,
29,0.0005105637454754377,-0.0007587827265448001,-1.5753794395442666e-07,0.019645617866286515,,
30,0.00031602620220863445,-0.0007313934148606369,-2.1753188340954556e-07,0.012128025738990158,-1.0,1.0
31,0.00040505544779073123,-0.000813750529086692,-2.4906000390196064e-07,0.018403260818600643,,
32,0.00039087220120610365,-0.0009972357775184498,-4.208490591435611e-07,0.01045120436724241,,
33,0.00040988511808771536,-0.0011000038477749238,-5.210013275449287e-07,0.011514849152498464,,
34,0.0003048631932527928,-0.0010527855207773762,-5.077078930791008e-07,0.004358771830388266,,
35,0.00029436842106779764,-0.001010480096258484,-4.6720862880630343e-07,0.014933741050646399,,
36,0.0003773037712727549,-0.000886289155110761,-3.215751653251516e-07,0.013443945613826424,,
37,0.0005008402160421608,-0.0008332541272472085,-2.2173575928467443e-07,0.0038170363771187965,,
38,0.0005258813448985898,-0.0008044458205281294,-1.8529094462641286e-07,0.012556469164242398,,
39,0.0004625771896690896,-0.0006960065485002502,-1.3522372957653913e-07,0.015542873075334212,,
40,0.00031435855443496836,-0.0006492163089953126,-1.6133025755952713e-07,0.01225331387905463,-1.0,1.0
41,0.0004275530930855323,-0.0006022975864898003,-8.998036764221634e-08,0.00812543642869812,,
42,0.00040966743677730097,-0.0006815590210851019,-1.4834764523339922e-07,0.0028103242688035106,,
43,0.00040017805288703167,-0.0006551063493303302,-1.3451092746022837e-07,0.013803565616846862,,
44,0.0003093239737976992,-0.0007590264084464075,-2.4021988397652646e-07,0.004453826676287615,,
45,0.0003302719569058705,-0.0007983308510698679,-2.641262911257532e-07,0.00637411352457377,,
46,0.0003912833343918087,-0.0008167846891444739,-2.570172903240314e-07,0.014928806652183997,,
47,0.000505425480781958,-0.0007205636040161142,-1.31878495404509e-07,0.0178111803785249,,
48,0.0004529568403868798,-0.0005503553303549111,-4.8860545198399e-08,0.017284120458187693,,
49,0.0003034792151149318,-0.00046357675267370374,-6.140188580636061e-08,0.014710947447224083,,
50,0.00020349064811451276,-0.0005714817291516289,-1.4259146144203565e-07,0.011362207804473178,-1.0,1.0
51,0.00022502342862871775,-0.0006830447874752972,-2.079573191326751e-07,0.016489064265199017,,
52,7.718523240761717e-05,-0.0007560707539001085,-2.8284271240063033e-07,0.006481465093130302,,
53,0.00010790437560885267,-0.0006989982279674967,-2.3847758421308207e-07,0.017927376908005985,,
54,0.00025357275913377155,-0.0008034961050818561,-2.906534233534997e-07,0.012634582225359096,,
55,0.0003367911149623923,-0.0008985643545351676,-3.4699482206179553e-07,0.013359873261399558,,
56,0.00021038634630405717,-0.0009418131211823065,-4.2137477025999365e-07,0.021284829179095206,,
57,0.00013779354925268493,-0.0007417264371311569,-2.6558552266181394e-07,0.012486423353881044,,
58,0.0002611695294086851,-0.0007609473720142696,-2.554156899419346e-07,0.00963882586070386,,
59,0.00016583421160997782,-0.0007467391498342487,-2.650591860774368e-07,0.01608404848536284,,
60,0.0002486770883938516,-0.0008846040087872181,-3.6034197903518664e-07,0.012308519630980183,-1.0,1.0
61,0.00012703931256727319,-0.0009034246634672634,-4.0001856781168647e-07,0.02501602742983039,,
62,6.480985173294499e-05,-0.0006611280331950464,-2.1644497969735204e-07,0.0332915742488371,,
63,9.452463908232866e-05,-0.0009927150097326727,-4.88274091577448e-07,0.004782194847044892,,
64,0.00013747895162250176,-0.0009716944057995932,-4.6264477806150114e-07,0.016348538044587385,,
65,1.961469980895676e-06,-0.0008802477995801765,-3.874161706506283e-07,0.010343825050683113,,
66,2.6929311639859947e-05,-0.0007798681275802799,-3.0373455429508747e-07,0.006144634350443714,,
67,-3.442527049513446e-05,-0.0007832249685216279,-3.0612812603352094e-07,0.0015216865913059397,,
68,-4.627921345718115e-05,-0.0007927663019959686,-3.1316832199107396e-07,0.014309118451730453,,
69,-0.0001599109024558623,-0.0008797313889094667,-3.7417790995416553e-07,0.016502373791530082,,
70,-0.0002388683081357598,-0.0010246401952803633,-4.964147305762704e-07,0.00460334688201277,-1.0,1.0
71,-0.00019887706365600674,-0.001001841497585664,-4.820671499181252e-07,0.006873360083798499,,
72,-0.0002277310974485077,-0.0009394575844504921,-4.153595501182259e-07,0.015702661638255063,,
73,-0.0003610558693539158,-0.00085650058686184,-3.016159572498822e-07,0.0032469473877270428,,
74,-0.00036311842320343627,-0.0008889044848601453,-3.2914809696736523e-07,0.010597956306824394,,
75,-0.00026207313894896506,-0.0008569432846625777,-3.3283473148486205e-07,0.01702819259308349,,
76,-0.00021949126408235997,-0.0010218151083061558,-4.979648502771243e-07,0.00894204704886849,,
77,-0.0003010131409446903,-0.0010585602322719396,-5.149704271631173e-07,0.02836905828225463,,
78,-0.0001912576373927581,-0.0007969611569252216,-2.99283800893264e-07,0.011969611014745297,,
79,-7.612456397166634e-05,-0.0008296954537565985,-3.4129979837224576e-07,0.013723484819168373,,
80,3.57809332745427e-05,-0.000750256400109962,-2.808021953599811e-07,0.011545223510712918,-1.0,1.0
81,0.00015111380515307765,-0.0007555049480502289,-2.739761722102683e-07,0.0039876743448494355,,
82,0.00017739845943693546,-0.0007854928058802759,-2.927643673395354e-07,0.0070481690436903595,,
83,0.00011747815485209481,-0.0008226037986627849,-3.3143794635349535e-07,0.025792763632972587,,
84,0.00016193196760276552,-0.0010766717504287792,-5.665000480198341e-07,0.0064139446270074915,,
85,9.788292343139054e-05,-0.0010732675605743373,-5.711610949408567e-07,0.0035812573404116876,,
86,0.00010765507937922879,-0.0010388140356174277,-5.337724922398092e-07,0.004176668317338782,,
87,0.0001109685541144843,-0.00108044907745102,-5.775280944812506e-07,0.011718759621866165,,
88,8.62482522052528e-05,-0.0009658984799797518,-4.62760556309367e-07,0.01858531445221616,,
89,0.00014061975386296378,-0.0011436205414585142,-6.440470138346924e-07,0.0067324611639915785,,
90,0.0001119419655278177,-0.001204531852301986,-7.191829897819111e-07,0.017288912251193674,-1.0,1.0
91,-2.9852728971271853e-05,-0.0011056131316528725,-6.107446057281198e-07,0.004625667529056829,,
92,1.4763838736822387e-05,-0.0010934048600763505,-5.976581085521684e-07,0.02798453741802088,,
93,-4.549149025169081e-05,-0.0013666862695767903,-9.328809418822019e-07,0.012082698241147938,,
94,-4.109784422813181e-06,-0.0014802059335181366,-1.095496357647148e-06,0.013244659216279955,,
95,-6.536996581082148e-06,-0.0013477815837305022,-9.082362325593998e-07,0.008475981920540226,,
96,-1.0006916934020869e-05,-0.0014324703468840442,-1.0259355781577848e-06,0.011307873044951941,,
97,-9.186630861627092e-05,-0.001510482136207755,-1.1365584325719813e-06,0.012674439809507346,,
98,-0.00011973907441920573,-0.0016341237609745673,-1.3280115101194484e-06,0.020722123263191908,,
99,-0.0003047838568564342,-0.0015408549679822128,-1.1406704164775913e-06,0.02033021352144333,,
100,-0.00017398648542639808,-0.0016964949558058466,-1.4239119189818256e-06,0.017735343160359452,-1.0,1.0
101,-2.741435078903914e-05,-0.0015966408169360991,-1.2742551758385947e-06,0.013614137320477324,,
102,-5.39006065358898e-05,-0.0014631007414733612,-1.0688792521574812e-06,0.009188547131313562,,
103,-0.00012541538539669362,-0.0014054069268748498,-9.797198056068039e-07,0.02066663949230966,,
104,-0.0002219377876657056,-0.001588148341586262,-1.2364793866446233e-06,0.014373599221753908,,
105,-9.009257042011216e-05,-0.0016453923294646648,-1.3495996233081266e-06,0.008569903423082061,,
106,-2.809455790085753e-05,-0.001704557952183924,-1.4523642540849038e-06,0.01682838878378369,,
107,7.487194484902157e-05,-0.001837664549380595,-1.685702593962355e-06,0.002819892136559934,,
108,5.443718035851265e-05,-0.0018182326280550881,-1.6515032415593636e-06,0.006926238066040478,,
109,3.874411305841087e-05,-0.0017507714909948421,-1.53184985369181e-06,0.007231943140176046,,
110,3.489033287800865e-05,-0.0018229881686849373,-1.6610342639184615e-06,0.014341801081584987,-1.0,1.0
111,8.602117874180259e-05,-0.0019569820582009453,-1.9111895664641394e-06,0.01733317136683873,,
112,-8.929369261563772e-06,-0.001811970760720093,-1.6415791520345717e-06,0.002756495495926743,,
113,-3.504383440676406e-05,-0.001803146847071005,-1.6250552408860887e-06,0.017918991036257645,,
114,-0.00011864270735944605,-0.001961640545421411,-1.9169787687158158e-06,0.012887597228682893,,
115,9.486891264933963e-06,-0.0019754905342023008,-1.9512364248085095e-06,0.017225651482984806,,
116,-7.801357321175282e-06,-0.0018041037687793237,-1.6273647736738533e-06,0.008944103471135719,,
117,-2.330335246663843e-05,-0.001716016386954523,-1.4720845970301353e-06,0.004009239581341033,,
118,-6.842903909812424e-06,-0.0017525739283839907,-1.5357342745586873e-06,0.02110924376266499,,
119,-0.00010483510165935179,-0.001939543301286015,-1.8754189095117635e-06,0.012968474519653862,,
