iteration,x,y,loss,grad_norm,lambda_min,lambda_max
0,1e-06,0.0,5e-13,0.014960978548396177,-1.0,1.0
1,0.010000992979933489,-0.009999978133740733,1.0148954693063995e-08,0.014445632185220434,,
2,0.01037954756072074,-0.019759585232845614,-0.0001413531005044133,0.03059963854225842,,
3,0.005462442428833036,-0.028885041385935242,-0.0004022536692894382,0.037108869038681776,,
4,-0.0010655365195347544,-0.03784259258145107,-0.0007154632226056166,0.024918072879937848,,
5,-0.00777895436259439,-0.04714838288585745,-0.0010812289388880446,0.04682055221712638,,
6,-0.00867647499409562,-0.056696779175426405,-0.0015696217752719493,0.05103851058015507,,
7,-0.008882087773492168,-0.0662613251506759,-0.0021558358637537873,0.059279979963712766,,
8,-0.00945253054411627,-0.07595053260526005,-0.0028395665346676096,0.07239510292337313,,
9,-0.009771979449927783,-0.08575689236387768,-0.0036293765027699456,0.07868817552776766,,
10,-0.007979198433883285,-0.09574507193610513,-0.00455172559620133,0.10099285163838945,-1.0,1.0
11,-0.00526588273896818,-0.10583600133355486,-0.005586764828627832,0.11524990124551217,,
12,-0.0015225082386142287,-0.11606137613127379,-0.006733962499074181,0.11426786776365233,,
13,0.0015241196819788913,-0.12646101302597682,-0.007995032437375642,0.0986879247504285,,
14,0.004263412419005298,-0.1369941831300468,-0.009374614763007135,0.15847550159224075,,
15,0.005345311215905305,-0.14765938298427245,-0.010887360515650583,0.1618203873079397,,
16,0.005402708814550735,-0.15848873701140928,-0.012544745248468415,0.1537674119484914,,
17,0.005671495190495454,-0.16947168488251618,-0.014344243059611525,0.16016520849129137,,
18,0.005595480662484061,-0.18059736321870623,-0.016292049098852537,0.17825285252782175,,
19,0.004571069824558691,-0.1918720737650642,-0.018396999005782625,0.18224768581089146,,
20,0.004511917155702247,-0.20328136303935845,-0.020651477581359764,0.20341701240385204,-1.0,1.0
21,0.005931812081109813,-0.2148365613282275,-0.02305978084438583,0.2203315943414281,,
22,0.007426643946297339,-0.226540223722963,-0.02563265896207253,0.22603302772466788,,
23,0.007814200979429892,-0.23837798890735734,-0.02838150192928463,0.2395452247609635,,
24,0.009117721168409499,-0.25034871069275433,-0.03129567205310977,0.24399875150028744,,
25,0.008757443116025415,-0.2624360985524726,-0.03439800650675634,0.259212946551252,,
26,0.008066522269654281,-0.2746460398011838,-0.0376826891984733,0.2747719472732066,,
27,0.006836029317574662,-0.28698112335320747,-0.04115571693211907,0.2978938729947507,,
28,0.0048846140233039575,-0.29945311434771604,-0.04482415411919482,0.304136739394518,,
29,0.002668059600847405,-0.31204580465334847,-0.04868273282986102,0.3210900365544062,,
30,0.0007834421819983312,-0.324761475899278,-0.0527347012233124,0.32520583713517004,-1.0,1.0
31,-0.0011046540558035665,-0.33758132319758843,-0.05697996475562583,0.3279502488722434,,
32,-0.003263919409054886,-0.3504868003951211,-0.06141517204065032,0.34433454537292263,,
33,-0.0027094777026793566,-0.36348328844360284,-0.06605637985417703,0.37115555339957357,,
34,-0.001611280376879761,-0.3765958855462485,-0.0709109323929551,0.37542638603253103,,
35,-1.1776610077317241e-05,-0.3898049440899967,-0.07597394714915846,0.3984791369197454,,
36,5.948164664779118e-06,-0.4031234365252588,-0.08125425252027683,0.39871122534397163,,
37,0.0005839976149299011,-0.41652598759521803,-0.08674677864447873,0.4046644454776334,,
38,0.001341495477872168,-0.43000017925898804,-0.09244917727632235,0.41487685230928817,,
39,0.0029236707831643265,-0.4435423477582887,-0.09836063320204319,0.4321341780767101,,
40,0.0034709798014623447,-0.4571612469071343,-0.10449217898645181,0.45329804875963664,-1.0,1.0
41,0.0036005467114893176,-0.4708697019737464,-0.11085265615011157,0.46633387652335395,,
42,0.003221728345318528,-0.4846640125172527,-0.11744441274789634,0.5014988298080385,,
43,0.0024777002656022093,-0.4985742805506596,-0.12428508711400084,0.49871666092441064,,
44,0.0022688970760168467,-0.5125664004629041,-0.13135958349477833,0.4959352494561876,,
45,0.002280190598969284,-0.526611713356182,-0.13865734868738294,0.522556320853549,,
46,0.0019834907924211652,-0.540732466271262,-0.14619383292203894,0.537611009733618,,
47,0.001226240375057394,-0.5549281390732723,-0.1539718679349338,0.5678404760904026,,
48,0.0003386636384177461,-0.569220136749322,-0.16200572469392843,0.5647970435763282,,
49,-0.0002698661775136402,-0.5835763303293521,-0.17028063024645965,0.5891696381589275,,
50,-0.0008585441233920627,-0.5980103314635575,-0.17880780971957108,0.6088436641131051,-1.0,1.0
51,-0.00029208400888224354,-0.612525393238077,-0.18759363602419632,0.6020967352688246,,
52,0.0017630301804302693,-0.6270858617541695,-0.1966167848682761,0.634814695774246,,
53,0.004017817487581694,-0.6417194823868569,-0.20589387560874606,0.6402711486691397,,
54,0.006489496503373734,-0.6564094146522944,-0.21541560303965024,0.656833186230195,,
55,0.006404967281661674,-0.6711562576010996,-0.22520484925561723,0.6634548788878946,,
