iteration,loss,grad_norm
0,2.1632065773010254,3.065156936645508
1,2.0733399391174316,3.0026373863220215
2,1.9871621131896973,2.941404342651367
3,1.904522180557251,2.8814311027526855
4,1.8252782821655273,2.8226919174194336
5,1.7492889165878296,2.7651607990264893
6,1.6764239072799683,2.708812952041626
7,1.6065540313720703,2.653623580932617
8,1.5395556688308716,2.5995688438415527
9,1.4753130674362183,2.5466251373291016
10,1.413710594177246,2.494769811630249
11,1.3546452522277832,2.4439797401428223
12,1.2980082035064697,2.394233226776123
13,1.243703842163086,2.345508337020874
14,1.1916345357894897,2.2977843284606934
15,1.1417089700698853,2.25104022026062
16,1.0938411951065063,2.2052557468414307
17,1.04794442653656,2.1604108810424805
18,1.0039410591125488,2.1164865493774414
19,0.9617510437965393,2.0734636783599854
20,0.9213017821311951,2.031323194503784
21,0.8825206756591797,1.9900470972061157
22,0.845340371131897,1.949617624282837
23,0.8096957206726074,1.9100171327590942
24,0.7755228281021118,1.8712284564971924
25,0.742762565612793,1.8332347869873047
26,0.7113549709320068,1.7960199117660522
27,0.6812472939491272,1.7595674991607666
28,0.652384877204895,1.723861813545227
29,0.6247171759605408,1.688887596130371
30,0.5981947779655457,1.6546295881271362
31,0.5727709531784058,1.6210730075836182
32,0.548401415348053,1.5882035493850708
33,0.5250416398048401,1.556006669998169
34,0.5026511549949646,1.5244687795639038
35,0.48119020462036133,1.493576169013977
36,0.46062061190605164,1.463315486907959
37,0.4409053325653076,1.4336737394332886
38,0.42201003432273865,1.4046382904052734
39,0.40390050411224365,1.3761963844299316
40,0.3865453004837036,1.3483359813690186
41,0.36991259455680847,1.321044921875
42,0.3539729416370392,1.2943115234375
43,0.33869844675064087,1.2681244611740112
44,0.3240611255168915,1.2424722909927368
45,0.31003519892692566,1.2173439264297485
46,0.29659542441368103,1.1927287578582764
47,0.28371772170066833,1.1686160564422607
48,0.2713788151741028,1.1449956893920898
49,0.25955700874328613,1.1218572854995728
50,0.24823054671287537,1.0991909503936768
51,0.23737941682338715,1.0769871473312378
52,0.22698406875133514,1.0552362203598022
53,0.21702535450458527,1.0339288711547852
54,0.20748570561408997,1.0130559206008911
55,0.19834750890731812,0.9926084280014038
56,0.1895945966243744,0.9725777506828308
57,0.1812109351158142,0.9529552459716797
58,0.1731811910867691,0.9337325096130371
59,0.16549095511436462,0.9149014353752136
60,0.1581261307001114,0.8964537978172302
61,0.1510731279850006,0.8783817887306213
62,0.1443192958831787,0.8606777191162109
63,0.1378522366285324,0.8433340191841125
64,0.13166002929210663,0.826343297958374
65,0.12573134899139404,0.8096981644630432
66,0.12005545943975449,0.793391764163971
67,0.11462157219648361,0.7774169445037842
68,0.10941988974809647,0.7617669701576233
69,0.10444068163633347,0.7464352250099182
70,0.09967482089996338,0.7314150929450989
71,0.09511350095272064,0.7167001962661743
72,0.09074806421995163,0.7022843360900879
73,0.08657043427228928,0.6881612539291382
74,0.08257289230823517,0.6743250489234924
75,0.07874792069196701,0.6607698202133179
76,0.0750882625579834,0.6474898457527161
77,0.0715872272849083,0.6344794034957886
78,0.06823800504207611,0.6217329502105713
79,0.06503435224294662,0.6092451214790344
80,0.06197017431259155,0.5970106720924377
81,0.05903969332575798,0.5850242972373962
82,0.056237295269966125,0.5732810497283936
83,0.05355764925479889,0.5617758631706238
84,0.050995614379644394,0.5505038499832153
85,0.048546239733695984,0.5394602417945862
86,0.04620484262704849,0.5286404490470886
87,0.0439668707549572,0.5180397629737854
88,0.0418279655277729,0.5076537728309631
89,0.039784014225006104,0.49747809767723083
90,0.03783097863197327,0.4875083565711975
91,0.035965099930763245,0.47774040699005127
92,0.0341826006770134,0.4681701064109802
93,0.032480087131261826,0.45879340171813965
94,0.030854089185595512,0.449606329202652
95,0.02930140681564808,0.4406050443649292
96,0.02781895361840725,0.4317857027053833
97,0.026403721421957016,0.4231446087360382
98,0.025052880868315697,0.4146781265735626
99,0.023763706907629967,0.40638262033462524
100,0.022533554583787918,0.39825472235679626
101,0.02135993167757988,0.39029088616371155
102,0.020240405574440956,0.38248780369758606
103,0.019172709435224533,0.37484222650527954
104,0.018154582008719444,0.36735087633132935
105,0.017183927819132805,0.36001062393188477
106,0.0162587221711874,0.35281839966773987
107,0.015376976691186428,0.3457711338996887
108,0.014536864124238491,0.33886590600013733
109,0.01373657863587141,0.3320997953414917
110,0.012974385172128677,0.325469970703125
111,0.01224866695702076,0.3189736306667328
112,0.011557833291590214,0.3126080632209778
113,0.010900364257395267,0.3063705861568451
114,0.010274828411638737,0.3002585470676422
115,0.00967982318252325,0.2942694425582886
116,0.009114021435379982,0.2884007394313812
117,0.008576148189604282,0.282649964094162
118,0.008064979687333107,0.27701467275619507
119,0.00757935456931591,0.27149254083633423
120,0.00711813336238265,0.2660812437534332
121,0.006680253427475691,0.2607785165309906
122,0.0062646823935210705,0.25558212399482727
123,0.005870427470654249,0.25048989057540894
124,0.005496555007994175,0.2454996407032013
125,0.005142148584127426,0.24060934782028198
126,0.004806342534720898,0.23581692576408386
127,0.00448830658569932,0.23112034797668457
128,0.004187250044196844,0.22651763260364532
129,0.0039023919962346554,0.2220068871974945
130,0.0036330195143818855,0.21758617460727692
131,0.0033784261904656887,0.21325363218784332
132,0.00313794263638556,0.20900747179985046
133,0.0029109250754117966,0.2048458755016327
134,0.0026967597659677267,0.20076708495616913
135,0.0024948613718152046,0.1967693567276001
136,0.0023046566639095545,0.19285103678703308
137,0.002125614555552602,0.1890104115009308
138,0.001957217464223504,0.18524588644504547
139,0.0017989658517763019,0.181555837392807
