iteration,loss,grad_norm,update_magnitude,param_distance,learning_rate,normalized_speed
0,2.404841423034668,1.6993033194281284,0.0016993033194281284,0.0,0.001,0.0
1,2.1659836769104004,1.651151173745902,0.001651151173745902,0.0,0.001,0.0
2,1.9155209064483643,1.5698001040039191,0.001569800104003919,0.0,0.001,0.0
3,1.7425318956375122,1.489139780526943,0.001489139780526943,0.0,0.001,0.0
4,1.6136972904205322,1.541233527915242,0.001541233527915242,0.0,0.001,0.0
5,1.4736082553863525,1.714832391360159,0.001714832391360159,0.0,0.001,0.0
6,1.3846486806869507,1.70581128261074,0.0017058112826107402,0.0,0.001,0.0
7,1.1890387535095215,1.8141978780270844,0.0018141978780270844,0.0,0.001,0.0
8,1.0187190771102905,1.4273652602547222,0.0014273652602547222,0.0,0.001,0.0
9,1.0260262489318848,1.3832191813100556,0.0013832191813100557,0.0,0.001,0.0
10,0.7905716896057129,1.4540080063400402,0.0014540080063400402,0.0,0.001,0.0
11,0.6954216957092285,1.730006934055724,0.0017300069340557241,0.0,0.001,0.0
12,0.8648813962936401,2.040010796445026,0.002040010796445026,0.0,0.001,0.0
13,0.6619676351547241,1.6382996869414845,0.0016382996869414846,0.0,0.001,0.0
14,0.7103749513626099,1.7358280431020323,0.0017358280431020324,0.0,0.001,0.0
15,0.6415466666221619,1.7049843699893066,0.0017049843699893067,0.0,0.001,0.0
16,0.6062670350074768,1.6270098728648927,0.0016270098728648928,0.0,0.001,0.0
17,0.6422555446624756,1.422436001587919,0.001422436001587919,0.0,0.001,0.0
18,0.5741779208183289,1.7936024864760187,0.0017936024864760188,0.0,0.001,0.0
19,0.6345323324203491,1.2308469993044155,0.0012308469993044155,0.0,0.001,0.0
20,0.49761685729026794,1.298864963665767,0.001298864963665767,0.0,0.001,0.0
21,0.6596421003341675,1.7616715330614625,0.0017616715330614626,0.0,0.001,0.0
22,0.4391392767429352,1.439084835045765,0.001439084835045765,0.0,0.001,0.0
23,0.504907488822937,1.4696644542299289,0.001469664454229929,0.0,0.001,0.0
24,0.4888826310634613,1.2842778301636466,0.0012842778301636467,0.0,0.001,0.0
25,0.37962445616722107,1.0171450626588217,0.0010171450626588216,0.0,0.001,0.0
26,0.5429495573043823,1.6592965477897106,0.0016592965477897107,0.0,0.001,0.0
27,0.4481831192970276,1.4780685413793886,0.0014780685413793887,0.0,0.001,0.0
28,0.31410375237464905,1.1213097093132505,0.0011213097093132505,0.0,0.001,0.0
29,0.37099775671958923,1.625537895495038,0.001625537895495038,0.0,0.001,0.0
30,0.400791198015213,1.249863931722765,0.001249863931722765,0.0,0.001,0.0
31,0.3477896451950073,0.9339521527813728,0.0009339521527813728,0.0,0.001,0.0
32,0.3313484191894531,1.9346071713282784,0.0019346071713282785,0.0,0.001,0.0
33,0.5045140385627747,1.6033254892203932,0.0016033254892203932,0.0,0.001,0.0
34,0.41645440459251404,1.0820405168824472,0.0010820405168824473,0.0,0.001,0.0
35,0.446344792842865,1.1313320018608335,0.0011313320018608336,0.0,0.001,0.0
36,0.33855944871902466,1.7329407887738426,0.0017329407887738426,0.0,0.001,0.0
37,0.4037880003452301,1.50843997584327,0.00150843997584327,0.0,0.001,0.0
38,0.487633615732193,1.938128245385256,0.001938128245385256,0.0,0.001,0.0
39,0.38617971539497375,1.3850763063986864,0.0013850763063986864,0.0,0.001,0.0
40,0.28569671511650085,1.152983309156257,0.001152983309156257,0.0,0.001,0.0
41,0.46613627672195435,1.03620314102791,0.00103620314102791,0.0,0.001,0.0
42,0.38101932406425476,1.4478449256039163,0.0014478449256039164,0.0,0.001,0.0
43,0.3213861584663391,1.1865089905260824,0.0011865089905260823,0.0,0.001,0.0
44,0.4110613167285919,1.2763110330851042,0.0012763110330851041,0.0,0.001,0.0
45,0.3552858233451843,1.2508147595404828,0.0012508147595404829,0.0,0.001,0.0
46,0.4384089708328247,1.5842960658675562,0.0015842960658675562,0.0,0.001,0.0
47,0.31455349922180176,0.7891696429839757,0.0007891696429839758,0.0,0.001,0.0
48,0.5500099658966064,1.6376048143439073,0.0016376048143439074,0.0,0.001,0.0
49,0.3506316840648651,1.4703400464996856,0.0014703400464996857,0.0,0.001,0.0
