iteration,loss,grad_norm,update_magnitude,param_distance,learning_rate,normalized_speed
0,2.3011627197265625,1.709667859383399,0.001709667859383399,0.0,0.001,0.0
1,2.0714077949523926,1.412836647706306,0.001412836647706306,0.0,0.001,0.0
2,1.9650232791900635,1.6232868220189853,0.0016232868220189853,0.0,0.001,0.0
3,1.6526020765304565,1.521198607379879,0.0015211986073798791,0.0,0.001,0.0
4,1.540046215057373,1.628132825621402,0.001628132825621402,0.0,0.001,0.0
5,1.3950141668319702,1.8494596408143256,0.0018494596408143256,0.0,0.001,0.0
6,1.197465419769287,1.773954344361325,0.0017739543443613252,0.0,0.001,0.0
7,1.1057238578796387,1.5679127326963371,0.001567912732696337,0.0,0.001,0.0
8,1.0151780843734741,1.443349102157626,0.001443349102157626,0.0,0.001,0.0
9,0.988804817199707,1.5045944826833781,0.0015045944826833782,0.0,0.001,0.0
10,0.9098290205001831,1.9349540296748449,0.0019349540296748448,0.0,0.001,0.0
11,0.8554272651672363,1.9545271614911612,0.0019545271614911613,0.0,0.001,0.0
12,0.6436071991920471,1.5017738668721194,0.0015017738668721195,0.0,0.001,0.0
13,0.6305858492851257,1.2165123210304623,0.0012165123210304623,0.0,0.001,0.0
14,0.6191858649253845,1.5306622976201008,0.0015306622976201008,0.0,0.001,0.0
15,0.609578549861908,1.6312832395383232,0.0016312832395383233,0.0,0.001,0.0
16,0.6718955636024475,2.208112750888704,0.002208112750888704,0.0,0.001,0.0
17,0.5588677525520325,1.6421029603041202,0.0016421029603041202,0.0,0.001,0.0
18,0.6041085124015808,1.9949491509941868,0.001994949150994187,0.0,0.001,0.0
19,0.5170700550079346,1.6100664620900842,0.0016100664620900841,0.0,0.001,0.0
20,0.5812193751335144,1.783553882738695,0.001783553882738695,0.0,0.001,0.0
21,0.5110858082771301,1.4791184465225478,0.0014791184465225479,0.0,0.001,0.0
22,0.5563074350357056,1.2597571117067772,0.001259757111706777,0.0,0.001,0.0
23,0.47865158319473267,1.3059316721282412,0.0013059316721282413,0.0,0.001,0.0
24,0.569536566734314,1.237794764758805,0.001237794764758805,0.0,0.001,0.0
25,0.4471648335456848,1.6225283629215421,0.0016225283629215422,0.0,0.001,0.0
26,0.537907600402832,2.34397318175179,0.0023439731817517903,0.0,0.001,0.0
27,0.44728174805641174,1.5600844859871281,0.0015600844859871281,0.0,0.001,0.0
28,0.47041577100753784,1.614846426248942,0.001614846426248942,0.0,0.001,0.0
29,0.40438488125801086,1.007297924308829,0.001007297924308829,0.0,0.001,0.0
30,0.27734479308128357,1.2348168643161843,0.0012348168643161843,0.0,0.001,0.0
31,0.3780640959739685,1.7859147508165185,0.0017859147508165185,0.0,0.001,0.0
32,0.5223374962806702,1.7999508918741198,0.00179995089187412,0.0,0.001,0.0
33,0.40677502751350403,1.8772675622111517,0.0018772675622111517,0.0,0.001,0.0
34,0.3850161135196686,1.599790812411859,0.001599790812411859,0.0,0.001,0.0
35,0.37842562794685364,1.5528233564640248,0.0015528233564640248,0.0,0.001,0.0
36,0.451926589012146,1.1824259659184297,0.0011824259659184298,0.0,0.001,0.0
37,0.393287718296051,1.3117721918975684,0.0013117721918975685,0.0,0.001,0.0
38,0.5013192892074585,1.182730015317955,0.001182730015317955,0.0,0.001,0.0
39,0.36107784509658813,1.776643506311383,0.001776643506311383,0.0,0.001,0.0
40,0.3672027289867401,1.7472417710333463,0.0017472417710333464,0.0,0.001,0.0
41,0.3613334596157074,1.3202655820860847,0.0013202655820860848,0.0,0.001,0.0
42,0.38972020149230957,1.5785584654679592,0.0015785584654679592,0.0,0.001,0.0
43,0.3013562560081482,1.1463528796847886,0.0011463528796847886,0.0,0.001,0.0
44,0.32461610436439514,1.3455213916698903,0.0013455213916698902,0.0,0.001,0.0
45,0.30131328105926514,1.2068445563834245,0.0012068445563834245,0.0,0.001,0.0
46,0.41088342666625977,1.4405368842221424,0.0014405368842221424,0.0,0.001,0.0
47,0.3191637694835663,1.8585440802884166,0.0018585440802884165,0.0,0.001,0.0
48,0.4156172573566437,1.940370124845673,0.0019403701248456732,0.0,0.001,0.0
49,0.3337525725364685,1.5508948067047772,0.0015508948067047771,0.0,0.001,0.0
50,0.4000239074230194,1.4200262881930277,0.0014200262881930276,0.0,0.001,0.0
51,0.3679830729961395,1.4395667181096439,0.001439566718109644,0.0,0.001,0.0
52,0.31795215606689453,1.302828207704805,0.001302828207704805,0.0,0.001,0.0
53,0.28323817253112793,1.5140343854690392,0.0015140343854690393,0.0,0.001,0.0
54,0.3030427396297455,1.837733571209826,0.001837733571209826,0.0,0.001,0.0
55,0.45380228757858276,1.3767339855337795,0.0013767339855337796,0.0,0.001,0.0
56,0.39029887318611145,1.455182599502276,0.0014551825995022761,0.0,0.001,0.0
57,0.2847340703010559,1.3443339991255134,0.0013443339991255135,0.0,0.001,0.0
58,0.4740549325942993,1.8735287944817012,0.0018735287944817013,0.0,0.001,0.0
59,0.40368181467056274,1.6468042743428695,0.0016468042743428696,0.0,0.001,0.0
60,0.366161584854126,1.4641367107835752,0.0014641367107835752,0.0,0.001,0.0
61,0.34268659353256226,1.1416080158953716,0.0011416080158953717,0.0,0.001,0.0
62,0.3485525846481323,1.2981591149129492,0.0012981591149129493,0.0,0.001,0.0
63,0.32105252146720886,1.5670636034329501,0.0015670636034329501,0.0,0.001,0.0
64,0.2559279203414917,1.274549162724564,0.001274549162724564,0.0,0.001,0.0
65,0.2691303789615631,1.1524260487094131,0.001152426048709413,0.0,0.001,0.0
66,0.34942200779914856,1.926003233751385,0.0019260032337513851,0.0,0.001,0.0
67,0.38975462317466736,1.7235989364593698,0.00172359893645937,0.0,0.001,0.0
68,0.3275891840457916,1.2614189652493684,0.0012614189652493683,0.0,0.001,0.0
69,0.25313425064086914,1.2168864161866237,0.0012168864161866237,0.0,0.001,0.0
70,0.3130583167076111,1.305785882167169,0.001305785882167169,0.0,0.001,0.0
71,0.2837378680706024,1.502383472118688,0.001502383472118688,0.0,0.001,0.0
72,0.33050718903541565,1.1816138272274226,0.0011816138272274226,0.0,0.001,0.0
73,0.34123826026916504,1.1508623198884718,0.0011508623198884717,0.0,0.001,0.0
74,0.4211118221282959,1.6578279423627935,0.0016578279423627937,0.0,0.001,0.0
75,0.27071240544319153,0.9649425507228593,0.0009649425507228593,0.0,0.001,0.0
76,0.24529041349887848,1.3379105197746735,0.0013379105197746735,0.0,0.001,0.0
77,0.3037944436073303,1.2723792251711281,0.0012723792251711282,0.0,0.001,0.0
78,0.2991315424442291,1.6834210344613896,0.0016834210344613895,0.0,0.001,0.0
79,0.4766273498535156,1.8898648102788203,0.0018898648102788204,0.0,0.001,0.0
80,0.23981158435344696,1.1827246970587662,0.0011827246970587662,0.0,0.001,0.0
81,0.23876702785491943,1.0932357911710078,0.0010932357911710077,0.0,0.001,0.0
82,0.4138488173484802,1.395136167343595,0.0013951361673435949,0.0,0.001,0.0
83,0.34444525837898254,1.1417638363569884,0.0011417638363569885,0.0,0.001,0.0
84,0.23088039457798004,1.0737810656851696,0.0010737810656851695,0.0,0.001,0.0
85,0.23290865123271942,1.2501905607753512,0.0012501905607753513,0.0,0.001,0.0
86,0.2958262860774994,1.538998802696447,0.001538998802696447,0.0,0.001,0.0
87,0.33934229612350464,0.8570265765564997,0.0008570265765564997,0.0,0.001,0.0
88,0.2751520276069641,1.087976945165353,0.001087976945165353,0.0,0.001,0.0
89,0.37236231565475464,1.3372318838321882,0.0013372318838321881,0.0,0.001,0.0
90,0.4538838863372803,1.349826475613543,0.001349826475613543,0.0,0.001,0.0
91,0.5350072979927063,1.8529001698400265,0.0018529001698400266,0.0,0.001,0.0
92,0.36423951387405396,1.0888679078612278,0.001088867907861228,0.0,0.001,0.0
93,0.24647685885429382,1.0373090673277938,0.0010373090673277939,0.0,0.001,0.0
94,0.22966116666793823,1.641575211525672,0.0016415752115256721,0.0,0.001,0.0
95,0.28303152322769165,1.3770586723196865,0.0013770586723196865,0.0,0.001,0.0
96,0.3510880768299103,1.4244839759727923,0.0014244839759727924,0.0,0.001,0.0
97,0.2937725782394409,1.3854961947663749,0.0013854961947663749,0.0,0.001,0.0
98,0.3828330338001251,1.4252617660961804,0.0014252617660961803,0.0,0.001,0.0
99,0.39795058965682983,1.3939115357765333,0.0013939115357765332,0.0,0.001,0.0
100,0.2939451038837433,1.0990195644658831,0.0010990195644658832,0.0,0.001,0.0
101,0.28767699003219604,1.4789871633478238,0.0014789871633478237,0.0,0.001,0.0
102,0.32434141635894775,1.1135305353522795,0.0011135305353522796,0.0,0.001,0.0
103,0.4196317195892334,1.5171452872309685,0.0015171452872309685,0.0,0.001,0.0
104,0.3071961998939514,1.2180172011356776,0.0012180172011356776,0.0,0.001,0.0
105,0.3106354773044586,2.1065397577337386,0.0021065397577337388,0.0,0.001,0.0
106,0.3353135585784912,1.440427973213157,0.0014404279732131572,0.0,0.001,0.0
107,0.1993584930896759,1.11040717696422,0.00111040717696422,0.0,0.001,0.0
108,0.29825276136398315,1.1149383985552135,0.0011149383985552136,0.0,0.001,0.0
109,0.20768749713897705,0.8615694226630599,0.0008615694226630599,0.0,0.001,0.0
110,0.2204846739768982,1.1845964195491387,0.0011845964195491387,0.0,0.001,0.0
111,0.3671038746833801,1.3772437856049031,0.0013772437856049032,0.0,0.001,0.0
112,0.22146177291870117,1.7755999399375049,0.0017755999399375049,0.0,0.001,0.0
113,0.2577328085899353,1.4049240963225755,0.0014049240963225757,0.0,0.001,0.0
114,0.21828952431678772,0.8982350076579783,0.0008982350076579783,0.0,0.001,0.0
115,0.21795113384723663,0.9183154184019483,0.0009183154184019483,0.0,0.001,0.0
116,0.3490896224975586,1.200792669670403,0.0012007926696704031,0.0,0.001,0.0
117,0.18744535744190216,1.1343211274227256,0.0011343211274227256,0.0,0.001,0.0
118,0.28784045577049255,1.1100633532670794,0.0011100633532670793,0.0,0.001,0.0
119,0.38095319271087646,1.1608030845950423,0.0011608030845950423,0.0,0.001,0.0
120,0.2687443494796753,1.1185180356461986,0.0011185180356461987,0.0,0.001,0.0
121,0.2502787411212921,0.8315462436670524,0.0008315462436670524,0.0,0.001,0.0
122,0.27112966775894165,0.9630328250690033,0.0009630328250690034,0.0,0.001,0.0
123,0.3535783886909485,1.0016512401831565,0.0010016512401831567,0.0,0.001,0.0
124,0.2991986572742462,0.8972447569531294,0.0008972447569531295,0.0,0.001,0.0
125,0.4443986713886261,1.8039254724644866,0.0018039254724644866,0.0,0.001,0.0
126,0.21207386255264282,1.2624394638488006,0.0012624394638488007,0.0,0.001,0.0
127,0.3436797261238098,1.0341783363532426,0.0010341783363532427,0.0,0.001,0.0
128,0.30050262808799744,0.9120824585710056,0.0009120824585710055,0.0,0.001,0.0
129,0.19251713156700134,0.6986088284928288,0.0006986088284928288,0.0,0.001,0.0
130,0.22655554115772247,1.059689955312649,0.001059689955312649,0.0,0.001,0.0
131,0.16753849387168884,0.6739646977550942,0.0006739646977550941,0.0,0.001,0.0
132,0.25564345717430115,0.9171112438287866,0.0009171112438287867,0.0,0.001,0.0
133,0.22429044544696808,1.1256373092898913,0.0011256373092898913,0.0,0.001,0.0
134,0.29082804918289185,0.8861598323974581,0.0008861598323974581,0.0,0.001,0.0
135,0.1851859986782074,1.0884238598189273,0.0010884238598189272,0.0,0.001,0.0
136,0.1602327823638916,0.779266506963499,0.000779266506963499,0.0,0.001,0.0
137,0.2299409806728363,0.8748649140670895,0.0008748649140670895,0.0,0.001,0.0
138,0.1867329478263855,0.939293195294873,0.000939293195294873,0.0,0.001,0.0
139,0.2906671166419983,1.316991292548659,0.0013169912925486591,0.0,0.001,0.0
140,0.29511842131614685,1.3102662234381388,0.001310266223438139,0.0,0.001,0.0
141,0.310233473777771,1.0748268883479182,0.001074826888347918,0.0,0.001,0.0
142,0.2734219431877136,1.5400412312583083,0.0015400412312583083,0.0,0.001,0.0
143,0.4457554817199707,2.089734444551532,0.002089734444551532,0.0,0.001,0.0
144,0.27068695425987244,0.8769013054225892,0.0008769013054225892,0.0,0.001,0.0
145,0.16663680970668793,0.90879207532528,0.0009087920753252799,0.0,0.001,0.0
146,0.3561156094074249,1.6962038492648497,0.0016962038492648497,0.0,0.001,0.0
147,0.29392170906066895,1.2155020468229714,0.0012155020468229713,0.0,0.001,0.0
148,0.1384154111146927,0.5991509930103249,0.0005991509930103249,0.0,0.001,0.0
149,0.38088560104370117,1.0818715256284603,0.0010818715256284603,0.0,0.001,0.0
150,0.41990360617637634,1.3452655108269178,0.0013452655108269179,0.0,0.001,0.0
151,0.2668260335922241,1.0407607153276701,0.00104076071532767,0.0,0.001,0.0
152,0.18761354684829712,0.7766587843738021,0.0007766587843738021,0.0,0.001,0.0
153,0.25100457668304443,1.3695389113598597,0.0013695389113598598,0.0,0.001,0.0
154,0.16285108029842377,0.6399587873875686,0.0006399587873875686,0.0,0.001,0.0
155,0.31841540336608887,0.8999348516798833,0.0008999348516798833,0.0,0.001,0.0
156,0.32823634147644043,1.3812567223666798,0.00138125672236668,0.0,0.001,0.0
157,0.17263779044151306,0.7125061249265146,0.0007125061249265146,0.0,0.001,0.0
158,0.24250516295433044,1.027646189886362,0.001027646189886362,0.0,0.001,0.0
159,0.1296011507511139,0.6337749255028869,0.0006337749255028869,0.0,0.001,0.0
160,0.34667643904685974,1.2797376326144574,0.0012797376326144573,0.0,0.001,0.0
161,0.2851715683937073,1.4640460416972036,0.0014640460416972037,0.0,0.001,0.0
162,0.22235970199108124,1.7554711521396469,0.001755471152139647,0.0,0.001,0.0
163,0.25137409567832947,0.9344000593459904,0.0009344000593459904,0.0,0.001,0.0
164,0.3293052911758423,1.0625580097881784,0.0010625580097881784,0.0,0.001,0.0
165,0.23344111442565918,1.274407509894155,0.001274407509894155,0.0,0.001,0.0
166,0.14638201892375946,0.7351174762544191,0.0007351174762544191,0.0,0.001,0.0
167,0.20469476282596588,0.971358530052801,0.0009713585300528011,0.0,0.001,0.0
168,0.2753528654575348,0.9699331255762137,0.0009699331255762137,0.0,0.001,0.0
169,0.356442391872406,1.8279571064619489,0.001827957106461949,0.0,0.001,0.0
170,0.19841808080673218,0.6659766373734806,0.0006659766373734806,0.0,0.001,0.0
171,0.26710277795791626,0.9270767211887936,0.0009270767211887936,0.0,0.001,0.0
172,0.1286202222108841,0.8071955082622955,0.0008071955082622955,0.0,0.001,0.0
173,0.3088529407978058,0.8395881011242994,0.0008395881011242994,0.0,0.001,0.0
174,0.25747159123420715,1.2253147145152863,0.0012253147145152863,0.0,0.001,0.0
175,0.4079408347606659,1.6703745851211793,0.0016703745851211795,0.0,0.001,0.0
176,0.228203684091568,1.1198530020014024,0.0011198530020014024,0.0,0.001,0.0
177,0.31227654218673706,1.0117803751310848,0.0010117803751310847,0.0,0.001,0.0
178,0.22056420147418976,0.9919007433291579,0.000991900743329158,0.0,0.001,0.0
179,0.2222002148628235,1.1316418844230973,0.0011316418844230973,0.0,0.001,0.0
180,0.21217307448387146,0.807067135857912,0.000807067135857912,0.0,0.001,0.0
181,0.2567647397518158,0.7782335777986933,0.0007782335777986933,0.0,0.001,0.0
182,0.2699680030345917,0.8484001759524386,0.0008484001759524386,0.0,0.001,0.0
183,0.22422978281974792,1.025721708027514,0.001025721708027514,0.0,0.001,0.0
184,0.3242158591747284,1.2341209441030203,0.0012341209441030204,0.0,0.001,0.0
185,0.1819349229335785,0.8058681473541716,0.0008058681473541716,0.0,0.001,0.0
186,0.24886463582515717,1.0253539331785444,0.0010253539331785443,0.0,0.001,0.0
187,0.2223529815673828,0.6830384045041968,0.0006830384045041968,0.0,0.001,0.0
188,0.23278148472309113,0.8201199938166461,0.0008201199938166462,0.0,0.001,0.0
