epoch,train_loss,train_acc,test_loss,test_acc,ema_test_acc
1,1.7479046058654786,43.69166666666667,1.3654691165924073,67.79,16.52
2,1.2360497957229615,73.12166666666667,1.0768253458976746,81.77,20.83
3,1.016572803815206,83.65833333333333,0.9175544367790223,88.44,21.46
4,0.9099541072209676,88.39,0.8553500539779663,91.22,23.89
5,0.8532876799583435,90.75333333333333,0.8118104419708252,92.6,26.06
6,0.8267065863927205,91.765,0.797422527885437,93.15,27.53
7,0.8076715065002441,92.45166666666667,0.7842219453811645,93.52,28.75
8,0.7948767316182455,92.87,0.7753418798446655,93.59,30.19
9,0.787190152422587,93.10666666666667,0.7703453577041626,93.88,33.36
10,0.7832683303833008,93.175,0.7701866058349609,93.9,37.41
