iteration,loss,grad_norm,x,y
0,14.132725,1.7979645729064941,-1.293567419052124,1.3805723190307617
1,13.8303795,1.7973077297210693,-1.2918846607208252,1.3812036514282227
2,13.533448,1.796653151512146,-1.2902026176452637,1.3818352222442627
3,13.241908,1.796000361442566,-1.288521409034729,1.3824669122695923
4,12.955751,1.7953495979309082,-1.2868409156799316,1.383098840713501
5,12.674934,1.7947009801864624,-1.2851612567901611,1.3837308883666992
6,12.399462,1.794054388999939,-1.283482313156128,1.3843631744384766
7,12.12928,1.793409824371338,-1.281804084777832,1.3849955797195435
8,11.864378,1.79276704788208,-1.2801265716552734,1.3856281042099
9,11.604734,1.7921264171600342,-1.2784497737884521,1.386260747909546
10,11.350323,1.791487693786621,-1.2767738103866577,1.3868935108184814
11,11.101139,1.7908507585525513,-1.2750985622406006,1.3875263929367065
12,10.8571415,1.7902159690856934,-1.2734240293502808,1.3881593942642212
13,10.618317,1.7895829677581787,-1.2717500925064087,1.3887923955917358
14,10.384628,1.7889518737792969,-1.270076870918274,1.38942551612854
15,10.156065,1.7883225679397583,-1.2684043645858765,1.3900586366653442
16,9.93261,1.7876951694488525,-1.2667325735092163,1.3906917572021484
17,9.714238,1.7870697975158691,-1.265061378479004,1.3913248777389526
18,9.50092,1.78644597530365,-1.2633908987045288,1.3919579982757568
19,9.292646,1.7858240604400635,-1.2617210149765015,1.392591118812561
20,9.089377,1.7852040529251099,-1.2600518465042114,1.3932241201400757
21,8.891113,1.7845854759216309,-1.2583832740783691,1.3938570022583008
22,8.697824,1.7839688062667847,-1.2567152976989746,1.3944897651672363
23,8.509478,1.7833539247512817,-1.2550479173660278,1.3951224088668823
24,8.326063,1.7827407121658325,-1.2533811330795288,1.3957549333572388
25,8.147556,1.782128930091858,-1.2517149448394775,1.3963872194290161
26,7.9739428,1.7815191745758057,-1.2500492334365845,1.3970192670822144
27,7.805186,1.7809109687805176,-1.2483841180801392,1.397650957107544
28,7.6412773,1.780303955078125,-1.246719479560852,1.3982822895050049
29,7.482197,1.7796982526779175,-1.2450554370880127,1.3989132642745972
30,7.3279233,1.7790944576263428,-1.2433918714523315,1.3995437622070312
31,7.1784353,1.7784918546676636,-1.241728663444519,1.4001737833023071
32,7.033697,1.7778908014297485,-1.2400659322738647,1.4008032083511353
33,6.8937073,1.7772908210754395,-1.238403558731079,1.4014320373535156
34,6.758434,1.7766920328140259,-1.236741542816162,1.4020601511001587
35,6.627861,1.7760940790176392,-1.2350798845291138,1.402687430381775
36,6.5019674,1.7754974365234375,-1.233418583869934,1.4033137559890747
37,6.380739,1.7749017477035522,-1.2317575216293335,1.403939127922058
38,6.264147,1.7743068933486938,-1.230096697807312,1.4045634269714355
39,6.1521745,1.7737128734588623,-1.22843599319458,1.405186414718628
40,6.044796,1.773119330406189,-1.2267754077911377,1.4058079719543457
41,5.9419966,1.772526502609253,-1.2251148223876953,1.4064279794692993
42,5.8437524,1.7719334363937378,-1.223454236984253,1.4070463180541992
43,5.750044,1.7713412046432495,-1.221793532371521,1.4076626300811768
44,5.6608553,1.770748496055603,-1.2201327085494995,1.4082766771316528
45,5.576165,1.7701553106307983,-1.2184715270996094,1.4088882207870483
46,5.495948,1.769561767578125,-1.2168099880218506,1.4094969034194946
47,5.42019,1.7689673900604248,-1.215147852897644,1.410102367401123
48,5.3488655,1.7683714628219604,-1.2134850025177002,1.4107041358947754
49,5.2819557,1.767774224281311,-1.21182119846344,1.411301612854004
50,5.2194395,1.7671743631362915,-1.2101563215255737,1.4118940830230713
51,5.161302,1.7665716409683228,-1.208490014076233,1.4124807119369507
52,5.107515,1.765965461730957,-1.2068219184875488,1.4130604267120361
53,5.05806,1.7653541564941406,-1.2051516771316528,1.4136319160461426
54,5.0129166,1.7647371292114258,-1.2034786939620972,1.4141935110092163
55,4.97206,1.7641128301620483,-1.2018022537231445,1.4147428274154663
56,4.9354653,1.7634788751602173,-1.200121521949768,1.4152767658233643
57,4.9031086,1.7628322839736938,-1.1984353065490723,1.4157909154891968
58,4.874964,1.7621694803237915,-1.1967419385910034,1.4162787199020386
59,4.8509965,1.7614845037460327,-1.1950392723083496,1.4167299270629883
60,4.831168,1.7607685327529907,-1.1933239698410034,1.417127251625061
61,4.8154244,1.7600067853927612,-1.191591739654541,1.4174383878707886
62,4.8036757,1.7591735124588013,-1.1898393630981445,1.417593240737915
63,4.795748,1.758215308189392,-1.1880912780761719,1.4174052476882935
64,4.791159,1.757010817527771,-1.1866729259490967,1.4163682460784912
65,4.7882223,1.7077220678329468,-1.1861802339553833,1.4147331714630127
66,4.7853274,1.6993647813796997,-1.185465931892395,1.4131911993026733
67,4.7824416,1.698743462562561,-1.184822916984558,1.4116188287734985
68,4.7795568,1.6989372968673706,-1.1841562986373901,1.4100561141967773
69,4.77667,1.6992182731628418,-1.1834968328475952,1.4084900617599487
70,4.7737823,1.6995081901550293,-1.182834267616272,1.4069249629974365
71,4.7708926,1.6997992992401123,-1.1821722984313965,1.4053593873977661
72,4.768004,1.7000912427902222,-1.1815096139907837,1.4037938117980957
73,4.765113,1.7003833055496216,-1.1808465719223022,1.4022279977798462
74,4.7622223,1.7006760835647583,-1.1801830530166626,1.4006620645523071
75,4.7593284,1.7009689807891846,-1.1795190572738647,1.3990960121154785
76,4.756436,1.7012625932693481,-1.1788547039031982,1.3975298404693604
77,4.753541,1.7015562057495117,-1.1781898736953735,1.3959635496139526
78,4.750645,1.7018502950668335,-1.1775245666503906,1.3943971395492554
79,4.747749,1.7021450996398926,-1.176858901977539,1.392830491065979
80,4.744851,1.7024400234222412,-1.1761927604675293,1.391263723373413
81,4.741953,1.702735424041748,-1.1755262613296509,1.3896968364715576
82,4.7390523,1.7030311822891235,-1.1748591661453247,1.3881298303604126
83,4.7361517,1.7033274173736572,-1.1741918325424194,1.386562705039978
84,4.7332516,1.7036242485046387,-1.1735239028930664,1.384995460510254
85,4.730348,1.7039213180541992,-1.1728556156158447,1.3834280967712402
86,4.7274446,1.7042187452316284,-1.1721869707107544,1.3818604946136475
87,4.7245398,1.7045165300369263,-1.1715177297592163,1.3802928924560547
88,4.721635,1.7048149108886719,-1.1708481311798096,1.3787250518798828
89,4.7187276,1.7051135301589966,-1.1701780557632446,1.3771570920944214
90,4.71582,1.7054126262664795,-1.1695075035095215,1.3755890130996704
91,4.712911,1.7057121992111206,-1.1688365936279297,1.3740208148956299
92,4.7100015,1.7060120105743408,-1.1681652069091797,1.3724524974822998
93,4.707091,1.7063124179840088,-1.167493462562561,1.3708839416503906
94,4.704179,1.7066131830215454,-1.1668211221694946,1.3693153858184814
95,4.701266,1.7069143056869507,-1.1661484241485596,1.3677465915679932
96,4.698353,1.7072159051895142,-1.1654752492904663,1.3661776781082153
97,4.695438,1.7059762477874756,-1.1648021936416626,1.3646100759506226
98,4.692524,1.7044286727905273,-1.1641294956207275,1.363044023513794
99,4.6896133,1.7028820514678955,-1.1634570360183716,1.3614795207977295
100,4.6867037,1.7013370990753174,-1.1627848148345947,1.3599165678024292
101,4.6837974,1.6997934579849243,-1.1621129512786865,1.358355164527893
102,4.6808925,1.6982512474060059,-1.1614413261413574,1.356795310974121
103,4.67799,1.6967105865478516,-1.160770058631897,1.3552370071411133
104,4.675089,1.6951714754104614,-1.1600990295410156,1.3536802530288696
105,4.672191,1.6936336755752563,-1.1594282388687134,1.3521251678466797
106,4.6692944,1.6920971870422363,-1.1587578058242798,1.3505715131759644
107,4.6664,1.6905622482299805,-1.1580876111984253,1.3490195274353027
108,4.663509,1.6890286207199097,-1.15741765499115,1.3474690914154053
109,4.6606193,1.6874966621398926,-1.1567481756210327,1.3459200859069824
110,4.6577315,1.685965895652771,-1.1560786962509155,1.3443727493286133
111,4.6548457,1.6844369173049927,-1.1554096937179565,1.3428268432617188
112,4.6519623,1.6829088926315308,-1.1547409296035767,1.3412824869155884
113,4.64908,1.6813822984695435,-1.1540724039077759,1.3397396802902222
114,4.6462,1.679857611656189,-1.1534041166305542,1.3381984233856201
115,4.6433234,1.6783338785171509,-1.1527361869812012,1.3366587162017822
116,4.640448,1.6768114566802979,-1.1520684957504272,1.3351205587387085
117,4.637575,1.6752909421920776,-1.151401162147522,1.333583950996399
118,4.634703,1.673771619796753,-1.1507340669631958,1.3320488929748535
119,4.6318345,1.6722536087036133,-1.1500672101974487,1.3305153846740723
120,4.6289687,1.6707370281219482,-1.1494007110595703,1.3289833068847656
121,4.6261034,1.6692218780517578,-1.148734450340271,1.3274528980255127
122,4.6232414,1.667708396911621,-1.1480685472488403,1.3259239196777344
123,4.6203804,1.6661961078643799,-1.1474027633666992,1.3243964910507202
124,4.617522,1.6646850109100342,-1.1467373371124268,1.3228706121444702
125,4.614666,1.6631755828857422,-1.146072268486023,1.3213461637496948
126,4.6118116,1.6616677045822144,-1.1454073190689087,1.3198233842849731
127,4.6089587,1.660160779953003,-1.144742727279663,1.318302035331726
128,4.6061087,1.6586554050445557,-1.1440784931182861,1.3167822360992432
129,4.603261,1.6571515798568726,-1.1434143781661987,1.3152639865875244
130,4.6004157,1.655649185180664,-1.1427507400512695,1.3137471675872803
131,4.597571,1.6541481018066406,-1.1420872211456299,1.3122318983078003
132,4.5947294,1.6526484489440918,-1.1414240598678589,1.3107181787490845
133,4.5918903,1.6511502265930176,-1.140761137008667,1.3092060089111328
134,4.5890517,1.649653434753418,-1.1400985717773438,1.3076952695846558
135,4.5862164,1.6481577157974243,-1.13943612575531,1.3061860799789429
136,4.5833836,1.646663784980774,-1.138774037361145,1.3046783208847046
137,4.5805507,1.6451709270477295,-1.138112187385559,1.3031721115112305
138,4.577721,1.6436796188354492,-1.1374506950378418,1.3016674518585205
139,4.5748944,1.642189621925354,-1.1367894411087036,1.3001642227172852
140,4.572068,1.6407008171081543,-1.136128544807434,1.298662543296814
141,4.5692453,1.6392135620117188,-1.135467767715454,1.297162413597107
142,4.566425,1.6377277374267578,-1.1348073482513428,1.2956637144088745
143,4.563606,1.636243462562561,-1.1341472864151,1.2941665649414062
144,4.560788,1.6347604990005493,-1.133487343788147,1.2926709651947021
145,4.557973,1.633278727531433,-1.1328277587890625,1.2911767959594727
146,4.555161,1.6317981481552124,-1.1321685314178467,1.2896840572357178
147,4.5523496,1.630319356918335,-1.1315094232559204,1.288192868232727
148,4.5495405,1.6288416385650635,-1.1308506727218628,1.2867032289505005
149,4.5467343,1.6273655891418457,-1.1301922798156738,1.2852150201797485
150,4.5439296,1.6258906126022339,-1.1295340061187744,1.2837283611297607
151,4.5411263,1.6244175434112549,-1.1288760900497437,1.2822431325912476
152,4.5383263,1.6229451894760132,-1.128218412399292,1.2807594537734985
153,4.535527,1.6214743852615356,-1.127561092376709,1.2792772054672241
154,4.532731,1.6200052499771118,-1.126904010772705,1.2777963876724243
155,4.5299363,1.6185369491577148,-1.1262471675872803,1.2763171195983887
156,4.5271435,1.6170705556869507,-1.1255905628204346,1.2748392820358276
