epoch,train_loss,val_loss,val_acc,test_acc,test_loss
1,0.5885816969450782,0.6070652562777201,69.06666666666666,,
2,0.3807458465099335,0.3970915935834249,82.4,,
3,0.30936874301293316,0.32845172584056853,85.46666666666667,,
4,0.25725965560183806,0.3687059924999873,84.13333333333334,,
5,0.23289760133799384,0.3177789460817973,87.06666666666666,86.3,0.3072443209886551
