epoch,train_loss,val_loss,val_acc,test_acc,test_loss
1,0.6690668156567742,0.5949667352040608,81.2,,
2,0.4712137731944813,0.36570276761054993,85.46666666666667,,
3,0.34243289741347815,0.33905780227979027,85.73333333333333,,
4,0.29238758134140685,0.31951862597465513,87.06666666666666,,
5,0.2653420024899875,0.27706420437494916,88.93333333333334,87.8,0.30867800998687744
