epoch,train_loss,val_loss,val_acc,test_acc,test_loss
1,0.6415682869518504,0.5042753141721089,86.66666666666667,,
2,0.41199324812608606,0.32993770416577656,86.93333333333334,,
3,0.30842556776719937,0.2905489248434703,88.93333333333334,,
4,0.2653304131031036,0.2784801003932953,89.2,,
5,0.2398178153739256,0.27312091120084125,88.53333333333333,88.5,0.27953463125228883
