epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,grad_norm,effective_batch_size,original_batch_size,elapsed_seconds,learning_rate,grad_noise_var
1,0.2334993433878179,83.685,0.1160991336119935,96.38333333333334,0.1160991336119935,96.38333333333334,0.999999233352511,128,128,17.25587821006775,0.0019854053671417,
2,0.0972127363844929,87.34,0.0777134956356058,97.73333333333332,0.0777134956356058,97.73333333333332,0.5044136783366419,128,128,33.499332904815674,0.0019834660838769,
3,0.0659381383555495,88.17,0.075150238340126,97.58333333333331,0.075150238340126,97.58333333333331,0.4510924382863334,128,128,49.623427391052246,0.0019776558875475,
4,0.0502976498779536,88.61166666666666,0.0709144018511188,97.93333333333334,0.0709144018511188,97.93333333333334,0.1024171456989596,128,128,65.75345659255981,0.001967997708344,
5,0.0400050442375604,88.83166666666666,0.0736619335936104,97.95,0.0736619335936104,97.95,0.2975628345689332,128,128,83.59416317939758,0.0019545296626874,
6,0.0338861269316905,89.09666666666666,0.0845491455055456,97.81666666666666,0.0845491455055456,97.81666666666666,0.972952996619348,128,128,103.28326797485352,0.0019373049028008,
7,0.0288712874072012,89.19,0.0988333147673055,97.53333333333332,0.0988333147673055,97.53333333333332,0.299660975068348,128,128,118.63449954986572,0.0019163914069423,
8,0.0245099598810135,89.28833333333333,0.0890630373638061,98.1,0.0890630373638061,98.1,0.4585516871649792,128,128,134.3073532581329,0.0018918717111256,
9,0.0226805101111404,89.36166666666666,0.0884016257094001,98.08333333333331,0.0884016257094001,98.08333333333331,0.5003802474558964,128,128,151.34714579582214,0.0018638425833881,
10,0.0189067567821245,89.43666666666667,0.1224062306251614,97.58333333333331,0.1224062306251614,97.58333333333331,0.4694342492674899,128,128,170.51806783676147,0.0018324146418917,0.2336217314004898
11,0.0188397429781323,89.515,0.115528618365754,98.05,0.115528618365754,98.05,0.1514510062730164,128,128,186.35854125022888,0.0017977119183633,
12,0.0167322671838661,89.545,0.1064108218632371,98.2,0.1064108218632371,98.2,0.0274593882405264,128,128,200.9951057434082,0.0017598713685987,
13,0.0128447858053881,89.61,0.1133352739763064,98.2,0.1133352739763064,98.2,0.0135598061185079,128,128,216.6642389297485,0.00171904233196,
14,0.0110470553875479,89.68166666666667,0.1178862944804503,98.33333333333331,0.1178862944804503,98.33333333333331,0.7176951195258473,128,128,233.894636631012,0.0016753859420018,
15,0.010206440875605,89.70166666666667,0.1012918013483168,98.53333333333332,0.1012918013483168,98.53333333333332,0.0043800773125029,128,128,248.83005666732788,0.0016290744905506,
16,0.0085343172960785,89.75666666666666,0.1173515746008017,98.3,0.1173515746008017,98.3,0.9304557369531252,128,128,264.07051253318787,0.0015802907477476,
17,0.0095015785884008,89.73666666666666,0.1241217594470459,98.26666666666668,0.1241217594470459,98.26666666666668,0.5365520344302838,128,128,279.77221298217773,0.0015292272407384,
18,0.0060673828050913,89.8,0.1341384229337099,98.33333333333331,0.1341384229337099,98.33333333333331,0.0065137195174362,128,128,297.05686950683594,0.0014760854938565,
19,0.0054931536740644,89.83666666666667,0.1332232139292055,98.25,0.1332232139292055,98.25,0.0078759021032517,128,128,319.95529103279114,0.0014210752332987,
20,0.0041572314802538,89.88666666666667,0.1262061567453821,98.41666666666669,0.1262061567453821,98.41666666666669,0.2964089742586692,128,128,352.11779594421387,0.0013644135594316,0.0509256497025489
21,0.0035122324047302,89.89166666666667,0.1232148740070462,98.43333333333334,0.1232148740070462,98.43333333333334,0.0007614554282837,128,128,369.5531523227692,0.0013063240899957,
22,0.002355441486148,89.93833333333333,0.1209647115765426,98.36666666666666,0.1209647115765426,98.36666666666666,0.6564272674890125,128,128,384.4828243255615,0.0012470360775884,
23,0.0032560709658824,89.91166666666666,0.1491301965005674,98.16666666666669,0.1491301965005674,98.16666666666669,0.05784434394996,128,128,400.8920793533325,0.0011867835049084,
24,0.0016885417215388,89.93833333333333,0.1240268289454768,98.26666666666668,0.1459295925406039,97.97,5.462609177176337e-05,128,128,416.3380296230316,0.0011258041613335,
