epoch,loss,val_acc,lr
1,0.329948431507671,95.03333333333332,0.001
2,0.1338225180080151,96.71666666666668,0.001
3,0.0945204291316146,97.38333333333334,0.0001
4,0.0565038695732811,97.61666666666666,0.0001
5,0.0512877300368418,97.71666666666668,0.0001
6,0.0481196110847437,97.66666666666669,1e-05
7,0.0440171623030915,97.7,1e-05
8,0.0434594109557321,97.75,1e-05
9,0.0431471357775313,97.76666666666668,1.0000000000000002e-06
10,0.0425989537376257,97.8,1.0000000000000002e-06
