epoch,loss,val_acc,lr
1,0.3388267856497335,93.85,0.001
2,0.1441415233528727,96.03333333333332,0.001
3,0.1006254065181548,96.18333333333334,0.0001
4,0.0625117263840555,97.11666666666666,0.0001
5,0.0568290517193163,97.18333333333334,0.0001
6,0.0537260161553867,97.15,1e-05
7,0.0493422347646188,97.13333333333334,1e-05
8,0.0487496037084732,97.16666666666669,1e-05
9,0.0483979087574539,97.13333333333334,1.0000000000000002e-06
10,0.0478518782492497,97.15,1.0000000000000002e-06
