epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,68.46992063522339,,469.0,,,,,False,128.0,128.0,2.2639534996032715,0.1304
2,eval,,,,,,,160.2959690093994,,938.0,,,,,False,128.0,128.0,2.212025564575195,0.2023
3,eval,,,,,,,248.79247331619263,,1407.0,,,,,False,128.0,128.0,2.1611181468963623,0.2873
4,eval,,,,,,,325.3128890991211,,1876.0,,,,,False,128.0,128.0,2.11108989944458,0.3811
5,eval,,,,,,,404.8907768726349,,2345.0,,,,,False,128.0,128.0,2.0615680355072024,0.4624
6,eval,,,,,,,462.8627247810364,,2814.0,,,,,False,128.0,128.0,2.012551808166504,0.5291
7,eval,,,,,,,526.3366687297821,,3283.0,,,,,False,128.0,128.0,1.9638038177490236,0.5785
8,eval,,,,,,,595.3826770782471,,3752.0,,,,,False,128.0,128.0,1.9154427759170527,0.615
9,eval,,,,,,,660.5570094585419,,4221.0,,,,,False,128.0,128.0,1.8672070915222168,0.6444
10,eval,,,,,,,724.5675537586212,,4690.0,,,,,False,128.0,128.0,1.81920155544281,0.6651
