epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,58.29281520843506,,469.0,,,,,False,128.0,128.0,2.302130344390869,0.1278
2,eval,,,,,,,116.2221462726593,,938.0,,,,,False,128.0,128.0,2.249465558242798,0.2069
3,eval,,,,,,,172.84811925888062,,1407.0,,,,,False,128.0,128.0,2.1981661712646483,0.2953
4,eval,,,,,,,229.01589345932007,,1876.0,,,,,False,128.0,128.0,2.1479186634063723,0.3774
5,eval,,,,,,,282.48385190963745,,2345.0,,,,,False,128.0,128.0,2.098598315811157,0.4515
6,eval,,,,,,,329.129061460495,,2814.0,,,,,False,128.0,128.0,2.049902386665344,0.5072
7,eval,,,,,,,377.9840223789215,,3283.0,,,,,False,128.0,128.0,2.0014147130966187,0.5495
8,eval,,,,,,,430.4919378757477,,3752.0,,,,,False,128.0,128.0,1.953333456802368,0.5827
9,eval,,,,,,,486.2803602218628,,4221.0,,,,,False,128.0,128.0,1.9055668840408324,0.6113
10,eval,,,,,,,541.0164008140564,,4690.0,,,,,False,128.0,128.0,1.858165348434448,0.6355
