epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,62.72303891181946,,469.0,,,,,False,128.0,128.0,2.2933361850738527,0.1214
2,eval,,,,,,,124.28623366355896,,938.0,,,,,False,128.0,128.0,2.243317028808594,0.1935
3,eval,,,,,,,196.58841824531555,,1407.0,,,,,False,128.0,128.0,2.1941511005401613,0.2798
4,eval,,,,,,,260.5988781452179,,1876.0,,,,,False,128.0,128.0,2.145734379196167,0.3494
5,eval,,,,,,,282.9512691497803,,2345.0,,,,,False,128.0,128.0,2.0978846118927,0.4074
6,eval,,,,,,,306.739492893219,,2814.0,,,,,False,128.0,128.0,2.050175988388061,0.4631
7,eval,,,,,,,334.79145860672,,3283.0,,,,,False,128.0,128.0,2.002730450630188,0.5196
8,eval,,,,,,,361.9353561401367,,3752.0,,,,,False,128.0,128.0,1.9553129220962524,0.5634
9,eval,,,,,,,388.29718351364136,,4221.0,,,,,False,128.0,128.0,1.908161487007141,0.6035
10,eval,,,,,,,414.8672120571137,,4690.0,,,,,False,128.0,128.0,1.8609394470214844,0.6334
