epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,46.49013924598694,,469.0,,,,,False,128.0,128.0,0.2896532844781875,0.9179
2,eval,,,,,,,92.76154780387878,,938.0,,,,,False,128.0,128.0,0.2285166522860527,0.9357
3,eval,,,,,,,141.10958909988403,,1407.0,,,,,False,128.0,128.0,0.1891124766528606,0.9456
4,eval,,,,,,,203.85732412338257,,1876.0,,,,,False,128.0,128.0,0.1654062624752521,0.9543
5,eval,,,,,,,274.40410351753235,,2345.0,,,,,False,128.0,128.0,0.1476819035679102,0.9572
6,eval,,,,,,,342.4165873527527,,2814.0,,,,,False,128.0,128.0,0.1303664579451084,0.9631
7,eval,,,,,,,400.0672404766083,,3283.0,,,,,False,128.0,128.0,0.1215081844985485,0.965
8,eval,,,,,,,454.5416927337647,,3752.0,,,,,False,128.0,128.0,0.1117679159432649,0.9679
9,eval,,,,,,,507.9341287612915,,4221.0,,,,,False,128.0,128.0,0.1064049182862043,0.9689
10,eval,,,,,,,561.2664852142334,,4690.0,,,,,False,128.0,128.0,0.0999370225414633,0.9711
