epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,18.05636167526245,,469.0,,,,,False,128.0,128.0,0.2854253138065338,0.9194
2,eval,,,,,,,36.08064579963684,,938.0,,,,,False,128.0,128.0,0.2246483831524849,0.9367
3,eval,,,,,,,54.479037284851074,,1407.0,,,,,False,128.0,128.0,0.1845755994260311,0.9475
4,eval,,,,,,,73.287193775177,,1876.0,,,,,False,128.0,128.0,0.1619990556240081,0.9522
5,eval,,,,,,,92.55811643600464,,2345.0,,,,,False,128.0,128.0,0.1413002688586712,0.9587
6,eval,,,,,,,111.86984896659852,,2814.0,,,,,False,128.0,128.0,0.12918524903059,0.9634
7,eval,,,,,,,132.8095293045044,,3283.0,,,,,False,128.0,128.0,0.1157085717737674,0.9675
8,eval,,,,,,,152.71006631851196,,3752.0,,,,,False,128.0,128.0,0.1097505360662937,0.9685
9,eval,,,,,,,172.79136490821838,,4221.0,,,,,False,128.0,128.0,0.1018655415058136,0.97
10,eval,,,,,,,193.00008821487427,,4690.0,,,,,False,128.0,128.0,0.0971407906427979,0.972
