epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,23.418297290802,,469.0,,,,,False,128.0,128.0,2.1350538120269777,0.3418
2,eval,,,,,,,47.46558427810669,,938.0,,,,,False,128.0,128.0,1.9877224489212035,0.5666
3,eval,,,,,,,72.78653717041016,,1407.0,,,,,False,128.0,128.0,1.842889315605164,0.6745
4,eval,,,,,,,98.19766449928284,,1876.0,,,,,False,128.0,128.0,1.7008093210220336,0.7233
5,eval,,,,,,,122.17561173439026,,2345.0,,,,,False,128.0,128.0,1.562995768928528,0.7495
6,eval,,,,,,,146.30605554580688,,2814.0,,,,,False,128.0,128.0,1.431407479095459,0.7702
7,eval,,,,,,,172.20835423469543,,3283.0,,,,,False,128.0,128.0,1.3087352602005005,0.7866
8,eval,,,,,,,198.5917277336121,,3752.0,,,,,False,128.0,128.0,1.196852379989624,0.8035
9,eval,,,,,,,224.85594940185547,,4221.0,,,,,False,128.0,128.0,1.0966036942481994,0.8161
10,eval,,,,,,,251.4538722038269,,4690.0,,,,,False,128.0,128.0,1.0075695922851562,0.8271
