epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,24.634045124053955,,469.0,,,,,False,128.0,128.0,2.198395065307617,0.2947
2,eval,,,,,,,49.96902394294739,,938.0,,,,,False,128.0,128.0,2.049887059211731,0.5067
3,eval,,,,,,,75.14255857467651,,1407.0,,,,,False,128.0,128.0,1.905376746749878,0.6107
4,eval,,,,,,,100.34690380096436,,1876.0,,,,,False,128.0,128.0,1.7636824546813965,0.6672
5,eval,,,,,,,126.3420548439026,,2345.0,,,,,False,128.0,128.0,1.6264167037963868,0.7023
6,eval,,,,,,,152.56264567375183,,2814.0,,,,,False,128.0,128.0,1.4953496953964234,0.7283
7,eval,,,,,,,179.65861773490906,,3283.0,,,,,False,128.0,128.0,1.3715125524520877,0.7504
8,eval,,,,,,,205.7455682754517,,3752.0,,,,,False,128.0,128.0,1.2572170497894286,0.7712
9,eval,,,,,,,231.50566053390503,,4221.0,,,,,False,128.0,128.0,1.1533596606254577,0.7883
10,eval,,,,,,,257.0094881057739,,4690.0,,,,,False,128.0,128.0,1.0604293321609497,0.8011
