epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,63.24191069602966,,469.0,,,,,False,128.0,128.0,2.271231817626953,0.1291
2,eval,,,,,,,126.77587127685548,,938.0,,,,,False,128.0,128.0,2.221074624633789,0.1832
3,eval,,,,,,,189.13651490211487,,1407.0,,,,,False,128.0,128.0,2.1718224380493165,0.2577
4,eval,,,,,,,247.30048775672915,,1876.0,,,,,False,128.0,128.0,2.123640589141845,0.3409
5,eval,,,,,,,314.98482060432434,,2345.0,,,,,False,128.0,128.0,2.0758898096084595,0.418
6,eval,,,,,,,379.90136098861694,,2814.0,,,,,False,128.0,128.0,2.02855078163147,0.483
7,eval,,,,,,,441.4887011051178,,3283.0,,,,,False,128.0,128.0,1.9814240743637088,0.5466
8,eval,,,,,,,506.8678524494171,,3752.0,,,,,False,128.0,128.0,1.9343918645858764,0.5997
9,eval,,,,,,,572.8239362239838,,4221.0,,,,,False,128.0,128.0,1.8875484029769896,0.6392
10,eval,,,,,,,633.4029550552368,,4690.0,,,,,False,128.0,128.0,1.8408288251876832,0.6695
