epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,58.73727083206177,,469.0,,,,,False,128.0,128.0,2.287710232925415,0.1472
2,eval,,,,,,,127.49562644958496,,938.0,,,,,False,128.0,128.0,2.232678009414673,0.2044
3,eval,,,,,,,188.31450009346008,,1407.0,,,,,False,128.0,128.0,2.179321932220459,0.2638
4,eval,,,,,,,275.1476094722748,,1876.0,,,,,False,128.0,128.0,2.127080363464356,0.3333
5,eval,,,,,,,360.870444059372,,2345.0,,,,,False,128.0,128.0,2.0757221389770506,0.4158
6,eval,,,,,,,456.9581887722016,,2814.0,,,,,False,128.0,128.0,2.0249767389297486,0.492
7,eval,,,,,,,542.7706542015076,,3283.0,,,,,False,128.0,128.0,1.9749475263595584,0.5539
8,eval,,,,,,,631.6206018924713,,3752.0,,,,,False,128.0,128.0,1.9255313020706175,0.6001
9,eval,,,,,,,705.0983419418335,,4221.0,,,,,False,128.0,128.0,1.876459168243408,0.6319
10,eval,,,,,,,782.1662981510162,,4690.0,,,,,False,128.0,128.0,1.827761867904663,0.6583
