epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,18.100680351257324,,469.0,,,,,False,128.0,128.0,0.289531779885292,0.9194
2,eval,,,,,,,36.02062010765076,,938.0,,,,,False,128.0,128.0,0.2297552984833717,0.9336
3,eval,,,,,,,54.44872307777405,,1407.0,,,,,False,128.0,128.0,0.1932030607700348,0.9442
4,eval,,,,,,,73.24839329719543,,1876.0,,,,,False,128.0,128.0,0.1704527434170246,0.9493
5,eval,,,,,,,92.31763792037964,,2345.0,,,,,False,128.0,128.0,0.1470634676933288,0.9562
6,eval,,,,,,,111.92261600494383,,2814.0,,,,,False,128.0,128.0,0.1316901973307132,0.9613
7,eval,,,,,,,131.5950629711151,,3283.0,,,,,False,128.0,128.0,0.1207621333032846,0.9642
8,eval,,,,,,,151.68888473510742,,3752.0,,,,,False,128.0,128.0,0.1119245034068822,0.9672
9,eval,,,,,,,171.89528822898865,,4221.0,,,,,False,128.0,128.0,0.1052127383396029,0.9691
10,eval,,,,,,,192.31989312171936,,4690.0,,,,,False,128.0,128.0,0.0978944481611251,0.9712
