epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,21.643903255462646,,469.0,,,,,False,128.0,128.0,0.4250364126682281,0.8903
2,eval,,,,,,,43.9362370967865,,938.0,,,,,False,128.0,128.0,0.3238880535840988,0.9109
3,eval,,,,,,,65.77064657211304,,1407.0,,,,,False,128.0,128.0,0.2834230316400528,0.9202
4,eval,,,,,,,87.35469079017639,,1876.0,,,,,False,128.0,128.0,0.2587485777258873,0.9273
5,eval,,,,,,,109.7605917453766,,2345.0,,,,,False,128.0,128.0,0.237983685529232,0.9328
6,eval,,,,,,,132.8297483921051,,2814.0,,,,,False,128.0,128.0,0.2226344159841537,0.9363
7,eval,,,,,,,156.53044080734253,,3283.0,,,,,False,128.0,128.0,0.207105026936531,0.9414
8,eval,,,,,,,181.34525418281555,,3752.0,,,,,False,128.0,128.0,0.1958246806979179,0.9451
9,eval,,,,,,,207.7527642250061,,4221.0,,,,,False,128.0,128.0,0.1845674984455108,0.9478
10,eval,,,,,,,233.9330298900604,,4690.0,,,,,False,128.0,128.0,0.1751205918967724,0.9497
