epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,48.21482062339783,,469.0,,,,,False,128.0,128.0,0.2897241100311279,0.9174
2,eval,,,,,,,96.43968486785889,,938.0,,,,,False,128.0,128.0,0.2284100155711174,0.9339
3,eval,,,,,,,144.42463278770447,,1407.0,,,,,False,128.0,128.0,0.1921887264966964,0.9433
4,eval,,,,,,,193.8380918502808,,1876.0,,,,,False,128.0,128.0,0.1648779585301876,0.9518
5,eval,,,,,,,259.1020610332489,,2345.0,,,,,False,128.0,128.0,0.1481544210195541,0.9566
6,eval,,,,,,,332.8292934894562,,2814.0,,,,,False,128.0,128.0,0.1327453116744756,0.9619
7,eval,,,,,,,387.1922388076782,,3283.0,,,,,False,128.0,128.0,0.1219006058007478,0.9651
8,eval,,,,,,,440.5299732685089,,3752.0,,,,,False,128.0,128.0,0.1127923507153988,0.9669
9,eval,,,,,,,494.7295773029328,,4221.0,,,,,False,128.0,128.0,0.1049235701620578,0.9693
10,eval,,,,,,,548.883190870285,,4690.0,,,,,False,128.0,128.0,0.0989593028098344,0.9705
