epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,65.91644811630249,,469.0,,,,,False,128.0,128.0,2.1611342475891115,0.2878
2,eval,,,,,,,123.5956928730011,,938.0,,,,,False,128.0,128.0,2.012631975364685,0.5301
3,eval,,,,,,,176.60116410255432,,1407.0,,,,,False,128.0,128.0,1.867204340553284,0.6442
4,eval,,,,,,,229.44698119163516,,1876.0,,,,,False,128.0,128.0,1.7244866834640502,0.6946
5,eval,,,,,,,282.8223581314087,,2345.0,,,,,False,128.0,128.0,1.5855883811950684,0.7219
6,eval,,,,,,,336.4368226528168,,2814.0,,,,,False,128.0,128.0,1.453456107711792,0.7428
7,eval,,,,,,,389.2263836860657,,3283.0,,,,,False,128.0,128.0,1.3299887874603271,0.763
8,eval,,,,,,,442.0917196273804,,3752.0,,,,,False,128.0,128.0,1.2175591562271115,0.7798
9,eval,,,,,,,494.9955143928528,,4221.0,,,,,False,128.0,128.0,1.1162259383201598,0.7943
10,eval,,,,,,,547.3605391979218,,4690.0,,,,,False,128.0,128.0,1.0263338541030884,0.8089
