epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,18.691833972930908,,469.0,,,,,False,128.0,128.0,1.0629156440734864,0.8016
2,eval,,,,,,,37.06714963912964,,938.0,,,,,False,128.0,128.0,0.5801228930473328,0.8695
3,eval,,,,,,,55.94697594642639,,1407.0,,,,,False,128.0,128.0,0.4440537058353424,0.8881
4,eval,,,,,,,75.54491829872131,,1876.0,,,,,False,128.0,128.0,0.3862886972904205,0.8985
5,eval,,,,,,,95.19255304336548,,2345.0,,,,,False,128.0,128.0,0.3543390320777893,0.903
6,eval,,,,,,,115.15511679649352,,2814.0,,,,,False,128.0,128.0,0.3328829035997391,0.9071
7,eval,,,,,,,135.27542090415955,,3283.0,,,,,False,128.0,128.0,0.3168713807582855,0.9093
8,eval,,,,,,,155.66727137565613,,3752.0,,,,,False,128.0,128.0,0.3045512063741684,0.9139
9,eval,,,,,,,176.12695121765137,,4221.0,,,,,False,128.0,128.0,0.2942223301887512,0.916
10,eval,,,,,,,196.40611577034,,4690.0,,,,,False,128.0,128.0,0.2847734397649765,0.9196
