epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,18.693886518478397,,469.0,,,,,False,128.0,128.0,1.052121741294861,0.8044
2,eval,,,,,,,37.22047400474548,,938.0,,,,,False,128.0,128.0,0.5789525389671326,0.87
3,eval,,,,,,,56.14685654640198,,1407.0,,,,,False,128.0,128.0,0.4438302956581115,0.8866
4,eval,,,,,,,75.30260276794434,,1876.0,,,,,False,128.0,128.0,0.3858964517116546,0.8964
5,eval,,,,,,,94.80847477912904,,2345.0,,,,,False,128.0,128.0,0.3530493045091629,0.9034
6,eval,,,,,,,114.76116228103638,,2814.0,,,,,False,128.0,128.0,0.3312103871822357,0.9072
7,eval,,,,,,,134.69422388076782,,3283.0,,,,,False,128.0,128.0,0.3154279321432113,0.9129
8,eval,,,,,,,155.16240859031677,,3752.0,,,,,False,128.0,128.0,0.3026859910964966,0.9151
9,eval,,,,,,,175.76323056221008,,4221.0,,,,,False,128.0,128.0,0.2923714997768402,0.9179
10,eval,,,,,,,196.3288896083832,,4690.0,,,,,False,128.0,128.0,0.2828912840127945,0.9195
