epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,63.677069425582886,,469.0,,,,,False,128.0,128.0,2.2940901916503904,0.1481
2,eval,,,,,,,130.73810696601868,,938.0,,,,,False,128.0,128.0,2.23912379989624,0.198
3,eval,,,,,,,194.03769946098328,,1407.0,,,,,False,128.0,128.0,2.1856857452392577,0.2707
4,eval,,,,,,,260.60784554481506,,1876.0,,,,,False,128.0,128.0,2.1333837005615237,0.3407
5,eval,,,,,,,332.5723969936371,,2345.0,,,,,False,128.0,128.0,2.0819245643615725,0.4155
6,eval,,,,,,,400.52133870124817,,2814.0,,,,,False,128.0,128.0,2.031276733589172,0.48
7,eval,,,,,,,462.7209491729736,,3283.0,,,,,False,128.0,128.0,1.9814387775421145,0.534
8,eval,,,,,,,532.2432944774628,,3752.0,,,,,False,128.0,128.0,1.9321378038406367,0.5792
9,eval,,,,,,,603.2602498531342,,4221.0,,,,,False,128.0,128.0,1.8833752695083616,0.6117
10,eval,,,,,,,665.7214035987854,,4690.0,,,,,False,128.0,128.0,1.8352174602508544,0.6382
