epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,18.083025693893436,,469.0,,,,,False,128.0,128.0,0.2926928683280945,0.9174
2,eval,,,,,,,36.15361523628235,,938.0,,,,,False,128.0,128.0,0.2302593104243278,0.9354
3,eval,,,,,,,54.58684992790222,,1407.0,,,,,False,128.0,128.0,0.1909033988237381,0.9442
4,eval,,,,,,,73.38030362129211,,1876.0,,,,,False,128.0,128.0,0.1635914902329444,0.9516
5,eval,,,,,,,92.61430239677428,,2345.0,,,,,False,128.0,128.0,0.1469086751818657,0.9574
6,eval,,,,,,,112.17427492141724,,2814.0,,,,,False,128.0,128.0,0.1290471634566783,0.9623
7,eval,,,,,,,132.01266145706177,,3283.0,,,,,False,128.0,128.0,0.1190789594352245,0.966
8,eval,,,,,,,152.01827239990234,,3752.0,,,,,False,128.0,128.0,0.1113635991871356,0.9676
9,eval,,,,,,,172.4094755649567,,4221.0,,,,,False,128.0,128.0,0.1051223279878497,0.9686
10,eval,,,,,,,192.7262966632843,,4690.0,,,,,False,128.0,128.0,0.0979983598738908,0.9707
