epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,18.488162517547607,,469.0,,,,,False,128.0,128.0,1.046054072189331,0.8124
2,eval,,,,,,,36.85215592384338,,938.0,,,,,False,128.0,128.0,0.5821074892520904,0.8684
3,eval,,,,,,,55.70062017440796,,1407.0,,,,,False,128.0,128.0,0.4491717540740967,0.8867
4,eval,,,,,,,75.1204354763031,,1876.0,,,,,False,128.0,128.0,0.390465977025032,0.8945
5,eval,,,,,,,95.01312232017516,,2345.0,,,,,False,128.0,128.0,0.3568726782083511,0.9018
6,eval,,,,,,,115.01532816886902,,2814.0,,,,,False,128.0,128.0,0.3346064432382584,0.9065
7,eval,,,,,,,135.1957287788391,,3283.0,,,,,False,128.0,128.0,0.3179841060638427,0.9109
8,eval,,,,,,,155.44992876052856,,3752.0,,,,,False,128.0,128.0,0.3049319948673248,0.9135
9,eval,,,,,,,175.87027978897095,,4221.0,,,,,False,128.0,128.0,0.2937052218675613,0.9177
10,eval,,,,,,,196.427485704422,,4690.0,,,,,False,128.0,128.0,0.2847083940505981,0.9197
