epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,24.655680656433105,,469.0,,,,,False,128.0,128.0,2.1604031848907472,0.3431
2,eval,,,,,,,49.81853723526001,,938.0,,,,,False,128.0,128.0,2.0089757762908937,0.5322
3,eval,,,,,,,75.60356903076172,,1407.0,,,,,False,128.0,128.0,1.861234095954895,0.6272
4,eval,,,,,,,101.8083324432373,,1876.0,,,,,False,128.0,128.0,1.71718175239563,0.6816
5,eval,,,,,,,128.92136645317078,,2345.0,,,,,False,128.0,128.0,1.578375309371948,0.7127
6,eval,,,,,,,156.18237042427063,,2814.0,,,,,False,128.0,128.0,1.447429742050171,0.7375
7,eval,,,,,,,182.7866237163544,,3283.0,,,,,False,128.0,128.0,1.3260362266540526,0.7566
8,eval,,,,,,,209.14958381652832,,3752.0,,,,,False,128.0,128.0,1.2145929065704346,0.7759
9,eval,,,,,,,235.58308386802676,,4221.0,,,,,False,128.0,128.0,1.1155757174491885,0.7885
10,eval,,,,,,,262.48671984672546,,4690.0,,,,,False,128.0,128.0,1.0275967951774596,0.805
