epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,18.844090938568115,,469.0,,,,,False,128.0,128.0,1.0284945801734924,0.8042
2,eval,,,,,,,37.338048458099365,,938.0,,,,,False,128.0,128.0,0.5777361703872681,0.8669
3,eval,,,,,,,56.31972718238831,,1407.0,,,,,False,128.0,128.0,0.4460872781276703,0.8857
4,eval,,,,,,,75.7009494304657,,1876.0,,,,,False,128.0,128.0,0.3886121795415878,0.8961
5,eval,,,,,,,95.49396967887878,,2345.0,,,,,False,128.0,128.0,0.3558095492839813,0.9025
6,eval,,,,,,,115.59355473518372,,2814.0,,,,,False,128.0,128.0,0.3345451735734939,0.9072
7,eval,,,,,,,135.75193858146667,,3283.0,,,,,False,128.0,128.0,0.3186918263196945,0.9107
8,eval,,,,,,,156.70586109161377,,3752.0,,,,,False,128.0,128.0,0.3056192889213562,0.9129
9,eval,,,,,,,177.0289969444275,,4221.0,,,,,False,128.0,128.0,0.2949678679943084,0.9156
10,eval,,,,,,,197.2964553833008,,4690.0,,,,,False,128.0,128.0,0.2865587545394897,0.9185
