iteration,loss,grad_norm,x,y
0,909.0,10.000000953674316,-1.9500000476837158,1.0499999523162842
1,766.3283081054688,10.000000953674316,-1.9000020027160645,1.1000272035598755
2,638.4100952148438,10.0,-1.85000741481781,1.1501004695892334
3,524.5150146484375,10.0,-1.800018072128296,1.2002389430999756
4,423.92913818359375,10.0,-1.7500357627868652,1.250462293624878
5,335.95611572265625,10.000000953674316,-1.7000625133514404,1.300790548324585
6,259.91656494140625,10.0,-1.650100588798523,1.3512438535690308
7,195.1484375,9.999999046325684,-1.600152611732483,1.4018428325653076
8,141.0067596435547,10.0,-1.55022132396698,1.4526081085205078
9,96.86347961425781,10.0,-1.500309705734253,1.5035598278045654
10,62.107635498046875,10.000000953674316,-1.4504209756851196,1.5547176599502563
11,36.14501953125,10.0,-1.400558352470398,1.6060985326766968
12,18.398229598999023,10.0,-1.350724220275879,1.6577117443084717
13,8.306267738342285,10.0,-1.3009155988693237,1.7095290422439575
14,5.323617458343506,5.516768455505371,-1.2590869665145874,1.7468048334121704
15,7.711856842041016,10.0,-1.2284446954727173,1.7707912921905518
16,11.815435409545898,9.999999046325684,-1.207405924797058,1.7838369607925415
17,15.500753402709961,10.0,-1.1946511268615723,1.7877171039581299
18,17.814380645751953,10.0,-1.1890796422958374,1.7838643789291382
19,18.478666305541992,10.0,-1.1897671222686768,1.773457407951355
20,17.605152130126953,9.999999046325684,-1.1959314346313477,1.7574748992919922
21,15.529600143432617,10.0,-1.206905722618103,1.7367346286773682
22,12.716773986816406,10.0,-1.22211754322052,1.7119206190109253
23,9.705449104309082,10.0,-1.2410709857940674,1.6835989952087402
24,7.077085494995117,10.000000953674316,-1.2633284330368042,1.6522070169448853
25,5.438592910766602,10.000000953674316,-1.288447618484497,1.6178051233291626
26,5.415854454040527,9.999999046325684,-1.3054219484329224,1.5917233228683472
27,6.57841682434082,10.0,-1.3152353763580322,1.5735914707183838
28,7.801803112030029,10.0,-1.318693995475769,1.5626038312911987
29,8.486274719238281,10.0,-1.3165004253387451,1.557996392250061
30,8.434871673583984,10.0,-1.3092724084854126,1.5590829849243164
31,7.738690376281738,10.000000953674316,-1.297554612159729,1.5652469396591187
32,6.680637359619141,9.999999046325684,-1.2818254232406616,1.5759122371673584
33,5.657830715179443,10.000000953674316,-1.2624927759170532,1.5904377698898315
34,5.120063781738281,6.305238246917725,-1.2415200471878052,1.604718804359436
35,5.425692558288574,10.0,-1.2277039289474487,1.6109708547592163
36,6.038322448730469,10.0,-1.2203500270843506,1.6104122400283813
37,6.3978800773620605,10.0,-1.2187960147857666,1.6038618087768555
38,6.32486629486084,10.000001907348633,-1.2224409580230713,1.5919857025146484
39,5.892284870147705,10.0,-1.2307387590408325,1.5753200054168701
40,5.343455791473389,9.999999046325684,-1.243165373802185,1.554153561592102
41,5.039348602294922,1.746349573135376,-1.254381537437439,1.5323951244354248
42,5.2509765625,9.999999046325684,-1.25917649269104,1.517372727394104
43,5.568356990814209,10.000000953674316,-1.2582556009292603,1.5087324380874634
44,5.654365539550781,10.000000953674316,-1.2522156238555908,1.505879521369934
45,5.458917140960693,10.0,-1.2415753602981567,1.50816011428833
46,5.1358771324157715,9.999999046325684,-1.226762056350708,1.5146703720092773
47,4.9679274559021,1.9709771871566772,-1.213472843170166,1.5176814794540405
48,5.103451728820801,10.0,-1.2064614295959473,1.5136209726333618
49,5.205704689025879,9.999999046325684,-1.2051459550857544,1.5035507678985596
50,5.124546527862549,9.999999046325684,-1.2089265584945679,1.4880250692367554
51,4.949697017669678,9.940718650817871,-1.2170119285583496,1.4666591882705688
52,4.9360480308532715,9.999999046325684,-1.218887448310852,1.450850009918213
