iteration,loss,grad_norm,x,y,optimizer,elapsed_seconds,test_acc
0,12.5,10.0,-1.4809658527374268,2.0061399936676025,SGD_Momentum,0.0,0.5
1,9.656579971313477,10.0,-1.444804072380066,2.017816066741944,SGD_Momentum,0.001,0.5
2,6.462079048156738,10.0,-1.3931477069854736,2.034221649169922,SGD_Momentum,0.002,0.5
3,6.598786354064941,10.0,-1.3652567863464355,2.0416347980499268,SGD_Momentum,0.003,0.5
4,8.752479553222656,10.0,-1.3588193655014038,2.041120767593384,SGD_Momentum,0.004,0.5
5,9.356036186218262,10.0,-1.3716894388198853,2.0334701538085938,SGD_Momentum,0.005,0.5
6,7.933431625366211,10.0,-1.4019275903701782,2.019374370574951,SGD_Momentum,0.006,0.5
7,6.060568809509277,10.0,-1.4475555419921875,1.9988819360733032,SGD_Momentum,0.007,0.5
8,6.922430515289307,10.0,-1.4695589542388916,1.98649263381958,SGD_Momentum,0.008,0.5
9,9.09546184539795,10.0,-1.4703384637832642,1.9815151691436768,SGD_Momentum,0.009,0.5
10,9.35626983642578,10.000001907348633,-1.452018976211548,1.9832159280776975,SGD_Momentum,0.01,0.5
11,7.578478813171387,10.0,-1.4164972305297852,1.9908866882324217,SGD_Momentum,0.011,0.5
12,5.863725662231445,9.999999046325684,-1.3650285005569458,2.0022380352020264,SGD_Momentum,0.012,0.5
13,7.523658752441406,10.000000953674316,-1.3373355865478516,2.005176782608032,SGD_Momentum,0.013,0.5
14,10.15947437286377,10.000000953674316,-1.3310476541519165,2.000561475753784,SGD_Momentum,0.014,0.5
15,10.67209529876709,9.999999046325684,-1.3440178632736206,1.989131212234497,SGD_Momentum,0.015,0.5
16,8.834075927734375,10.0,-1.3743200302124023,1.9715664386749268,SGD_Momentum,0.016,0.5
17,6.323159694671631,10.0,-1.420121669769287,1.94823157787323,SGD_Momentum,0.017,0.5
18,6.32640552520752,10.0,-1.442257046699524,1.9332067966461184,SGD_Momentum,0.018,0.5
19,8.122535705566406,10.0,-1.443173885345459,1.925914168357849,SGD_Momentum,0.019,0.5
20,8.428871154785156,10.0,-1.4249992370605469,1.9255963563919067,SGD_Momentum,0.02,0.5
21,6.983675003051758,10.000000953674316,-1.389618992805481,1.931484818458557,SGD_Momentum,0.021,0.5
22,5.71029806137085,4.533412933349609,-1.3487117290496826,1.936606884002685,SGD_Momentum,0.022,0.5
23,6.8990349769592285,10.000000953674316,-1.3304623365402222,1.933782935142517,SGD_Momentum,0.023,0.5
24,8.109281539916992,10.0,-1.332626223564148,1.923860788345337,SGD_Momentum,0.024,0.5
25,7.630603313446045,10.0,-1.3531509637832642,1.907522439956665,SGD_Momentum,0.025,0.5
26,6.12261962890625,10.0,-1.3900833129882812,1.8851221799850464,SGD_Momentum,0.026,0.5
27,5.935370922088623,10.0,-1.404188632965088,1.8707839250564573,SGD_Momentum,0.027,0.5
28,6.799451351165772,10.000000953674316,-1.3978809118270874,1.8641170263290403,SGD_Momentum,0.028,0.5
29,6.559006214141846,10.000000953674316,-1.3731919527053833,1.864325165748596,SGD_Momentum,0.029,0.5
30,5.677540302276611,9.999998092651367,-1.331611394882202,1.8695294857025144,SGD_Momentum,0.03,0.5
31,6.364562034606934,9.999999046325684,-1.3126742839813232,1.8665785789489744,SGD_Momentum,0.031,0.5
32,7.406677722930908,10.000000953674316,-1.3141629695892334,1.856402039527893,SGD_Momentum,0.032,0.5
33,7.029209613800049,10.0,-1.3340191841125488,1.8396838903427124,SGD_Momentum,0.033,0.5
34,5.808567047119141,10.0,-1.3702049255371094,1.8166029453277588,SGD_Momentum,0.034,0.5
35,5.988248348236084,10.0,-1.383720874786377,1.8019169569015503,SGD_Momentum,0.035,0.5
36,6.953753471374512,10.0,-1.3769251108169556,1.7950645685195925,SGD_Momentum,0.036,0.5
37,6.667010307312012,10.0,-1.351841926574707,1.7952418327331543,SGD_Momentum,0.037,0.5
38,5.635068416595459,9.999999046325684,-1.3100649118423462,1.8009943962097168,SGD_Momentum,0.038,0.5
39,6.054220199584961,10.0,-1.2908656597137451,1.7983334064483645,SGD_Momentum,0.039,0.5
40,6.990445613861084,9.999999046325684,-1.2920571565628052,1.7882684469223022,SGD_Momentum,0.04,0.5
41,6.6662187576293945,10.0,-1.3115811347961426,1.7714937925338743,SGD_Momentum,0.041,0.5
42,5.606049537658691,9.999999046325684,-1.3473198413848877,1.748032808303833,SGD_Momentum,0.042,0.5
43,5.962005138397217,10.000000953674316,-1.3604838848114014,1.7331604957580566,SGD_Momentum,0.043,0.5
44,6.958528995513916,9.999999046325684,-1.3534094095230105,1.7262524366378784,SGD_Momentum,0.044,0.5
45,6.650813102722168,10.0,-1.32811439037323,1.7264952659606934,SGD_Momentum,0.045,0.5
46,5.559937953948975,9.999999046325684,-1.286218762397766,1.7325482368469238,SGD_Momentum,0.046,0.5
47,5.838155269622803,9.999999046325684,-1.266828536987305,1.7299628257751465,SGD_Momentum,0.047,0.5
48,6.703718662261963,9.999999046325684,-1.2677834033966064,1.7198117971420288,SGD_Momentum,0.048,0.5
