iteration,loss,grad_norm,update_magnitude,param_distance,learning_rate,normalized_speed
0,2.29190731048584,1.6894759272227966,0.0016894759272227,0.0,0.001,0.0
1,2.0631089210510254,1.6469954966797618,0.0016469954966797,0.0,0.001,0.0
2,1.900591492652893,1.6742990489856284,0.0016742990489856,0.0,0.001,0.0
3,1.6559607982635498,1.782298558808304,0.0017822985588083,0.0,0.001,0.0
4,1.5028204917907717,1.765162393583974,0.0017651623935839,0.0,0.001,0.0
5,1.2979687452316284,1.5909303409152664,0.0015909303409152,0.0,0.001,0.0
6,1.2794132232666016,1.788087566656652,0.0017880875666566,0.0,0.001,0.0
7,1.0590612888336182,1.6594813202033902,0.0016594813202033,0.0,0.001,0.0
8,0.926575243473053,1.913601643509366,0.0019136016435093,0.0,0.001,0.0
9,0.971039652824402,1.528586466616299,0.0015285864666162,0.0,0.001,0.0
10,0.9130611419677734,1.8349439205054832,0.0018349439205054,0.0,0.001,0.0
11,0.8521974086761475,2.5174171025263443,0.0025174171025263,0.0,0.001,0.0
12,0.7246686816215515,1.6437420962185554,0.0016437420962185,0.0,0.001,0.0
13,0.6325021386146545,1.92576300793368,0.0019257630079336,0.0,0.001,0.0
14,0.763878345489502,2.1686434369101377,0.0021686434369101,0.0,0.001,0.0
15,0.5827004909515381,1.1191074712530438,0.001119107471253,0.0,0.001,0.0
16,0.6369274258613586,1.688152767073201,0.0016881527670732,0.0,0.001,0.0
17,0.6892501711845398,2.1997907282322458,0.0021997907282322,0.0,0.001,0.0
18,0.5656919479370117,2.088302203174253,0.0020883022031742,0.0,0.001,0.0
19,0.4743410646915436,2.06673369092838,0.0020667336909283,0.0,0.001,0.0
20,0.4119570255279541,1.5913034791083571,0.0015913034791083,0.0,0.001,0.0
21,0.5715102553367615,1.702317259910967,0.0017023172599109,0.0,0.001,0.0
22,0.4547025859355926,1.218113714310164,0.0012181137143101,0.0,0.001,0.0
23,0.4686901271343231,2.0487542330953827,0.0020487542330953,0.0,0.001,0.0
24,0.433645486831665,1.3088334083905424,0.0013088334083905,0.0,0.001,0.0
25,0.3699172735214233,1.4244782900408612,0.0014244782900408,0.0,0.001,0.0
26,0.5708106756210327,1.7769296670690244,0.001776929667069,0.0,0.001,0.0
27,0.3504039347171783,1.185920436340839,0.0011859204363408,0.0,0.001,0.0
28,0.3639653325080871,1.1320875140302575,0.0011320875140302,0.0,0.001,0.0
29,0.6309574246406555,2.280378760345843,0.0022803787603458,0.0,0.001,0.0
30,0.6036925911903381,2.018152834436444,0.0020181528344364,0.0,0.001,0.0
31,0.5112431645393372,2.461453386854488,0.0024614533868544,0.0,0.001,0.0
32,0.513340950012207,1.7177345882208237,0.0017177345882208,0.0,0.001,0.0
33,0.4589740037918091,2.027805737842308,0.0020278057378423,0.0,0.001,0.0
34,0.3707060217857361,2.111846428873282,0.0021118464288732,0.0,0.001,0.0
35,0.4377953708171844,1.5009297601413407,0.0015009297601413,0.0,0.001,0.0
36,0.5087293386459351,2.0136493441049845,0.0020136493441049,0.0,0.001,0.0
37,0.4545673131942749,1.384289122043601,0.0013842891220436,0.0,0.001,0.0
38,0.4873301982879638,2.257286890420773,0.0022572868904207,0.0,0.001,0.0
39,0.2986570596694946,1.4251274785609411,0.0014251274785609,0.0,0.001,0.0
40,0.5709183216094971,2.403989404515292,0.0024039894045152,0.0,0.001,0.0
41,0.4208683371543884,1.4161249503745328,0.0014161249503745,0.0,0.001,0.0
42,0.4337950944900512,1.7668141230789012,0.0017668141230789,0.0,0.001,0.0
43,0.4448880851268768,2.608781575645757,0.0026087815756457,0.0,0.001,0.0
44,0.3597895801067352,1.3711345436190394,0.001371134543619,0.0,0.001,0.0
45,0.3371934294700622,1.4742769522317591,0.0014742769522317,0.0,0.001,0.0
46,0.5246800184249878,2.518798593884808,0.0025187985938848,0.0,0.001,0.0
47,0.5567259788513184,1.8328011763596563,0.0018328011763596,0.0,0.001,0.0
48,0.3773402273654938,1.1087374496089712,0.0011087374496089,0.0,0.001,0.0
49,0.5143111348152161,2.172634770650451,0.0021726347706504,0.0,0.001,0.0
50,0.2840259969234466,1.2364909277233227,0.0012364909277233,0.0,0.001,0.0
51,0.347030758857727,1.0701220302812058,0.0010701220302812,0.0,0.001,0.0
52,0.4186909198760986,1.3741202040836358,0.0013741202040836,0.0,0.001,0.0
53,0.4129684865474701,1.3059702970333145,0.0013059702970333,0.0,0.001,0.0
54,0.4698241949081421,1.500099269639719,0.0015000992696397,0.0,0.001,0.0
55,0.3592255413532257,1.4969756044995834,0.0014969756044995,0.0,0.001,0.0
56,0.2796781361103058,1.2993742899966587,0.0012993742899966,0.0,0.001,0.0
57,0.2655739784240722,1.3123723906527334,0.0013123723906527,0.0,0.001,0.0
58,0.3031743466854095,1.454424507777616,0.0014544245077776,0.0,0.001,0.0
59,0.241923376917839,0.9919719103352668,0.0009919719103352,0.0,0.001,0.0
60,0.4090524911880493,1.594599842554839,0.0015945998425548,0.0,0.001,0.0
61,0.3370028138160705,1.071661979135992,0.0010716619791359,0.0,0.001,0.0
62,0.3479911088943481,1.4007541790126388,0.0014007541790126,0.0,0.001,0.0
63,0.4169527888298034,1.297096696421109,0.0012970966964211,0.0,0.001,0.0
64,0.3112248480319977,1.1180599446540578,0.001118059944654,0.0,0.001,0.0
65,0.3264810442924499,1.3031668043864502,0.0013031668043864,0.0,0.001,0.0
66,0.2680028080940246,0.936475299897959,0.0009364752998979,0.0,0.001,0.0
67,0.294211596250534,1.0676154017795465,0.0010676154017795,0.0,0.001,0.0
68,0.2430840730667114,1.5222252075752365,0.0015222252075752,0.0,0.001,0.0
69,0.3695065081119537,0.7932652519125062,0.0007932652519125,0.0,0.001,0.0
70,0.253732293844223,1.3401200416513863,0.0013401200416513,0.0,0.001,0.0
71,0.3469293415546417,1.1966805753892245,0.0011966805753892,0.0,0.001,0.0
72,0.2423202395439148,1.254125903036352,0.0012541259030363,0.0,0.001,0.0
73,0.3906593918800354,1.8174707574093147,0.0018174707574093,0.0,0.001,0.0
74,0.2596473693847656,1.252326105379002,0.001252326105379,0.0,0.001,0.0
75,0.2682649195194244,0.8695741756125273,0.0008695741756125,0.0,0.001,0.0
76,0.324353963136673,0.8960256874182061,0.0008960256874182,0.0,0.001,0.0
77,0.4695402979850769,1.3485751826110413,0.001348575182611,0.0,0.001,0.0
78,0.2624616026878357,1.1350553631910842,0.001135055363191,0.0,0.001,0.0
79,0.3229665458202362,1.1881791123050434,0.001188179112305,0.0,0.001,0.0
80,0.3377002477645874,1.2985702099716956,0.0012985702099716,0.0,0.001,0.0
81,0.3348245322704315,1.5760719230157902,0.0015760719230157,0.0,0.001,0.0
82,0.3277664482593536,1.1370126847027486,0.0011370126847027,0.0,0.001,0.0
83,0.213693305850029,1.0325540252897307,0.0010325540252897,0.0,0.001,0.0
