iteration,loss,grad_norm,x,y,optimizer,elapsed_seconds,test_acc
0,404.0,1.3435027599334717,-0.949999988079071,-0.949999988079071,Adam_start8,0.0,0.01
5,176.1597900390625,1.0090988874435425,-0.7033077478408813,-0.7005410194396973,Adam_start8,0.005,0.01
10,61.54733657836914,0.6848819255828857,-0.4721385538578033,-0.4544506371021271,Adam_start8,0.01,0.01
15,14.767827033996582,0.3876159489154815,-0.2741705775260925,-0.2196551412343979,Adam_start8,0.015,0.01
20,1.872493386268616,0.1509157419204712,-0.1243619546294212,-0.0138747729361057,Adam_start8,0.02,0.01
25,2.128918170928955,0.1053341329097747,-0.0214430745691061,0.1241352930665016,Adam_start8,0.025,0.01
30,3.845035076141357,0.166282370686531,0.0449327304959297,0.1760052144527435,Adam_start8,0.03,0.01
35,3.4111599922180176,0.1775522083044052,0.0917685851454734,0.1596769988536834,Adam_start8,0.035,0.01
40,1.7410438060760498,0.1589361131191253,0.1301111280918121,0.0991615355014801,Adam_start8,0.04,0.01
45,0.7135194540023804,0.1548585146665573,0.16773422062397,0.0167238116264343,Adam_start8,0.045,0.01
50,0.9144109487533568,0.1856859624385833,0.1993312686681747,-0.0127130728214979,Adam_start8,0.05,0.01
55,0.6913139224052429,0.198439285159111,0.2088634222745895,0.0315279252827167,Adam_start8,0.055,0.01
60,0.6574932336807251,0.2256754636764526,0.2331434935331344,0.0767101868987083,Adam_start8,0.06,0.01
65,0.5434932112693787,0.2702096700668335,0.2892557978630066,0.0650040954351425,Adam_start8,0.065,0.01
70,0.4590983092784881,0.3280724287033081,0.3401196599006653,0.1230701357126236,Adam_start8,0.07,0.01
75,0.3572395443916321,0.4160152375698089,0.4204436242580414,0.1796486973762512,Adam_start8,0.075,0.01
80,0.2578262686729431,0.529127836227417,0.5156513452529907,0.2682015597820282,Adam_start8,0.08,0.01
85,0.1734351962804794,0.6555566787719727,0.6089608669281006,0.377321183681488,Adam_start8,0.085,0.01
90,0.1119499504566192,0.769819974899292,0.6926168203353882,0.46538907289505,Adam_start8,0.09,0.01
95,0.0932391136884689,0.8631477952003479,0.7473655939102173,0.5443695783615112,Adam_start8,0.095,0.01
