iteration,x,y,loss,grad_norm,lambda_min,lambda_max
63,0.0049550213369514975,-0.7755960342041776,-0.3007623280183991,0.7916005580317138,-1.0,1.0
64,0.005160802206168856,-0.7909642538898413,-0.3127989085260511,0.7998293988658867,-1.0,1.0
65,0.004100068784836598,-0.8063802536506716,-0.32511615145684053,0.8227056615899455,-1.0,1.0
66,0.0022977875562150618,-0.8218510692754847,-0.337716950120802,0.8178667385914159,-1.0,1.0
67,0.0004200964456261575,-0.8373475158309278,-0.35057534289360115,0.8199611259920261,-1.0,1.0
68,-0.0011663882622361351,-0.8528537667433236,-0.36367909349334854,0.8360644270299897,-1.0,1.0
69,-0.0027408896137404407,-0.8683742624032266,-0.37703317356423655,0.8688587123151815,-1.0,1.0
70,-0.003947701594051465,-0.8839332162594928,-0.39066117322948785,0.8921689242059272,-1.0,1.0
71,-0.004930249307788166,-0.8995386713655378,-0.40457275696191997,0.9235472089472522,-1.0,1.0
72,-0.004983376397837268,-0.91520631992944,-0.418788886999233,0.917401594443093,-1.0,1.0
73,-0.004691439260428134,-0.9309047499368579,-0.4332808219263348,0.9362049636599671,-1.0,1.0
74,-0.004681418786247805,-0.9466369182625265,-0.4480497696678605,0.934970294022356,-1.0,1.0
75,-0.004147034616229811,-0.9623816787976698,-0.4630806488946565,0.959458342868331,-1.0,1.0
76,-0.0025960708761126813,-0.9781512142430825,-0.4783865291706114,0.9859162798623397,-1.0,1.0
77,-0.0001907436270387787,-0.9939577873829132,-0.49397602335800256,0.9988493526251148,-1.0,1.0
78,0.0022560716281468892,-1.0097961290640416,-0.5098415662067657,1.011587587652923,-1.0,1.0
79,0.005017899540549785,-1.0256613576557707,-0.5259780206362399,1.0348417952279594,-1.0,1.0
80,0.00600362255324858,-1.0415607785668408,-0.5424064059825009,1.0729050313643134,-1.0,1.0
81,0.0057080503346622746,-1.0575165244836033,-0.5591543088586283,1.0585369499454935,-1.0,1.0
82,0.005369937530282049,-1.0734901315544394,-0.5761761131578442,1.0822061742909774,-1.0,1.0
83,0.00400501254243291,-1.089490056218344,-0.5934862712365928,1.0928935246226952,-1.0,1.0
84,0.00241841876645409,-1.1055095422320256,-0.6110727496083664,1.0928672903567134,-1.0,1.0
85,0.002692760233004708,-1.1215311336025175,-0.6289124163410378,1.1390864001284395,-1.0,1.0
86,0.0033386288121311915,-1.1375893175783747,-0.6470491545130436,1.1479002189158236,-1.0,1.0
87,0.0037342107402927476,-1.1536736124149067,-0.6654744298263037,1.159951796682193,-1.0,1.0
88,0.0030593663588139772,-1.1697783489860842,-0.6841860130170458,1.1677662853167263,-1.0,1.0
89,0.0027004641501734614,-1.1858945012460413,-0.7031692377894854,1.1709559615084297,-1.0,1.0
90,0.0012118386417840155,-1.2020095491676368,-0.7224127438686458,1.2006825052215198,-1.0,1.0
91,-0.0003321285647668508,-1.2181399883820414,-0.7419324604930082,1.220771118365736,-1.0,1.0
92,-0.0017888340755211893,-1.2342898447166424,-0.7617341104216417,1.235168687012927,-1.0,1.0
93,-0.0037836196027658878,-1.2504567485042293,-0.7818138820512354,1.2516909712524134,-1.0,1.0
94,-0.004045688049449957,-1.2666406188306611,-0.8021810448399633,1.2778438079820091,-1.0,1.0
95,-0.0036398292797762987,-1.2828508764475317,-0.8228465614225071,1.2744296597272526,-1.0,1.0
96,-0.0021503321266213332,-1.2990667018549584,-0.8437848359700324,1.2805011137698883,-1.0,1.0
97,-0.0017576842645476956,-1.3152796319833173,-0.8649787104280985,1.293843037642401,-1.0,1.0
98,-0.0004926006183833891,-1.3314894609991175,-0.8864319710481756,1.3385964604231602,-1.0,1.0
99,-0.0010650736689679144,-1.3477255407923452,-0.9081814994610494,1.3516225457376427,-1.0,1.0
100,-0.002087447750635388,-1.363983129411671,-0.9302228099407719,1.364297486165782,-1.0,1.0
101,-0.0031751732720283607,-1.3802576561473572,-0.9525505578140443,1.3897637908522626,-1.0,1.0
102,-0.004920729743452278,-1.3965568421241812,-0.9751733998513286,1.3955980906628178,-1.0,1.0
103,-0.006954399255007532,-1.412869324414052,-0.9980756821006108,1.4067921849571003,-1.0,1.0
104,-0.007509212820690866,-1.4291901623902739,-1.0212640659979755,1.4326827612354427,-1.0,1.0
105,-0.007056261611224516,-1.4455284000342772,-1.0447512822388656,1.4557982455288938,-1.0,1.0
106,-0.006586712860625747,-1.46188913383785,-1.0685382274234354,1.4705325405743552,-1.0,1.0
107,-0.004706387838745986,-1.4782690601831319,-1.0926286321041156,1.462040969260835,-1.0,1.0
108,-0.003812353931661129,-1.4946451946108166,-1.1169748618653528,1.4786506025454265,-1.0,1.0
109,-0.004556425897002408,-1.5110196653576293,-1.1415798340402636,1.5173584326493854,-1.0,1.0
110,-0.005008676355929678,-1.5274135000256046,-1.1664834566108147,1.529340265463153,-1.0,1.0
111,-0.002537233950187309,-1.5438211316819124,-1.1916886245357514,1.539848397213582,-1.0,1.0
112,0.0014844612711178004,-1.5602371644837287,-1.2171689029054804,1.5591653941405386,-1.0,1.0
113,0.004487760397322846,-1.5766642835044882,-1.2429250614426688,1.5656705243762963,-1.0,1.0
114,0.0064832706124490075,-1.5930938929764735,-1.2689530595205507,1.604185633953489,-1.0,1.0
115,0.00857467291257318,-1.6095451596924695,-1.2952810480369497,1.6192585870255063,-1.0,1.0
116,0.00910837933695608,-1.6260149605443934,-1.3219208446700197,1.6202411733607718,-1.0,1.0
117,0.007821394556977283,-1.6424891177856906,-1.3488546639158003,1.635534820782038,-1.0,1.0
118,0.006136943401381385,-1.658967286084097,-1.3760673971114612,1.6561985988847663,-1.0,1.0
119,0.004388355141049348,-1.675453345146842,-1.4035623270514497,1.663398725913803,-1.0,1.0
120,0.0022396631158960014,-1.6919398213621288,-1.4313276715100198,1.6955814692817515,-1.0,1.0
121,-0.00023850362372761268,-1.708440108427697,-1.4593837736002313,1.7103282558261903,-1.0,1.0
122,-0.0033955672776855095,-1.7249518618037694,-1.4877236978315764,1.7368321919424328,-1.0,1.0
123,-0.006154020559730732,-1.7414822210491347,-1.5163612271305889,1.7256098190737479,-1.0,1.0
124,-0.008791178000243637,-1.7580080321533231,-1.5452574781524837,1.764405511790902,-1.0,1.0
125,-0.009464210459284502,-1.7745478133679287,-1.5744651853246396,1.7797852626475328,-1.0,1.0
126,-0.00986930853225263,-1.7910996936933825,-1.6039703547488118,1.804906411824967,-1.0,1.0
127,-0.009136947230371865,-1.8076692175758677,-1.6337922581833297,1.797497879859186,-1.0,1.0
128,-0.008327427634722558,-1.8242367519421472,-1.6638851905427117,1.8347230534363985,-1.0,1.0
129,-0.007447886534130849,-1.840818711493396,-1.6942790287851908,1.8629649368292327,-1.0,1.0
130,-0.007122781126659588,-1.8574223893876125,-1.7249835992937048,1.8597471348632066,-1.0,1.0
131,-0.005396571779464407,-1.8740308376243657,-1.7559812286900556,1.8781127884700621,-1.0,1.0
132,-0.003674607935666401,-1.8906453666665448,-1.7872631998770965,1.8865116005217457,-1.0,1.0
133,-0.0026414475384263477,-1.9072597823473225,-1.818816450057229,1.9144886851981417,-1.0,1.0
134,-0.002231032709458003,-1.9238828574470155,-1.8506601358357713,1.9063374705995326,-1.0,1.0
135,-0.0008398497295996701,-1.940496240604336,-1.8827624772259963,1.9404207861730367,-1.0,1.0
136,-1.8581785350280295e-05,-1.9571142755910815,-1.9151481436885605,1.952748166644047,-1.0,1.0
137,0.0004985353275009207,-1.973733875946663,-1.9478125822609822,1.9768047616946698,-1.0,1.0
138,0.00026714000544029515,-1.9903605794415427,-1.9807675824155455,1.9662835599888373,-1.0,1.0
139,-0.00024071357556060974,-2.006975061010789,-2.0139744187881177,2.005386651940085,-1.0,1.0
140,-0.00162302783886881,-2.0235950817014046,-2.0474672102333744,2.0211667572766703,-1.0,1.0
141,-0.0022241468758041963,-2.0402198710812987,-2.081246087762833,2.0679305413428217,-1.0,1.0
142,-0.0032585229105265637,-2.0568698207585436,-2.1153514207878628,2.0386619913727286,-1.0,1.0
143,-0.003473319840276865,-2.0735109028125565,-2.149717700065915,2.086931781842378,-1.0,1.0
144,-0.0033982252959020333,-2.0901660780569373,-2.1843913429623787,2.0824053591869465,-1.0,1.0
145,-0.002678908920316046,-2.1068197173058274,-2.2193410723378015,2.1081132315434337,-1.0,1.0
146,-9.620760251369135e-05,-2.123478381596678,-2.2545802139262716,2.1171252948901818,-1.0,1.0
147,0.0034114437659848603,-2.140136820796005,-2.2900869868891314,2.1414752512272783,-1.0,1.0
148,0.007420866970252767,-2.15680053294421,-2.325866734820919,2.168366413001108,-1.0,1.0
149,0.010416307668597977,-2.173475865730154,-2.361944419722998,2.1628782409798504,-1.0,1.0
150,0.012914253409741543,-2.190147281000797,-2.398289167267026,2.1834877802983823,-1.0,1.0
151,0.014455004638034548,-2.206818181152951,-2.4349187687540663,2.2075579187614855,-1.0,1.0
152,0.013841246406362731,-2.2234936370615634,-2.4718661869755887,2.222722791577101,-1.0,1.0
153,0.011838415157411759,-2.2401724646942447,-2.509116261750424,2.2594843909796367,-1.0,1.0
154,0.009862146169653589,-2.256867257803778,-2.5466762787098367,2.2558758138403183,-1.0,1.0
155,0.007992963814454442,-2.273563452181213,-2.5845134418118083,2.2498353606295276,-1.0,1.0
156,0.006135387058683134,-2.2902469281970195,-2.622596674570762,2.287383491570525,-1.0,1.0
157,0.004525840002053762,-2.3069326148934364,-2.6609588032156717,2.3055649869453942,-1.0,1.0
158,0.0022792525712492942,-2.3236214156605275,-2.6996056441619753,2.330639991460826,-1.0,1.0
159,0.0007761379564344432,-2.3403183391452758,-2.7385446630747876,2.327950142475326,-1.0,1.0
160,-0.0008301425544567532,-2.3570107609256574,-2.777749518991343,2.3489792478188187,-1.0,1.0
161,-0.003587237992726482,-2.373702118833477,-2.8172244403390607,2.373867946831056,-1.0,1.0
162,-0.004959033391094912,-2.3903977520804784,-2.856988410569615,2.3983289819484805,-1.0,1.0
163,-0.006011508242699756,-2.407102008690907,-2.897051971006224,2.4136485859206207,-1.0,1.0
164,-0.006550020785212083,-2.4238131487394305,-2.937413638614933,2.4185447990275684,-1.0,1.0
165,-0.005380991056982462,-2.440523428749896,-2.978062825606196,2.445040271032559,-1.0,1.0
166,-0.004135964021795539,-2.4572389558882,-3.019003090068071,2.4659533128849738,-1.0,1.0
167,-0.002260774421783741,-2.47396166096354,-3.0602405944082456,2.464637878273176,-1.0,1.0
168,0.00031716281145697254,-2.490680274955756,-3.101744065730716,2.5042938818807428,-1.0,1.0
169,0.002596208690274303,-2.507408748972453,-3.1435459470620186,2.5114771315858224,-1.0,1.0
170,0.004845747468070661,-2.524140453154359,-3.1856307729908844,2.539229625733174,-1.0,1.0
171,0.005322494752794822,-2.540881332173091,-3.228024807617654,2.556070086254135,-1.0,1.0
172,0.006621446061601995,-2.5576303749997673,-3.270714645786752,2.552620488639275,-1.0,1.0
173,0.009112509382803644,-2.574375177357158,-3.313662257982724,2.584738497710978,-1.0,1.0
174,0.00887794178809369,-2.591124911285142,-3.3569247440160215,2.6034777796979642,-1.0,1.0
175,0.00855364111973193,-2.6078802146922517,-3.40048302470345,2.5881361176309716,-1.0,1.0
176,0.007195748933485088,-2.6246225619015124,-3.4442959068198724,2.6261194655948845,-1.0,1.0
177,0.005676341378144811,-2.6413654366150188,-3.488389574446504,2.6391782127856733,-1.0,1.0
178,0.003121451405837314,-2.65810678182027,-3.5327609600500165,2.644108718555237,-1.0,1.0
179,0.001877110556518587,-2.6748403958354734,-3.577383809824615,2.6930335073399605,-1.0,1.0
180,0.000550829902891053,-2.691584845706898,-3.622314339112722,2.6751205103479587,-1.0,1.0
181,-0.0011059584790124666,-2.7083200509934238,-3.667498137734432,2.699605168994328,-1.0,1.0
182,-0.0024793991213930694,-2.725051418831578,-3.7129495439279965,2.7358204773108703,-1.0,1.0
183,-0.002560135132877262,-2.7417898969852095,-3.7587026424591334,2.7479297772732805,-1.0,1.0
184,-0.0023152457997930856,-2.758532177740859,-3.8047472076343065,2.7575766234734265,-1.0,1.0
185,-0.0030608863691512873,-2.775274037651681,-3.8510683075190495,2.7850826027691107,-1.0,1.0
186,-0.002554763094570319,-2.792021211081853,-3.897687958158254,2.807665557763542,-1.0,1.0
187,-0.0003433608969742939,-2.8087760578791925,-3.9446114127093357,2.828877206637177,-1.0,1.0
188,3.7887095607928975e-05,-2.8255399182823027,-3.991837914185665,2.833043256520684,-1.0,1.0
189,-0.0008829180589333618,-2.8423051108249915,-4.039348781738784,2.8452335406692537,-1.0,1.0
190,-0.0009675768323751962,-2.859069084246386,-4.087137546144271,2.8587997534232668,-1.0,1.0
191,-0.002097736182592758,-2.875830300983612,-4.1351977597792,2.8789743215482084,-1.0,1.0
192,-0.0019001253436671454,-2.8925908015225312,-4.183538967288219,2.885928896044975,-1.0,1.0
193,-0.0012342851301612202,-2.909345670999563,-4.232145354952057,2.9042941369061803,-1.0,1.0
194,-0.00016983766990859403,-2.9260963923240855,-4.281020034163597,2.924731286872484,-1.0,1.0
195,0.0012260534751682409,-2.9428453045626224,-4.330168491689575,2.9426008066386773,-1.0,1.0
196,0.0027820833208763553,-2.9595931604854253,-4.379591967802252,2.9602814005362195,-1.0,1.0
197,0.0051540375886761705,-2.976340506513543,-4.429288123304914,2.964236261626299,-1.0,1.0
198,0.005990481233969586,-2.993081019145018,-4.479249050650383,3.0063339399225053,-1.0,1.0
199,0.006968827624911546,-3.0098280339004875,-4.529508114547404,3.0292068196905744,-1.0,1.0
200,0.00798292490853333,-3.0265836868814637,-4.580072543303449,3.0170617325364004,-1.0,1.0
201,0.008073208028113453,-3.0433327288766847,-4.630904460982071,3.042619514073033,-1.0,1.0
202,0.007949534741446397,-3.0600802076551292,-4.6820138410900265,3.055309353048501,-1.0,1.0
203,0.007500255777695101,-3.076824293771482,-4.733395740452824,3.0657208704596197,-1.0,1.0
204,0.006261277755536523,-3.093562295421494,-4.785044236027185,3.079170215723925,-1.0,1.0
205,0.0037613044398785555,-3.1102933246831332,-4.836955209078685,3.105737031166882,-1.0,1.0
206,0.002238652978277426,-3.1270229063506028,-4.8891336226371065,3.1251043800954386,-1.0,1.0
207,0.000760750004729053,-3.1437524303462165,-4.941589382283587,3.1682723777995885,-1.0,1.0
208,-0.0006195333815881908,-3.1604943150871367,-4.994361965938249,3.165270017004315,-1.0,1.0
209,-0.002611928713822459,-3.1772376833391056,-5.04741623712922,3.17095843786707,-1.0,1.0
210,-0.004719174287301403,-3.1939771083972714,-5.100733749179921,3.1860079524875244,-1.0,1.0
211,-0.005571067176460209,-3.2107121994766428,-5.154320895539328,3.203277124592191,-1.0,1.0
212,-0.005884219248148684,-3.227443672303386,-5.208179016927502,3.2359471994996016,-1.0,1.0
213,-0.007149188696462366,-3.2441792333468777,-5.262323893590059,3.2564447660602314,-1.0,1.0
214,-0.009271243169187529,-3.2609200160046883,-5.316756697415057,3.25425749341255,-1.0,1.0
215,-0.009761565330608613,-3.27765662831472,-5.3714688424888575,3.262867634255755,-1.0,1.0
216,-0.009401573794711683,-3.2943858084230073,-5.426444732574547,3.2921457153577443,-1.0,1.0
217,-0.007465011053058441,-3.3111140406550845,-5.48171023191661,3.3155893787887543,-1.0,1.0
218,-0.006278380723081601,-3.3278444009384103,-5.537254469396312,3.3233624452339607,-1.0,1.0
219,-0.0062188470264086075,-3.344572509204391,-5.593063297633709,3.343354896037923,-1.0,1.0
220,-0.006735511990299467,-3.3613000093675414,-5.649146192926231,3.3577927976790454,-1.0,1.0
221,-0.006399198094598032,-3.3780258562510252,-5.705508867882109,3.387019347492437,-1.0,1.0
222,-0.006790322647419211,-3.394755680570305,-5.762160011141349,3.383457013355439,-1.0,1.0
223,-0.006969585368221456,-3.4114799557463082,-5.819073456669314,3.3873634196502778,-1.0,1.0
224,-0.007258068597468579,-3.428193631292514,-5.876229447037394,3.415475972974176,-1.0,1.0
225,-0.00672923611874417,-3.4449028826353447,-5.933655294085283,3.4596288601234924,-1.0,1.0
226,-0.007177011303114336,-3.461620083468545,-5.9913810463907655,3.469494864645184,-1.0,1.0
227,-0.0068690646951106655,-3.47834119960362,-6.049405158405083,3.4725957025604943,-1.0,1.0
228,-0.006369745928933867,-3.495059777778451,-6.1077011382907775,3.497915637207708,-1.0,1.0
229,-0.005296501442869514,-3.5117796976327673,-6.166284295889078,3.518952684625427,-1.0,1.0
230,-0.0034921918490401693,-3.528502514904738,-6.225158901142575,3.529083868730386,-1.0,1.0
231,-0.001361029846180326,-3.5452249511958387,-6.2843090510896475,3.5436390738858736,-1.0,1.0
232,-0.00021670118639658233,-3.561946000585089,-6.343729632062354,3.571921094356109,-1.0,1.0
233,0.0008130779286861485,-3.5786705741711753,-6.403441208671466,3.583406728106465,-1.0,1.0
234,0.0013497338035334532,-3.595395902729381,-6.4634349377909395,3.593256697357521,-1.0,1.0
235,0.0022519807898570415,-3.612118874993138,-6.523698847832108,3.5895793423175886,-1.0,1.0
236,0.003741615146656241,-3.6288311348470748,-6.584200702775801,3.6132304504633597,-1.0,1.0
237,0.0052516995683334015,-3.6455367249588235,-6.644955216337575,3.650352533722364,-1.0,1.0
238,0.0038180959685517003,-3.6622446840251293,-6.706010773906747,3.6608185713485595,-1.0,1.0
239,0.0020255649300968217,-3.6789520913569005,-6.767342193793013,3.6808418769093616,-1.0,1.0
240,0.0020021496500738515,-3.695660213825517,-6.828950203724822,3.6973277736635257,-1.0,1.0
241,0.001584706881250095,-3.7123687530686893,-6.890839623732438,3.7222523021490943,-1.0,1.0
242,-0.00021426256249799176,-3.729080829807893,-6.953021894666139,3.761708599159383,-1.0,1.0
243,-0.00125456532457653,-3.7458050567137224,-7.01552697448397,3.7343375182920155,-1.0,1.0
244,-0.0018686113030721586,-3.7625220613170605,-7.0782843850946895,3.7621844108079654,-1.0,1.0
245,-0.0023988096946198517,-3.7792370050863946,-7.141313293163215,3.767666260905179,-1.0,1.0
246,-0.0015947394462390773,-3.795945469253136,-7.204599731174755,3.804923367051225,-1.0,1.0
247,-0.0021829559707123142,-3.812656236443585,-7.2681714059976965,3.805016426478072,-1.0,1.0
248,-0.0023481148750112164,-3.8293622947633783,-7.33200503545599,3.8286377437223433,-1.0,1.0
249,-0.0027607221116303826,-3.846066770393568,-7.396110990369516,3.842111524862315,-1.0,1.0
250,-0.0031975570231097066,-3.8627684175749635,-7.460484811721836,3.862636948478423,-1.0,1.0
251,-0.003484645966908009,-3.8794689044053254,-7.525133418745171,3.902269914455085,-1.0,1.0
252,-0.0034151152483665285,-3.8961771297288372,-7.5900922816049405,3.892548810100754,-1.0,1.0
253,-0.0037392777555896655,-3.9128817331939687,-7.655314737882452,3.908428599588289,-1.0,1.0
254,-0.003450151184608119,-3.9295826470357866,-7.720803938170792,3.935919350327714,-1.0,1.0
255,-0.002493892187747931,-3.94628428546123,-7.786576721090004,3.942500632237416,-1.0,1.0
256,0.00011557906855132931,-3.9629824797086575,-7.852615060559629,3.9654614703877225,-1.0,1.0
257,0.0018927731776900167,-3.9796798713828156,-7.918924148049621,3.9670080146723454,-1.0,1.0
258,0.0029647476676667975,-3.99637060833762,-7.985484624728033,3.9969629521533157,-1.0,1.0
259,0.004613433464708644,-4.013060333088425,-8.052315976619722,4.0054587944738635,-1.0,1.0
260,0.004334601883042429,-4.029745875027259,-8.119416514262861,4.028495008291102,-1.0,1.0
261,0.0036583755001622885,-4.0464299651119475,-8.186791039422287,4.052360412119506,-1.0,1.0
262,0.002592300158832551,-4.063115288329814,-8.254449563119676,4.052159175418239,-1.0,1.0
263,0.0018577787152648747,-4.079795214646289,-8.322362771054502,4.075619378705454,-1.0,1.0
264,0.0007926701109818482,-4.0964727280748985,-8.39054409176775,4.097139082139274,-1.0,1.0
265,-0.0001310715729853063,-4.113149731979224,-8.459000350250502,4.1065116078058,-1.0,1.0
266,-0.0004133498667786228,-4.129823409458,-8.527720611224593,4.117440952390743,-1.0,1.0
267,-0.0009149918649773749,-4.146491866014455,-8.596696978856961,4.136858336378696,-1.0,1.0
268,-0.00012188326886429372,-4.163156543375243,-8.665936194896288,4.173919301060365,-1.0,1.0
269,0.0004401164370420533,-4.179825167704536,-8.735469119436885,4.186962638779975,-1.0,1.0
270,0.001536707163350237,-4.196495770680178,-8.805287195933857,4.189581355359154,-1.0,1.0
271,0.001517149008371408,-4.213162839067838,-8.875369403380526,4.22088581656112,-1.0,1.0
272,0.001073669688401332,-4.229831891368569,-8.945738338236003,4.242405767512058,-1.0,1.0
273,0.0006265616624918947,-4.246504245618712,-9.016398957739115,4.255774008830284,-1.0,1.0
274,0.0006490935755534747,-4.26317812909069,-9.087343669517363,4.260100825062707,-1.0,1.0
275,0.00021720090377440012,-4.2798487536368865,-9.158552653415489,4.271894154573642,-1.0,1.0
276,-0.000376008726461824,-4.296514569258427,-9.230018651233683,4.291294162423859,-1.0,1.0
277,-0.00027984245924231056,-4.3131769110931195,-9.30174749403749,4.318671970040253,-1.0,1.0
278,-0.0010589274504198207,-4.329839770597543,-9.37375565886042,4.337036481269779,-1.0,1.0
279,-0.0020163703247724207,-4.34650348803886,-9.446044252892346,4.361858398197148,-1.0,1.0
280,-0.003411695156124087,-4.363170612542431,-9.518623077245028,4.386875487363882,-1.0,1.0
281,-0.004293982768603561,-4.379843442855987,-9.591505072820283,4.388671930585635,-1.0,1.0
282,-0.006526592525472134,-4.396515903271475,-9.664654745654502,4.3970193951073835,-1.0,1.0
283,-0.009030713413629418,-4.413184938832707,-9.738059875277541,4.4349480282137135,-1.0,1.0
