iteration,x,y,loss,grad_norm,lambda_min,lambda_max
83,0.00033018125412134677,0.05058558687179598,-0.0012793962897517223,0.041278802613399675,-1.0,1.0
84,0.00046841855497504917,0.05337763024250175,-0.0014244759971812962,0.050634588024504046,-1.0,1.0
85,0.0005122681020215449,0.05639036485375579,-0.0015898054148656734,0.05356937529300376,-1.0,1.0
86,0.0006335625612551284,0.05963123290770486,-0.0017777412682869595,0.06656324422953892,-1.0,1.0
87,0.0007392728245560489,0.0632136376331125,-0.0019977087292506646,0.07928086487621815,-1.0,1.0
88,0.0008263742665544542,0.06723056978858649,-0.0022596333098347876,0.06611809754691093,-1.0,1.0
89,0.0010005935726219084,0.07150000844966367,-0.002555625010402202,0.07272794243844741,-1.0,1.0
90,0.0009868813666147366,0.07604951232785673,-0.0028912771952365303,0.08752943755572104,-1.0,1.0
91,0.0009559618907632696,0.08101916300344757,-0.0032815954553213076,0.08652137125919035,-1.0,1.0
92,0.0009734491182662181,0.08635587485029769,-0.0037281947589872123,0.09574893675592328,-1.0,1.0
93,0.00105017441314249,0.09211446064505435,-0.004241985496815624,0.08902927233476061,-1.0,1.0
94,0.0013201797998284531,0.09816450509021116,-0.004817263592451109,0.10781986810785368,-1.0,1.0
95,0.0014395478997317548,0.10468063161882062,-0.005477981168979802,0.09958336788701629,-1.0,1.0
96,0.0014671441769192873,0.1115377738674838,-0.0062192612436390415,0.11187931221875647,-1.0,1.0
97,0.0014124429972007847,0.11882516415945212,-0.007058712321150201,0.13242637163517948,-1.0,1.0
98,0.0012540377785971734,0.12670357123066714,-0.008026111175927296,0.12300258372047455,-1.0,1.0
99,0.0011483984189582153,0.13502360905830543,-0.009115028092100718,0.11724178109643246,-1.0,1.0
100,0.0010453052497620464,0.1436840334985786,-0.01032200440967774,0.1353105084279886,-1.0,1.0
101,0.0008912398507604634,0.15283013215934224,-0.011678127493685216,0.13287555574668455,-1.0,1.0
102,0.0009412470273794405,0.16237691425153566,-0.013182688167942007,0.1716333813911462,-1.0,1.0
103,0.0009957791827248724,0.17268532551428883,-0.014909615035897572,0.16742760106772117,-1.0,1.0
104,0.0008954211247328625,0.18363048934936863,-0.016859677419848982,0.17749150979321723,-1.0,1.0
105,0.0008385695256103746,0.19525573628258427,-0.019062049676202408,0.2101024339133781,-1.0,1.0
106,0.0006102477017658023,0.20781200079416232,-0.021592727635907704,0.20772054028091336,-1.0,1.0
107,0.0002387667869808865,0.22118320138265057,-0.024460975782149796,0.2198633701202662,-1.0,1.0
108,3.970011276846513e-05,0.2354117506910548,-0.027709345393664195,0.24970545898607294,-1.0,1.0
109,-0.00021450479583675947,0.2507133717276886,-0.03142857437537936,0.25685881918716813,-1.0,1.0
110,-0.0003629228690312863,0.26705216128800063,-0.03565836256779172,0.2457602885032741,-1.0,1.0
111,-0.0005378001125349449,0.28421432771326716,-0.04038874742427169,0.28808470106086076,-1.0,1.0
112,-0.000821619673289754,0.3025383488889911,-0.04576438874479469,0.30202289142350713,-1.0,1.0
113,-0.001210434611309673,0.322047250363711,-0.05185648315743926,0.32119080578816767,-1.0,1.0
114,-0.0015439848650538168,0.34281712796516073,-0.05876059966850893,0.32719305621437195,-1.0,1.0
115,-0.0019067968455316507,0.3647813491479602,-0.06653089840599795,0.3530155658157017,-1.0,1.0
116,-0.0022046441790921066,0.3880791873384072,-0.07530029759464106,0.3830654199281197,-1.0,1.0
117,-0.0025535970174478456,0.4128770417520888,-0.08523046537411427,0.4164111206074124,-1.0,1.0
118,-0.002768898070914071,0.4393580507059599,-0.09651391496180686,0.42360962174401884,-1.0,1.0
119,-0.0029905739801614466,0.4674269630699842,-0.10923951113604878,0.4668195725570523,-1.0,1.0
120,-0.0033405259218691067,0.4973547550930121,-0.12367529665009767,0.48579361044760727,-1.0,1.0
121,-0.0036581540035253127,0.5291477032837422,-0.13999195489987287,0.5437453308569625,-1.0,1.0
122,-0.0038442220419540626,0.5631978940639664,-0.15858854491748942,0.5587437262969369,-1.0,1.0
123,-0.003829147401325056,0.599427520602755,-0.17964934504307256,0.5917321601239762,-1.0,1.0
124,-0.003860287657640187,0.6379513371963536,-0.20348350340490792,0.6239265214041076,-1.0,1.0
125,-0.003958953599705722,0.6788616374474844,-0.23041872474213757,0.6798868655914329,-1.0,1.0
126,-0.003962778044961759,0.7224792452839994,-0.2609802781281519,0.7362096729035575,-1.0,1.0
127,-0.003952606435854749,0.7690971764790949,-0.2957474218852396,0.7672056494184889,-1.0,1.0
128,-0.0038721653806134404,0.8187250398540917,-0.33514784860967467,0.8272968796492411,-1.0,1.0
129,-0.003834251039981013,0.871663013824188,-0.37989085409401446,0.8617962982107976,-1.0,1.0
130,-0.003757936586104507,0.9279250500987504,-0.4305153882566916,0.9327884996201242,-1.0,1.0
131,-0.0035824745613199593,0.9878881565567851,-0.48795508787059033,0.9976151197754624,-1.0,1.0
132,-0.0032929577470100033,1.051830235517848,-0.553168000389404,1.0550607201457631,-1.0,1.0
133,-0.0030340686618563527,1.1199287136511353,-0.6271155590438209,1.1269875999314134,-1.0,1.0
134,-0.002589272944952217,1.1924852296507165,-0.7110071593003693,1.2011304006608954,-1.0,1.0
135,-0.002210377356934874,1.2697973789565813,-0.8061902489184718,1.2688472048913286,-1.0,1.0
136,-0.0017364703500680528,1.3520660893491998,-0.9140398473193808,1.3541202613874215,-1.0,1.0
137,-0.0011411952099460861,1.4396480796871638,-1.0362926455102157,1.4223963967826847,-1.0,1.0
138,-0.0006326523426416836,1.5326958089432183,-1.1745780212515597,1.522400431325879,-1.0,1.0
139,-0.00010553579459772033,1.6316626112754982,-1.3311614329482868,1.63929585303047,-1.0,1.0
140,0.0006645668877487712,1.7371230247750653,-1.5087979807772618,1.7408049006680997,-1.0,1.0
141,0.0013165126298486179,1.8494453973029614,-1.7102232721998023,1.8493799981540309,-1.0,1.0
142,0.0018351575678302412,1.9690292071534103,-1.9385363254099444,1.9698749032513656,-1.0,1.0
143,0.002270766156704347,2.0963533603877016,-2.1973461276149355,2.0993719011762244,-1.0,1.0
144,0.0026837714198056,2.2319388068496187,-2.4907718174461326,2.217482839090044,-1.0,1.0
145,0.002994305457464649,2.376140452684418,-2.8230172425090685,2.3676800124372424,-1.0,1.0
146,0.003124128657885409,2.529598261074508,-3.1994288011256513,2.5314004147615,-1.0,1.0
147,0.003338602926533387,2.6930241044917707,-3.626183840552101,2.6886468903404306,-1.0,1.0
148,0.003400951986299232,2.8669935148986343,-4.109820123998206,2.8604801266517756,-1.0,1.0
149,0.003315871118888548,3.052170437055644,-4.657866690917581,3.0413180868021374,-1.0,1.0
150,0.0033033691253717425,3.249242780376632,-5.278783866791044,3.2407204417922144,-1.0,1.0
151,0.003471780598665294,3.459014595759342,-5.9823849602078205,3.451505400459251,-1.0,1.0
152,0.003562883409213176,3.682324230641294,-6.779749522714906,3.69364879341456,-1.0,1.0
153,0.003741354483232896,3.92023926396743,-7.684130944509265,3.928770667994303,-1.0,1.0
154,0.0038685264370319538,4.173650486399325,-8.709671708562261,4.171145015452568,-1.0,1.0
155,0.003959089261585998,4.4434320299000145,-9.87203626497679,4.4495260134391295,-1.0,1.0
156,0.003919811438230539,4.730730515247455,-11.18989792148587,4.74200917824831,-1.0,1.0
157,0.0038515363735115685,5.036719232412276,-12.684262895909635,5.033789770365115,-1.0,1.0
158,0.003632357340872851,5.362446728441519,-14.377910860676648,5.358624312045327,-1.0,1.0
159,0.0032362583029043983,5.709187349081575,-16.29740485677265,5.718979325915455,-1.0,1.0
160,0.002829819852080408,6.0784436791040175,-18.473734776079596,6.089897575081952,-1.0,1.0
161,0.0025596070700649853,6.471673276866461,-20.941274225459562,6.445575449786084,-1.0,1.0
162,0.002300070270337217,6.890035667278025,-23.736293103020042,6.883011655552233,-1.0,1.0
163,0.0018795430231022202,7.3353916813312825,-26.903983792931104,7.35007104270621,-1.0,1.0
164,0.0014096494462899386,7.809712747553447,-30.495805606093626,7.8208193131018495,-1.0,1.0
165,0.001004706765995893,8.314809898221862,-34.56803131706628,8.325607652777503,-1.0,1.0
166,0.0005298985368969076,8.852653337207633,-39.18473541399049,8.859288987203756,-1.0,1.0
167,0.0001992030967820121,9.425305269466588,-44.41818969147637,9.424355817456215,-1.0,1.0
168,-7.698033041251396e-06,10.03493552300552,-50.34996547540941,10.029455764596038,-1.0,1.0
169,-0.00024042453641145758,10.68389729804984,-57.07283070873636,10.694794415482184,-1.0,1.0
170,-0.0004356803047137162,11.374910838802103,-64.69429820044013,11.380764202484224,-1.0,1.0
171,-0.0006993098241786363,12.110630633559456,-73.33368692673724,12.104133577578828,-1.0,1.0
172,-0.0008928648557124746,12.89381977672411,-83.12529381871705,12.899611312520681,-1.0,1.0
173,-0.0010233244413836826,13.727686111281844,-94.22468246134378,13.740600195743403,-1.0,1.0
174,-0.0011567524480751083,14.61557181340802,-106.80746904740538,14.622898439429154,-1.0,1.0
175,-0.00145666293130998,15.560897819145646,-121.07076940801242,15.56386253435674,-1.0,1.0
176,-0.0017051812161540754,16.560897788263983,-137.13166632284197,16.55116104002198,-1.0,1.0
177,-0.0019870645413967445,17.560897748533943,-154.1925628930195,17.567375904351234,-1.0,1.0
178,-0.0022172368259641873,18.560897722043425,-172.25345966600884,18.549879556375494,-1.0,1.0
179,-0.0024353562499250772,19.560897698254557,-191.3143564153102,19.589963073601,-1.0,1.0
180,-0.0026893063346575537,20.560897666008458,-211.37525279985175,20.558487570962342,-1.0,1.0
181,-0.00303555800089892,21.560897606062614,-232.4361481822521,21.575598363567366,-1.0,1.0
182,-0.00335296147797796,22.560897555689436,-254.49704363798145,22.555372777547532,-1.0,1.0
183,-0.003539088549431175,23.560897538367136,-277.5579401441434,23.562495998190457,-1.0,1.0
184,-0.003612349590007861,24.560897535682923,-301.61883735462294,24.563879146350946,-1.0,1.0
185,-0.0035150544605459283,25.56089753094916,-326.6797351160375,25.5535257871957,-1.0,1.0
186,-0.003302789207128178,26.56089750842033,-352.7406327721963,26.567469452392537,-1.0,1.0
187,-0.0030460604142905044,27.560897475464955,-379.80153018730323,27.551418814442048,-1.0,1.0
188,-0.002850437499098789,28.56089745633028,-407.8624276930098,28.575986132019253,-1.0,1.0
189,-0.0026542422197035585,29.560897437083497,-436.92332512038394,29.570570046064898,-1.0,1.0
190,-0.0024358142210499,30.560897413227632,-466.98422238431624,30.56447546975065,-1.0,1.0
191,-0.002241749142645097,31.560897394396555,-498.045119657094,31.551646411619274,-1.0,1.0
192,-0.0020664242901819695,32.56089737902672,-530.1060169286999,32.559191076506835,-1.0,1.0
193,-0.00197962548336349,33.56089737525929,-563.1669143568844,33.57191984748411,-1.0,1.0
194,-0.0019329425975226683,34.560897374169244,-597.2278117857958,34.55854414255671,-1.0,1.0
195,-0.0018930109801408486,35.560897373371596,-632.2887092079882,35.55582211307015,-1.0,1.0
196,-0.0018656584055464101,36.56089737299715,-668.3496066190742,36.56574662425613,-1.0,1.0
197,-0.0018503808622051172,37.560897372880085,-705.4105040160603,37.56259030665499,-1.0,1.0
198,-0.001858481466243373,38.56089737284693,-743.4714013726399,38.553139408973166,-1.0,1.0
199,-0.0018836305453805075,39.560897372530356,-782.5322986859076,39.558850983113125,-1.0,1.0
200,-0.0019441015690136055,40.56089737070166,-822.593195868531,40.56474654747789,-1.0,1.0
201,-0.0019189013333832702,41.56089737038382,-863.6540932746972,41.56839965415361,-1.0,1.0
202,-0.001899248564307659,42.560897370190396,-905.7149906743673,42.55085105259083,-1.0,1.0
203,-0.0018864827332479319,43.56089737010862,-948.7758880651595,43.56006076650346,-1.0,1.0
204,-0.0018526857841482539,44.560897369537216,-992.8367854729921,44.553288992178395,-1.0,1.0
205,-0.001797489505154221,45.56089736801362,-1037.897682873851,45.57365468421362,-1.0,1.0
206,-0.0017380872207104858,46.56089736624903,-1083.9585802647143,46.559343098816036,-1.0,1.0
207,-0.001697090263475192,47.56089736540839,-1131.0194776613976,47.55741390093899,-1.0,1.0
208,-0.0016231348334138371,48.56089736267342,-1179.0803750167681,48.567813465157954,-1.0,1.0
209,-0.0015691161888423295,49.56089736121417,-1228.14127239334,49.55632209318363,-1.0,1.0
210,-0.0015103062853036252,50.56089735948462,-1278.202169757657,50.578741760199286,-1.0,1.0
211,-0.0014127587155591099,51.56089735472661,-1329.2630670143835,51.56709000288078,-1.0,1.0
212,-0.0013477666157214582,52.56089735261439,-1381.323964347796,52.57463019932231,-1.0,1.0
213,-0.0012819625754180762,53.560897350449075,-1434.3848616709574,53.5540206799979,-1.0,1.0
214,-0.0012073048195628544,54.560897347661964,-1488.4457589622607,54.55374144328113,-1.0,1.0
215,-0.0011494636617251698,55.56089734598895,-1543.5066562851275,55.55680637793912,-1.0,1.0
216,-0.0010919000394479803,56.56089734433195,-1599.5675536019055,56.54229257729442,-1.0,1.0
217,-0.0010313058602263287,57.56089734249591,-1656.6284509048808,57.5468919202869,-1.0,1.0
218,-0.0009520052934726336,58.56089733935142,-1714.689348141871,58.55471631829788,-1.0,1.0
219,-0.0009147283598509072,59.56089733865643,-1773.7502454746216,59.550361180692484,-1.0,1.0
220,-0.0008870493190037268,60.56089733827317,-1833.811142815003,60.58986670786619,-1.0,1.0
221,-0.0008696806126231636,61.56089733812214,-1894.8720401592345,61.55049404826176,-1.0,1.0
222,-0.0008710268467781809,62.560897338121045,-1956.9329374961164,62.55446803828635,-1.0,1.0
223,-0.0008573534639071562,63.560897338027374,-2019.9938348401001,63.5611171476797,-1.0,1.0
224,-0.0008374928646980339,64.56089733782997,-2084.0547321822132,64.56434618669897,-1.0,1.0
225,-0.0008415260522234892,65.56089733782166,-2149.115629516112,65.583842279135,-1.0,1.0
226,-0.0008769747792740221,66.56089733719317,-2215.1765267816418,66.56708423760286,-1.0,1.0
227,-0.0009156106543221511,67.56089733644663,-2282.237424033769,67.56358718509051,-1.0,1.0
228,-0.0009491493333648659,68.56089733588404,-2350.298321300373,68.56500862928155,-1.0,1.0
229,-0.0009727469512742255,69.56089733560545,-2419.359218594202,69.53357248110038,-1.0,1.0
230,-0.000981330015951303,70.56089733556844,-2489.4201159188106,70.55803799670635,-1.0,1.0
231,-0.0009728342879653502,71.56089733553219,-2560.4810132600855,71.56297343642069,-1.0,1.0
232,-0.0009600821487913936,72.56089733545072,-2632.541910602031,72.56496141530907,-1.0,1.0
233,-0.0009627683490674205,73.56089733544695,-2705.602807934622,73.54647754199188,-1.0,1.0
234,-0.0009392451510628168,74.56089733517013,-2779.663705271799,74.56131783737813,-1.0,1.0
235,-0.0009258100853380127,75.56089733507972,-2854.7246026126663,75.56439352257195,-1.0,1.0
236,-0.0008945153900091536,76.56089733458988,-2930.785499938727,76.5381375687248,-1.0,1.0
237,-0.0008635225538023856,77.56089733410946,-3007.846397263298,77.57513312756929,-1.0,1.0
238,-0.0008347445151922959,78.56089733369522,-3085.9072945893013,78.55595058328987,-1.0,1.0
239,-0.0008062287266047016,79.56089733328851,-3164.968191914035,79.55289052278098,-1.0,1.0
240,-0.0007813256222360744,80.56089733297829,-3245.029089242099,80.55628220592412,-1.0,1.0
241,-0.000757547288744595,81.56089733269545,-3326.089986570305,81.56843373906966,-1.0,1.0
242,-0.0007371011063545029,82.56089733248629,-3408.1508839010116,82.56114334881232,-1.0,1.0
243,-0.0007423658411348212,83.5608973324723,-3491.211781228434,83.55864704516914,-1.0,1.0
244,-0.0007348588019986623,84.56089733244399,-3575.2726785640575,84.54357731176484,-1.0,1.0
245,-0.0007341816764698144,85.56089733244363,-3660.3335758969683,85.55834201171629,-1.0,1.0
246,-0.0007613280216476606,86.56089733207504,-3746.394473177208,86.56584347012912,-1.0,1.0
247,-0.0008003675821404907,87.56089733131287,-3833.455370412063,87.5482955798037,-1.0,1.0
248,-0.0008317803200015047,88.56089733081937,-3921.516267674036,88.54285019538571,-1.0,1.0
249,-0.0008689745768405824,89.56089733012755,-4010.5771649112653,89.56416986994327,-1.0,1.0
250,-0.0008916723910194923,90.56089732986983,-4100.6380621980725,90.55600095002985,-1.0,1.0
251,-0.0009260837385954952,91.56089732927764,-4191.698959442445,91.55911667805576,-1.0,1.0
252,-0.0009728252231023441,92.56089732818513,-4283.75985662622,92.5674706234658,-1.0,1.0
253,-0.0010133034082769696,93.56089732736578,-4376.820753837549,93.55285087212681,-1.0,1.0
254,-0.0010536519614872228,94.56089732655165,-4470.881651046231,94.57926076917524,-1.0,1.0
255,-0.0010987117020402888,95.56089732553635,-4565.942548227266,95.56420624238211,-1.0,1.0
256,-0.0011351979321431794,96.56089732487061,-4662.003445447765,96.5615336580014,-1.0,1.0
257,-0.0011685818812463683,97.56089732431325,-4759.064342679803,97.56876111145901,-1.0,1.0
258,-0.001207328864758004,98.56089732356247,-4857.125239884091,98.55224913917375,-1.0,1.0
259,-0.0012459581589504077,99.56089732281625,-4956.186137085974,99.56578519619096,-1.0,1.0
260,-0.001289762766280944,100.56089732185671,-5056.24703425676,99.99999999999902,-1.0,1.0
261,-0.0013260489648690501,101.56089732119825,-5157.307931464285,99.99999999999902,-1.0,1.0
262,-0.0013545723605857718,102.56089732079136,-5259.368828705521,99.99999999999903,-1.0,1.0
263,-0.0013672110661806568,103.56089732071138,-5362.429726000829,99.99999999999905,-1.0,1.0
264,-0.0013685399323493143,104.56089732071038,-5466.490623319619,99.99999999999905,-1.0,1.0
265,-0.0013630247361636103,105.56089732069506,-5571.551520646245,99.99999999999906,-1.0,1.0
266,-0.0013559547577237719,106.56089732066997,-5677.612417973877,99.99999999999906,-1.0,1.0
267,-0.0013444828125502091,107.56089732060406,-5784.673315302947,99.99999999999908,-1.0,1.0
268,-0.001342192011230061,108.56089732060133,-5892.734212626332,99.99999999999908,-1.0,1.0
269,-0.0013450984689177975,109.560897320597,-6001.795109942554,99.99999999999909,-1.0,1.0
270,-0.0013480934423365284,110.5608973205924,-6111.856007258611,99.9999999999991,-1.0,1.0
271,-0.0013302920103603157,111.56089732043385,-6222.916904585354,99.9999999999991,-1.0,1.0
272,-0.0013143452353187577,112.5608973203066,-6334.977801912551,99.99999999999913,-1.0,1.0
273,-0.0013048548577743188,113.56089732026146,-6448.03869924016,99.99999999999913,-1.0,1.0
274,-0.0012910387134992636,114.56089732016592,-6562.099596567408,99.99999999999913,-1.0,1.0
275,-0.0012674209523234172,115.56089731988692,-6677.160493885546,99.99999999999912,-1.0,1.0
276,-0.001243922735419157,116.56089731961073,-6793.221391202746,99.99999999999915,-1.0,1.0
277,-0.0012229897748028413,117.56089731939153,-6910.282288522407,99.99999999999916,-1.0,1.0
278,-0.0011880542950043359,118.56089731878119,-7028.343185811552,99.99999999999916,-1.0,1.0
279,-0.0011587635598315276,119.56089731835212,-7147.404083113403,99.99999999999916,-1.0,1.0
280,-0.0011300635511629076,120.56089731794017,-7267.464980414936,99.99999999999918,-1.0,1.0
