iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,58.5,10.0,SAM_Adam_start3,0.0,0.5
1,44.6781120300293,9.999999046325684,SAM_Adam_start3,0.001,0.5
2,33.3221321105957,10.0,SAM_Adam_start3,0.002,0.5
3,24.154024124145508,10.0,SAM_Adam_start3,0.003,0.5
4,16.90977668762207,9.999999046325684,SAM_Adam_start3,0.004,0.5
5,11.33985996246338,10.000000953674316,SAM_Adam_start3,0.005,0.5
6,7.210051536560059,10.0,SAM_Adam_start3,0.006,0.5
7,4.302902221679688,10.000000953674316,SAM_Adam_start3,0.007,0.5
8,2.4199161529541016,9.999999046325684,SAM_Adam_start3,0.008,0.5
9,1.384467601776123,10.0,SAM_Adam_start3,0.009,0.5
10,1.0441347360610962,2.622837543487549,SAM_Adam_start3,0.01,0.5
11,1.198761224746704,9.999998092651367,SAM_Adam_start3,0.011,0.5
12,1.441381812095642,9.999999046325684,SAM_Adam_start3,0.012,0.5
13,1.5417776107788086,10.0,SAM_Adam_start3,0.013,0.5
14,1.440657138824463,9.999998092651367,SAM_Adam_start3,0.014,0.5
15,1.174405574798584,9.999999046325684,SAM_Adam_start3,0.015,0.5
16,0.8384873867034912,10.0,SAM_Adam_start3,0.016,0.5
17,0.5713455080986023,6.708795547485352,SAM_Adam_start3,0.017,0.5
18,0.5384477972984314,7.386868953704834,SAM_Adam_start3,0.018,0.5
19,0.7227262258529663,10.0,SAM_Adam_start3,0.019,0.5
20,0.91822749376297,9.999999046325684,SAM_Adam_start3,0.02,0.5
21,0.991782248020172,9.999999046325684,SAM_Adam_start3,0.021,0.5
22,0.9087293148040771,9.999999046325684,SAM_Adam_start3,0.022,0.5
23,0.7153153419494629,10.0,SAM_Adam_start3,0.023,0.5
24,0.5099586844444275,9.999999046325684,SAM_Adam_start3,0.024,0.5
25,0.414154589176178,1.0715066194534302,SAM_Adam_start3,0.025,0.5
26,0.4871285259723663,9.58922290802002,SAM_Adam_start3,0.026,0.5
27,0.5835872292518616,10.000000953674316,SAM_Adam_start3,0.027,0.5
28,0.6041305065155029,9.999999046325684,SAM_Adam_start3,0.028,0.5
29,0.5361288785934448,9.999998092651367,SAM_Adam_start3,0.029,0.5
30,0.4262480735778808,8.57539176940918,SAM_Adam_start3,0.03,0.5
31,0.3668626844882965,2.2703280448913574,SAM_Adam_start3,0.031,0.5
32,0.4081528782844543,9.353506088256836,SAM_Adam_start3,0.032,0.5
33,0.451565682888031,9.999999046325684,SAM_Adam_start3,0.033,0.5
34,0.4329628944396972,9.999999046325684,SAM_Adam_start3,0.034,0.5
35,0.3706148862838745,8.063995361328125,SAM_Adam_start3,0.035,0.5
36,0.3384666740894317,2.474264621734619,SAM_Adam_start3,0.036,0.5
37,0.364115297794342,7.73056697845459,SAM_Adam_start3,0.037,0.5
38,0.3795937597751617,9.101871490478516,SAM_Adam_start3,0.038,0.5
39,0.3529102206230163,7.835071086883545,SAM_Adam_start3,0.039,0.5
40,0.3177871108055115,3.725393056869507,SAM_Adam_start3,0.04,0.5
41,0.3256281018257141,7.11014986038208,SAM_Adam_start3,0.041,0.5
42,0.3448954820632934,9.332859992980955,SAM_Adam_start3,0.042,0.5
43,0.3271795511245727,8.370635986328125,SAM_Adam_start3,0.043,0.5
44,0.2972298264503479,4.346348285675049,SAM_Adam_start3,0.044,0.5
45,0.305945336818695,6.665107250213623,SAM_Adam_start3,0.045,0.5
46,0.3221018016338348,8.538763999938965,SAM_Adam_start3,0.046,0.5
47,0.3044067323207855,7.577497482299805,SAM_Adam_start3,0.047,0.5
48,0.2776003777980804,3.048606634140014,SAM_Adam_start3,0.048,0.5
49,0.287667840719223,7.514462947845459,SAM_Adam_start3,0.049,0.5
50,0.2984205186367035,9.066393852233888,SAM_Adam_start3,0.05,0.5
51,0.2763776183128357,7.266290664672852,SAM_Adam_start3,0.051,0.5
52,0.2602955400943756,3.3683619499206543,SAM_Adam_start3,0.052,0.5
53,0.2686472833156585,6.886287689208984,SAM_Adam_start3,0.053,0.5
54,0.2630833387374878,6.753692150115967,SAM_Adam_start3,0.054,0.5
55,0.2474360764026641,2.567913055419922,SAM_Adam_start3,0.055,0.5
56,0.2523739337921142,6.979743003845215,SAM_Adam_start3,0.056,0.5
57,0.25253826379776,7.622558116912842,SAM_Adam_start3,0.057,0.5
