iteration,loss,grad_norm
0,2501.0,9.999999046325684
1,2259.528076171875,10.0
2,2034.80224609375,9.999999046325684
3,1826.08544921875,10.0
4,1632.65869140625,10.0
5,1453.8189697265625,10.0
6,1288.8814697265625,10.0
7,1137.177490234375,10.000000953674316
8,998.0559692382812,10.0
9,870.8817138671875,10.0
10,755.0366821289062,9.999999046325684
11,649.920166015625,10.0
12,554.9473876953125,10.0
13,469.5506591796875,10.0
14,393.17822265625,10.0
15,325.2950744628906,10.0
16,265.3825988769531,10.0
17,212.938232421875,10.0
18,167.47560119628906,10.0
19,128.52444458007812,10.0
20,95.63031768798828,10.000000953674316
21,68.35494995117188,10.0
22,46.27577209472656,10.0
23,28.98600959777832,10.0
24,16.094648361206055,9.999999046325684
25,7.226415157318115,10.0
26,2.021784543991089,10.0
27,0.13710418343544006,9.999999046325684
28,1.2452418804168701,10.0
29,3.929060220718384,9.999999046325684
30,6.808423042297363,10.0
31,9.162700653076172,10.000000953674316
32,10.67388916015625,10.0
33,11.264745712280273,10.0
34,10.998322486877441,10.000000953674316
35,10.01662540435791,10.0
36,8.504002571105957,10.000000953674316
37,6.665964603424072,9.999999046325684
38,4.717586994171143,9.999999046325684
39,2.877781629562378,10.0
40,1.367084264755249,10.0
41,0.40751487016677856,9.999999046325684
42,0.223420649766922,9.999999046325684
43,0.6614818572998047,9.999999046325684
44,1.2204477787017822,10.0
45,1.6132007837295532,10.0
46,1.7173070907592773,10.0
47,1.5319814682006836,9.999999046325684
48,1.1407132148742676,10.0
49,0.6799792051315308,9.999999046325684
50,0.31410354375839233,9.999999046325684
51,0.21607837080955505,7.278095722198486
52,0.37007591128349304,9.999999046325684
53,0.5277804732322693,9.999998092651367
54,0.5709736943244934,9.999999046325684
55,0.4866548776626587,10.0
56,0.33329495787620544,9.999999046325684
57,0.218648761510849,6.658856391906738
58,0.2672901749610901,9.999999046325684
59,0.37935003638267517,9.999999046325684
60,0.41855379939079285,9.999998092651367
61,0.3595774173736572,10.0
62,0.25642523169517517,9.999999046325684
63,0.21518036723136902,5.767186641693115
64,0.2653729319572449,9.999999046325684
65,0.29073649644851685,9.999999046325684
66,0.2586064636707306,9.999999046325684
67,0.21227048337459564,5.8242926597595215
68,0.23264439404010773,9.045652389526367
69,0.26864176988601685,9.999999046325684
70,0.2539560794830322,9.999998092651367
71,0.21131862699985504,6.726290225982666
72,0.2166225016117096,7.80057954788208
73,0.2456074059009552,9.999998092651367
74,0.23417484760284424,9.855508804321289
75,0.20139573514461517,5.867551803588867
76,0.21364545822143555,8.378392219543457
77,0.2356916218996048,9.999999046325684
78,0.21685245633125305,9.16716194152832
79,0.19181770086288452,0.8796159625053406
80,0.20840604603290558,8.566969871520996
81,0.2162218689918518,9.540779113769531
82,0.19426502287387848,7.213526725769043
83,0.18825355172157288,6.313451766967773
84,0.19879092276096344,8.550358772277832
85,0.1882990300655365,7.268829345703125
86,0.1797581911087036,5.196324348449707
87,0.1835772693157196,7.118008613586426
88,0.17694275081157684,5.873668193817139
89,0.1758350431919098,6.1800031661987305
90,0.17620453238487244,6.896859169006348
91,0.16903066635131836,1.4383292198181152
92,0.17176593840122223,6.80967903137207
93,0.16836445033550262,6.4477620124816895
94,0.16390039026737213,4.978384494781494
95,0.16331401467323303,6.042793273925781
96,0.15929102897644043,3.4667041301727295
97,0.15769971907138824,4.804477214813232
98,0.15597347915172577,4.909127712249756
99,0.1534329056739807,2.0278549194335938
100,0.15249893069267273,5.613195419311523
101,0.14950424432754517,1.3089646100997925
102,0.14935630559921265,6.055123329162598
103,0.14571711421012878,0.846808910369873
104,0.14538447558879852,6.065089225769043
105,0.14194855093955994,1.939704418182373
106,0.1429675817489624,6.698172092437744
107,0.13859428465366364,4.381293296813965
108,0.14156076312065125,7.36464262008667
109,0.13798710703849792,6.90969181060791
110,0.1349210888147354,6.440929889678955
111,0.13393479585647583,6.791628360748291
112,0.13053357601165771,5.90104341506958
113,0.12876774370670319,5.83512020111084
114,0.12864558398723602,6.753594875335693
115,0.12551231682300568,5.7690911293029785
116,0.1274985671043396,7.425107002258301
117,0.12444990128278732,7.012027740478516
118,0.12257334589958191,6.958220958709717
119,0.1211162731051445,7.002902984619141
120,0.11896997690200806,6.705528259277344
121,0.11715728044509888,6.553606033325195
122,0.11695214360952377,7.163055419921875
123,0.11420724540948868,6.541694641113281
124,0.11568272113800049,7.613455295562744
