iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,404.0,10.000000953674316,SGD_Momentum_start8,0.0,0.5
1,119.56138610839844,9.999999046325684,SGD_Momentum_start8,0.001,0.5
2,9.221365928649902,10.000000953674316,SGD_Momentum_start8,0.002,0.5
3,2.8913397789001465,9.999999046325684,SGD_Momentum_start8,0.003,0.5
4,164.5736541748047,10.0,SGD_Momentum_start8,0.004,0.5
5,284.2494201660156,10.0,SGD_Momentum_start8,0.005,0.5
6,4.841574192047119,10.0,SGD_Momentum_start8,0.006,0.5
7,572.0525512695312,10.0,SGD_Momentum_start8,0.007,0.5
8,1005.2196044921876,10.0,SGD_Momentum_start8,0.008,0.5
9,763.3704833984375,10.0,SGD_Momentum_start8,0.009,0.5
10,28.631446838378903,10.0,SGD_Momentum_start8,0.01,0.5
11,2705.74951171875,10.0,SGD_Momentum_start8,0.011,0.5
12,7623.85546875,9.999999046325684,SGD_Momentum_start8,0.012,0.5
13,7352.78955078125,10.0,SGD_Momentum_start8,0.013,0.5
14,2632.276611328125,10.0,SGD_Momentum_start8,0.014,0.5
15,2.432048320770264,10.0,SGD_Momentum_start8,0.015,0.5
16,1513.95166015625,10.0,SGD_Momentum_start8,0.016,0.5
17,1892.8575439453125,9.999999046325684,SGD_Momentum_start8,0.017,0.5
18,926.9508666992188,9.999999046325684,SGD_Momentum_start8,0.018,0.5
19,122.23755645751952,10.000000953674316,SGD_Momentum_start8,0.019,0.5
20,1746.6185302734375,10.0,SGD_Momentum_start8,0.02,0.5
21,2122.24267578125,9.999999046325684,SGD_Momentum_start8,0.021,0.5
22,669.958251953125,10.000001907348633,SGD_Momentum_start8,0.022,0.5
23,17.62347412109375,10.0,SGD_Momentum_start8,0.023,0.5
24,67.14872741699219,10.000000953674316,SGD_Momentum_start8,0.024,0.5
25,4.747091293334961,9.999999046325684,SGD_Momentum_start8,0.025,0.5
26,337.06207275390625,10.0,SGD_Momentum_start8,0.026,0.5
27,527.2277221679688,10.0,SGD_Momentum_start8,0.027,0.5
28,213.23779296875,10.0,SGD_Momentum_start8,0.028,0.5
29,40.55977249145508,10.0,SGD_Momentum_start8,0.029,0.5
30,60.972286224365234,10.0,SGD_Momentum_start8,0.03,0.5
31,51.61072540283203,10.0,SGD_Momentum_start8,0.031,0.5
32,19.937997817993164,10.000000953674316,SGD_Momentum_start8,0.032,0.5
33,8.649979591369629,10.0,SGD_Momentum_start8,0.033,0.5
34,336.00152587890625,9.999999046325684,SGD_Momentum_start8,0.034,0.5
35,483.021240234375,10.0,SGD_Momentum_start8,0.035,0.5
36,18.526744842529297,10.000000953674316,SGD_Momentum_start8,0.036,0.5
37,570.5133056640625,10.000000953674316,SGD_Momentum_start8,0.037,0.5
38,978.1917724609376,10.0,SGD_Momentum_start8,0.038,0.5
39,745.3372192382812,10.0,SGD_Momentum_start8,0.039,0.5
40,62.20703125,10.0,SGD_Momentum_start8,0.04,0.5
41,1739.805908203125,10.0,SGD_Momentum_start8,0.041,0.5
42,4991.7607421875,10.0,SGD_Momentum_start8,0.042,0.5
43,4428.138671875,10.000000953674316,SGD_Momentum_start8,0.043,0.5
44,1221.219482421875,10.0,SGD_Momentum_start8,0.044,0.5
45,37.63109588623047,10.0,SGD_Momentum_start8,0.045,0.5
46,263.5850830078125,10.0,SGD_Momentum_start8,0.046,0.5
47,138.27490234375,10.0,SGD_Momentum_start8,0.047,0.5
48,56.59748077392578,10.000000953674316,SGD_Momentum_start8,0.048,0.5
49,97.88392639160156,10.0,SGD_Momentum_start8,0.049,0.5
50,8.09572696685791,10.000000953674316,SGD_Momentum_start8,0.05,0.5
51,0.3077999353408813,9.999999046325684,SGD_Momentum_start8,0.051,0.5
52,53.05885314941406,10.0,SGD_Momentum_start8,0.052,0.5
53,13.240925788879396,9.999999046325684,SGD_Momentum_start8,0.053,0.5
54,110.1340103149414,10.0,SGD_Momentum_start8,0.054,0.5
55,146.9987335205078,10.0,SGD_Momentum_start8,0.055,0.5
56,18.396461486816406,10.000000953674316,SGD_Momentum_start8,0.056,0.5
57,2.2729716300964355,9.999998092651367,SGD_Momentum_start8,0.057,0.5
58,246.5039978027344,9.999999046325684,SGD_Momentum_start8,0.058,0.5
59,715.7552490234375,10.0,SGD_Momentum_start8,0.059,0.5
60,464.5677795410156,10.0,SGD_Momentum_start8,0.06,0.5
61,27.84683990478516,10.0,SGD_Momentum_start8,0.061,0.5
62,55.56142425537109,10.0,SGD_Momentum_start8,0.062,0.5
63,20.45022773742676,9.999999046325684,SGD_Momentum_start8,0.063,0.5
64,189.1802978515625,10.0,SGD_Momentum_start8,0.064,0.5
65,63.67141342163086,9.999999046325684,SGD_Momentum_start8,0.065,0.5
66,80.44856262207031,10.000000953674316,SGD_Momentum_start8,0.066,0.5
67,133.35049438476562,9.999999046325684,SGD_Momentum_start8,0.067,0.5
68,10.71172332763672,10.0,SGD_Momentum_start8,0.068,0.5
69,571.0616455078125,10.0,SGD_Momentum_start8,0.069,0.5
70,1187.6156005859375,10.0,SGD_Momentum_start8,0.07,0.5
71,541.4946899414062,10.0,SGD_Momentum_start8,0.071,0.5
72,0.1079462170600891,10.0,SGD_Momentum_start8,0.072,0.5
73,220.75848388671875,10.0,SGD_Momentum_start8,0.073,0.5
74,6.229063987731934,10.000000953674316,SGD_Momentum_start8,0.074,0.5
75,2575.508056640625,10.0,SGD_Momentum_start8,0.075,0.5
76,9090.23828125,10.000000953674316,SGD_Momentum_start8,0.076,0.5
77,11824.3203125,9.999999046325684,SGD_Momentum_start8,0.077,0.5
78,7814.34521484375,10.0,SGD_Momentum_start8,0.078,0.5
79,2203.60498046875,9.999999046325684,SGD_Momentum_start8,0.079,0.5
80,52.78257369995117,10.0,SGD_Momentum_start8,0.08,0.5
81,13.493816375732422,10.0,SGD_Momentum_start8,0.081,0.5
82,2073.5556640625,10.0,SGD_Momentum_start8,0.082,0.5
83,11148.0888671875,10.0,SGD_Momentum_start8,0.083,0.5
84,19204.880859375,10.0,SGD_Momentum_start8,0.084,0.5
85,17378.43359375,10.000000953674316,SGD_Momentum_start8,0.085,0.5
86,8276.994140625,10.0,SGD_Momentum_start8,0.086,0.5
87,1187.61962890625,10.0,SGD_Momentum_start8,0.087,0.5
88,122.47688293457033,9.999999046325684,SGD_Momentum_start8,0.088,0.5
89,344.2425842285156,10.0,SGD_Momentum_start8,0.089,0.5
90,84.42253112792969,10.0,SGD_Momentum_start8,0.09,0.5
91,589.9886474609375,10.0,SGD_Momentum_start8,0.091,0.5
92,2300.89990234375,10.000000953674316,SGD_Momentum_start8,0.092,0.5
93,2340.4130859375,10.0,SGD_Momentum_start8,0.093,0.5
94,865.7962646484375,10.0,SGD_Momentum_start8,0.094,0.5
95,54.86418151855469,9.999999046325684,SGD_Momentum_start8,0.095,0.5
96,13.84482765197754,9.999999046325684,SGD_Momentum_start8,0.096,0.5
97,170.49777221679688,10.000000953674316,SGD_Momentum_start8,0.097,0.5
98,158.01181030273438,10.000000953674316,SGD_Momentum_start8,0.098,0.5
99,10.998931884765623,10.000000953674316,SGD_Momentum_start8,0.099,0.5
100,6.257340431213379,10.0,SGD_Momentum_start8,0.1,0.5
101,366.3037109375,9.999999046325684,SGD_Momentum_start8,0.101,0.5
102,411.1697692871094,9.999999046325684,SGD_Momentum_start8,0.102,0.5
103,1.147125244140625,10.0,SGD_Momentum_start8,0.103,0.5
104,4.684597492218018,10.0,SGD_Momentum_start8,0.104,0.5
105,235.4191436767578,10.0,SGD_Momentum_start8,0.105,0.5
106,144.2188720703125,10.0,SGD_Momentum_start8,0.106,0.5
107,194.78713989257807,10.0,SGD_Momentum_start8,0.107,0.5
108,250.91799926757807,10.0,SGD_Momentum_start8,0.108,0.5
109,38.49518585205078,10.0,SGD_Momentum_start8,0.109,0.5
110,9.010704040527344,10.0,SGD_Momentum_start8,0.11,0.5
111,670.3880004882812,10.0,SGD_Momentum_start8,0.111,0.5
112,716.7892456054688,10.0,SGD_Momentum_start8,0.112,0.5
113,4.365504741668701,10.0,SGD_Momentum_start8,0.113,0.5
114,1163.181396484375,10.0,SGD_Momentum_start8,0.114,0.5
115,1838.164794921875,9.999999046325684,SGD_Momentum_start8,0.115,0.5
116,1445.44091796875,10.0,SGD_Momentum_start8,0.116,0.5
117,304.1418762207031,10.0,SGD_Momentum_start8,0.117,0.5
118,1051.913818359375,10.0,SGD_Momentum_start8,0.118,0.5
119,3605.91552734375,10.0,SGD_Momentum_start8,0.119,0.5
120,2978.71240234375,10.0,SGD_Momentum_start8,0.12,0.5
121,514.1317138671875,10.0,SGD_Momentum_start8,0.121,0.5
122,286.9952087402344,10.0,SGD_Momentum_start8,0.122,0.5
123,673.509521484375,10.0,SGD_Momentum_start8,0.123,0.5
124,463.1640930175781,9.999999046325684,SGD_Momentum_start8,0.124,0.5
125,20.050241470336918,10.000000953674316,SGD_Momentum_start8,0.125,0.5
126,1301.6024169921875,10.0,SGD_Momentum_start8,0.126,0.5
127,3238.58251953125,10.0,SGD_Momentum_start8,0.127,0.5
128,2507.697998046875,10.000000953674316,SGD_Momentum_start8,0.128,0.5
129,576.87548828125,10.0,SGD_Momentum_start8,0.129,0.5
130,3.1209170818328857,10.0,SGD_Momentum_start8,0.13,0.5
131,7.143745422363281,10.0,SGD_Momentum_start8,0.131,0.5
132,45.07483673095703,10.0,SGD_Momentum_start8,0.132,0.5
133,111.2553939819336,10.0,SGD_Momentum_start8,0.133,0.5
134,66.4974594116211,10.0,SGD_Momentum_start8,0.134,0.5
135,7.546667575836182,10.000000953674316,SGD_Momentum_start8,0.135,0.5
136,36.79635238647461,10.0,SGD_Momentum_start8,0.136,0.5
137,27.304649353027344,10.0,SGD_Momentum_start8,0.137,0.5
138,201.13108825683597,10.0,SGD_Momentum_start8,0.138,0.5
139,452.6794738769531,10.0,SGD_Momentum_start8,0.139,0.5
140,76.8071060180664,10.0,SGD_Momentum_start8,0.14,0.5
141,228.66705322265625,10.0,SGD_Momentum_start8,0.141,0.5
142,423.8403930664063,10.0,SGD_Momentum_start8,0.142,0.5
143,213.4906768798828,9.999999046325684,SGD_Momentum_start8,0.143,0.5
144,76.88526916503906,10.000000953674316,SGD_Momentum_start8,0.144,0.5
145,239.92564392089844,10.000000953674316,SGD_Momentum_start8,0.145,0.5
146,6.633493423461914,10.000000953674316,SGD_Momentum_start8,0.146,0.5
147,356.7236022949219,10.0,SGD_Momentum_start8,0.147,0.5
148,479.7170104980469,10.0,SGD_Momentum_start8,0.148,0.5
149,264.2336730957031,10.000000953674316,SGD_Momentum_start8,0.149,0.5
150,0.0362112820148468,1.8489362001419067,SGD_Momentum_start8,0.15,0.5
151,491.73675537109375,10.0,SGD_Momentum_start8,0.151,0.5
152,719.2232055664062,10.0,SGD_Momentum_start8,0.152,0.5
153,231.96218872070312,10.0,SGD_Momentum_start8,0.153,0.5
154,2.049813747406006,9.999999046325684,SGD_Momentum_start8,0.154,0.5
155,5.088709831237793,10.0,SGD_Momentum_start8,0.155,0.5
156,47.43916320800781,10.0,SGD_Momentum_start8,0.156,0.5
157,5.338846206665039,9.999999046325684,SGD_Momentum_start8,0.157,0.5
158,304.4801940917969,9.999999046325684,SGD_Momentum_start8,0.158,0.5
159,458.7317504882813,10.0,SGD_Momentum_start8,0.159,0.5
160,171.92979431152344,10.000000953674316,SGD_Momentum_start8,0.16,0.5
161,339.0404663085937,10.0,SGD_Momentum_start8,0.161,0.5
162,994.9714965820312,10.0,SGD_Momentum_start8,0.162,0.5
163,380.0753173828125,10.0,SGD_Momentum_start8,0.163,0.5
164,98.91829681396484,10.0,SGD_Momentum_start8,0.164,0.5
165,219.29937744140625,10.0,SGD_Momentum_start8,0.165,0.5
166,14.793066024780272,10.000000953674316,SGD_Momentum_start8,0.166,0.5
167,1144.505126953125,10.000000953674316,SGD_Momentum_start8,0.167,0.5
168,2165.37451171875,10.0,SGD_Momentum_start8,0.168,0.5
169,973.8385009765624,10.000000953674316,SGD_Momentum_start8,0.169,0.5
170,9.70992946624756,10.0,SGD_Momentum_start8,0.17,0.5
171,60.75666427612305,10.0,SGD_Momentum_start8,0.171,0.5
172,28.180320739746094,10.0,SGD_Momentum_start8,0.172,0.5
173,11.812482833862305,10.000000953674316,SGD_Momentum_start8,0.173,0.5
174,97.47069549560548,10.0,SGD_Momentum_start8,0.174,0.5
175,10.748963356018066,10.0,SGD_Momentum_start8,0.175,0.5
176,277.4997253417969,10.0,SGD_Momentum_start8,0.176,0.5
177,325.995361328125,10.000000953674316,SGD_Momentum_start8,0.177,0.5
178,89.5067138671875,10.000000953674316,SGD_Momentum_start8,0.178,0.5
179,233.0674743652344,10.0,SGD_Momentum_start8,0.179,0.5
180,563.01611328125,9.999999046325684,SGD_Momentum_start8,0.18,0.5
181,199.39016723632807,10.0,SGD_Momentum_start8,0.181,0.5
182,8.717671394348145,10.000000953674316,SGD_Momentum_start8,0.182,0.5
183,6.073710441589356,10.000000953674316,SGD_Momentum_start8,0.183,0.5
184,28.23870086669922,10.0,SGD_Momentum_start8,0.184,0.5
185,49.09650802612305,10.0,SGD_Momentum_start8,0.185,0.5
186,23.536544799804688,10.0,SGD_Momentum_start8,0.186,0.5
187,5.895774364471436,10.000000953674316,SGD_Momentum_start8,0.187,0.5
188,7.513923645019531,10.0,SGD_Momentum_start8,0.188,0.5
189,48.52085113525391,9.999999046325684,SGD_Momentum_start8,0.189,0.5
190,50.99077987670898,10.000000953674316,SGD_Momentum_start8,0.19,0.5
191,5.380173683166504,10.0,SGD_Momentum_start8,0.191,0.5
192,2.0395023822784424,10.000000953674316,SGD_Momentum_start8,0.192,0.5
193,79.20013427734375,10.000000953674316,SGD_Momentum_start8,0.193,0.5
194,70.85999298095703,10.0,SGD_Momentum_start8,0.194,0.5
195,0.4719651341438293,7.645068645477295,SGD_Momentum_start8,0.195,0.5
196,25.859176635742188,10.0,SGD_Momentum_start8,0.196,0.5
197,51.83771133422852,10.0,SGD_Momentum_start8,0.197,0.5
198,160.9264678955078,10.0,SGD_Momentum_start8,0.198,0.5
199,20.07955551147461,10.0,SGD_Momentum_start8,0.199,0.5
200,144.5790252685547,9.999999046325684,SGD_Momentum_start8,0.2,0.5
201,214.84703063964844,10.0,SGD_Momentum_start8,0.201,0.5
202,116.00584411621094,10.000000953674316,SGD_Momentum_start8,0.202,0.5
203,2.842734813690185,5.761023998260498,SGD_Momentum_start8,0.203,0.5
204,41.08282852172852,10.0,SGD_Momentum_start8,0.204,0.5
205,22.484527587890625,10.0,SGD_Momentum_start8,0.205,0.5
206,6.717215061187744,10.0,SGD_Momentum_start8,0.206,0.5
207,0.7301139235496521,10.0,SGD_Momentum_start8,0.207,0.5
208,92.82244110107422,10.000000953674316,SGD_Momentum_start8,0.208,0.5
209,88.28472137451172,10.0,SGD_Momentum_start8,0.209,0.5
210,21.251684188842773,10.000000953674316,SGD_Momentum_start8,0.21,0.5
211,15.956830024719238,10.000000953674316,SGD_Momentum_start8,0.211,0.5
212,181.68072509765625,10.0,SGD_Momentum_start8,0.212,0.5
213,182.6849670410156,10.0,SGD_Momentum_start8,0.213,0.5
214,14.771970748901367,10.000000953674316,SGD_Momentum_start8,0.214,0.5
215,6.566232681274414,10.0,SGD_Momentum_start8,0.215,0.5
216,306.4499816894531,10.0,SGD_Momentum_start8,0.216,0.5
217,292.9005126953125,10.0,SGD_Momentum_start8,0.217,0.5
218,4.29586124420166,10.0,SGD_Momentum_start8,0.218,0.5
219,0.7743457555770874,10.0,SGD_Momentum_start8,0.219,0.5
220,401.966552734375,10.0,SGD_Momentum_start8,0.22,0.5
