iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,12.5,10.0,SAM_SGD_start0,0.0,0.5
1,126.0895004272461,10.0,SAM_SGD_start0,0.001,0.5
2,11.657230377197266,10.0,SAM_SGD_start0,0.002,0.5
3,123.44124603271484,10.0,SAM_SGD_start0,0.003,0.5
4,10.813974380493164,10.000000953674316,SAM_SGD_start0,0.004,0.5
5,120.66425323486328,10.0,SAM_SGD_start0,0.005,0.5
6,9.972301483154297,10.000000953674316,SAM_SGD_start0,0.006,0.5
7,117.73931121826172,10.0,SAM_SGD_start0,0.007,0.5
8,9.135147094726562,10.0,SAM_SGD_start0,0.008,0.5
9,114.64200592041016,10.000000953674316,SAM_SGD_start0,0.009,0.5
10,8.306435585021973,10.0,SAM_SGD_start0,0.01,0.5
11,111.34040832519533,9.999999046325684,SAM_SGD_start0,0.011,0.5
12,7.491649627685547,10.0,SAM_SGD_start0,0.012,0.5
13,107.79084014892578,9.999999046325684,SAM_SGD_start0,0.013,0.5
14,6.698533535003662,10.0,SAM_SGD_start0,0.014,0.5
15,103.93019104003906,9.999999046325684,SAM_SGD_start0,0.015,0.5
16,5.938179016113281,10.000000953674316,SAM_SGD_start0,0.016,0.5
17,99.66038513183594,10.0,SAM_SGD_start0,0.017,0.5
18,5.226741790771484,9.999999046325684,SAM_SGD_start0,0.018,0.5
19,94.80890655517578,9.999999046325684,SAM_SGD_start0,0.019,0.5
20,4.588014125823975,10.0,SAM_SGD_start0,0.02,0.5
21,89.0014877319336,10.0,SAM_SGD_start0,0.021,0.5
22,4.055761814117432,9.999998092651367,SAM_SGD_start0,0.022,0.5
23,80.97002410888672,10.0,SAM_SGD_start0,0.023,0.5
24,3.65790319442749,10.0,SAM_SGD_start0,0.024,0.5
25,139.33853149414062,10.0,SAM_SGD_start0,0.025,0.5
26,3.375232219696045,9.02847385406494,SAM_SGD_start0,0.026,0.5
27,94.701171875,10.0,SAM_SGD_start0,0.027,0.5
28,3.931830883026123,10.0,SAM_SGD_start0,0.028,0.5
29,86.77880859375,10.0,SAM_SGD_start0,0.029,0.5
30,3.347616195678711,9.999999046325684,SAM_SGD_start0,0.03,0.5
31,77.48135375976562,10.000000953674316,SAM_SGD_start0,0.031,0.5
32,2.7675251960754395,9.999999046325684,SAM_SGD_start0,0.032,0.5
33,65.91983795166016,10.0,SAM_SGD_start0,0.033,0.5
34,2.20155930519104,10.0,SAM_SGD_start0,0.034,0.5
35,49.53300857543945,10.000000953674316,SAM_SGD_start0,0.035,0.5
36,1.6501199007034302,2.3716483116149902,SAM_SGD_start0,0.036,0.5
37,1.4843844175338743,8.999999046325684,SAM_SGD_start0,0.037,0.5
38,19.607154846191406,10.0,SAM_SGD_start0,0.038,0.5
39,1.5234227180480957,9.999998092651367,SAM_SGD_start0,0.039,0.5
40,19.175878524780277,10.000000953674316,SAM_SGD_start0,0.04,0.5
41,1.517414927482605,9.999998092651367,SAM_SGD_start0,0.041,0.5
42,19.171680450439453,10.0,SAM_SGD_start0,0.042,0.5
43,1.517474889755249,10.0,SAM_SGD_start0,0.043,0.5
44,19.17179107666016,10.0,SAM_SGD_start0,0.044,0.5
45,1.5174740552902222,9.999999046325684,SAM_SGD_start0,0.045,0.5
46,19.17178726196289,10.000000953674316,SAM_SGD_start0,0.046,0.5
47,1.5174753665924072,9.999998092651367,SAM_SGD_start0,0.047,0.5
48,19.17177963256836,10.0,SAM_SGD_start0,0.048,0.5
49,1.5174766778945925,9.999998092651367,SAM_SGD_start0,0.049,0.5
50,19.171770095825195,10.0,SAM_SGD_start0,0.05,0.5
51,1.5174779891967771,9.999998092651367,SAM_SGD_start0,0.051,0.5
52,19.171762466430664,10.0,SAM_SGD_start0,0.052,0.5
53,1.5174793004989624,9.999999046325684,SAM_SGD_start0,0.053,0.5
54,19.17175674438477,10.0,SAM_SGD_start0,0.054,0.5
55,1.5174801349639893,9.999999046325684,SAM_SGD_start0,0.055,0.5
56,19.171751022338867,10.0,SAM_SGD_start0,0.056,0.5
57,1.5174810886383057,9.999998092651367,SAM_SGD_start0,0.057,0.5
58,19.17174530029297,10.0,SAM_SGD_start0,0.058,0.5
59,1.5174822807312012,9.999998092651367,SAM_SGD_start0,0.059,0.5
60,19.171735763549805,10.0,SAM_SGD_start0,0.06,0.5
61,1.5174832344055176,9.999998092651367,SAM_SGD_start0,0.061,0.5
