iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,1806.5,10.0,SAM_SGD_start1,0.0,0.5
1,837.619384765625,10.0,SAM_SGD_start1,0.001,0.5
2,382.799072265625,10.0,SAM_SGD_start1,0.002,0.5
3,179.5963592529297,10.0,SAM_SGD_start1,0.003,0.5
4,70.5570297241211,10.0,SAM_SGD_start1,0.004,0.5
5,12.14958381652832,9.999999046325684,SAM_SGD_start1,0.005,0.5
6,3.7152175903320312,10.0,SAM_SGD_start1,0.006,0.5
7,12.150490760803224,9.999999046325684,SAM_SGD_start1,0.007,0.5
8,3.715315580368042,9.999999046325684,SAM_SGD_start1,0.008,0.5
9,12.151042938232422,10.0,SAM_SGD_start1,0.009,0.5
10,3.715303897857666,10.0,SAM_SGD_start1,0.01,0.5
11,12.151013374328612,10.000000953674316,SAM_SGD_start1,0.011,0.5
12,3.715306282043457,10.000000953674316,SAM_SGD_start1,0.012,0.5
13,12.15101718902588,10.0,SAM_SGD_start1,0.013,0.5
14,3.715304136276245,10.0,SAM_SGD_start1,0.014,0.5
15,12.151016235351562,10.0,SAM_SGD_start1,0.015,0.5
16,3.715304136276245,10.0,SAM_SGD_start1,0.016,0.5
17,12.151018142700195,10.0,SAM_SGD_start1,0.017,0.5
18,3.7153031826019287,10.0,SAM_SGD_start1,0.018,0.5
19,12.151020050048828,10.0,SAM_SGD_start1,0.019,0.5
20,3.715302228927612,10.0,SAM_SGD_start1,0.02,0.5
21,12.15102195739746,10.0,SAM_SGD_start1,0.021,0.5
22,3.715301275253296,10.0,SAM_SGD_start1,0.022,0.5
23,12.151023864746094,10.0,SAM_SGD_start1,0.023,0.5
24,3.71530032157898,10.0,SAM_SGD_start1,0.024,0.5
25,12.151025772094728,10.0,SAM_SGD_start1,0.025,0.5
26,3.715299129486084,10.0,SAM_SGD_start1,0.026,0.5
27,12.151025772094728,10.0,SAM_SGD_start1,0.027,0.5
28,3.715299129486084,10.0,SAM_SGD_start1,0.028,0.5
29,12.151025772094728,10.0,SAM_SGD_start1,0.029,0.5
30,3.715299129486084,10.0,SAM_SGD_start1,0.03,0.5
31,12.151025772094728,10.0,SAM_SGD_start1,0.031,0.5
32,3.715299129486084,10.0,SAM_SGD_start1,0.032,0.5
33,12.151025772094728,10.0,SAM_SGD_start1,0.033,0.5
34,3.715299129486084,10.0,SAM_SGD_start1,0.034,0.5
35,12.151025772094728,10.0,SAM_SGD_start1,0.035,0.5
36,3.715299129486084,10.0,SAM_SGD_start1,0.036,0.5
37,12.151025772094728,10.0,SAM_SGD_start1,0.037,0.5
38,3.715299129486084,10.0,SAM_SGD_start1,0.038,0.5
39,12.151025772094728,10.0,SAM_SGD_start1,0.039,0.5
40,3.715299129486084,10.0,SAM_SGD_start1,0.04,0.5
41,12.151025772094728,10.0,SAM_SGD_start1,0.041,0.5
42,3.715299129486084,10.0,SAM_SGD_start1,0.042,0.5
43,12.151025772094728,10.0,SAM_SGD_start1,0.043,0.5
44,3.715299129486084,10.0,SAM_SGD_start1,0.044,0.5
45,12.151025772094728,10.0,SAM_SGD_start1,0.045,0.5
46,3.715299129486084,10.0,SAM_SGD_start1,0.046,0.5
47,12.151025772094728,10.0,SAM_SGD_start1,0.047,0.5
48,3.715299129486084,10.0,SAM_SGD_start1,0.048,0.5
49,12.151025772094728,10.0,SAM_SGD_start1,0.049,0.5
50,3.715299129486084,10.0,SAM_SGD_start1,0.05,0.5
51,12.151025772094728,10.0,SAM_SGD_start1,0.051,0.5
52,3.715299129486084,10.0,SAM_SGD_start1,0.052,0.5
53,12.151025772094728,10.0,SAM_SGD_start1,0.053,0.5
54,3.715299129486084,10.0,SAM_SGD_start1,0.054,0.5
55,12.151025772094728,10.0,SAM_SGD_start1,0.055,0.5
56,3.715299129486084,10.0,SAM_SGD_start1,0.056,0.5
57,12.151025772094728,10.0,SAM_SGD_start1,0.057,0.5
58,3.715299129486084,10.0,SAM_SGD_start1,0.058,0.5
59,12.151025772094728,10.0,SAM_SGD_start1,0.059,0.5
60,3.715299129486084,10.0,SAM_SGD_start1,0.06,0.5
61,12.151025772094728,10.0,SAM_SGD_start1,0.061,0.5
62,3.715299129486084,10.0,SAM_SGD_start1,0.062,0.5
63,12.151025772094728,10.0,SAM_SGD_start1,0.063,0.5
64,3.715299129486084,10.0,SAM_SGD_start1,0.064,0.5
65,12.151025772094728,10.0,SAM_SGD_start1,0.065,0.5
66,3.715299129486084,10.0,SAM_SGD_start1,0.066,0.5
67,12.151025772094728,10.0,SAM_SGD_start1,0.067,0.5
68,3.715299129486084,10.0,SAM_SGD_start1,0.068,0.5
69,12.151025772094728,10.0,SAM_SGD_start1,0.069,0.5
70,3.715299129486084,10.0,SAM_SGD_start1,0.07,0.5
71,12.151025772094728,10.0,SAM_SGD_start1,0.071,0.5
72,3.715299129486084,10.0,SAM_SGD_start1,0.072,0.5
73,12.151025772094728,10.0,SAM_SGD_start1,0.073,0.5
74,3.715299129486084,10.0,SAM_SGD_start1,0.074,0.5
75,12.151025772094728,10.0,SAM_SGD_start1,0.075,0.5
76,3.715299129486084,10.0,SAM_SGD_start1,0.076,0.5
77,12.151025772094728,10.0,SAM_SGD_start1,0.077,0.5
78,3.715299129486084,10.0,SAM_SGD_start1,0.078,0.5
79,12.151025772094728,10.0,SAM_SGD_start1,0.079,0.5
80,3.715299129486084,10.0,SAM_SGD_start1,0.08,0.5
81,12.151025772094728,10.0,SAM_SGD_start1,0.081,0.5
82,3.715299129486084,10.0,SAM_SGD_start1,0.082,0.5
83,12.151025772094728,10.0,SAM_SGD_start1,0.083,0.5
84,3.715299129486084,10.0,SAM_SGD_start1,0.084,0.5
85,12.151025772094728,10.0,SAM_SGD_start1,0.085,0.5
86,3.715299129486084,10.0,SAM_SGD_start1,0.086,0.5
87,12.151025772094728,10.0,SAM_SGD_start1,0.087,0.5
88,3.715299129486084,10.0,SAM_SGD_start1,0.088,0.5
89,12.151025772094728,10.0,SAM_SGD_start1,0.089,0.5
90,3.715299129486084,10.0,SAM_SGD_start1,0.09,0.5
91,12.151025772094728,10.0,SAM_SGD_start1,0.091,0.5
92,3.715299129486084,10.0,SAM_SGD_start1,0.092,0.5
93,12.151025772094728,10.0,SAM_SGD_start1,0.093,0.5
94,3.715299129486084,10.0,SAM_SGD_start1,0.094,0.5
95,12.151025772094728,10.0,SAM_SGD_start1,0.095,0.5
