iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,1806.5,10.0,SGD_Momentum_start1,0.0,0.5
1,837.4542236328125,10.0,SGD_Momentum_start1,0.001,0.5
2,226.58811950683597,10.000000953674316,SGD_Momentum_start1,0.002,0.5
3,168.01718139648438,10.0,SGD_Momentum_start1,0.003,0.5
4,127.85828399658205,9.999999046325684,SGD_Momentum_start1,0.004,0.5
5,7.68446683883667,10.0,SGD_Momentum_start1,0.005,0.5
6,6.162452697753906,9.999999046325684,SGD_Momentum_start1,0.006,0.5
7,151.447998046875,10.0,SGD_Momentum_start1,0.007,0.5
8,65.9448471069336,10.0,SGD_Momentum_start1,0.008,0.5
9,433.0211486816406,10.0,SGD_Momentum_start1,0.009,0.5
10,739.8325805664062,10.0,SGD_Momentum_start1,0.01,0.5
11,63.69238662719727,10.0,SGD_Momentum_start1,0.011,0.5
12,770.06201171875,10.0,SGD_Momentum_start1,0.012,0.5
13,1367.5257568359375,10.0,SGD_Momentum_start1,0.013,0.5
14,885.233642578125,10.000000953674316,SGD_Momentum_start1,0.014,0.5
15,11.306203842163086,7.169846057891846,SGD_Momentum_start1,0.015,0.5
16,249.5980682373047,10.0,SGD_Momentum_start1,0.016,0.5
17,23.5476188659668,10.000000953674316,SGD_Momentum_start1,0.017,0.5
18,734.8690185546875,10.0,SGD_Momentum_start1,0.018,0.5
19,1009.5317993164062,9.999999046325684,SGD_Momentum_start1,0.019,0.5
20,321.6785888671875,10.0,SGD_Momentum_start1,0.02,0.5
21,522.0735473632812,10.0,SGD_Momentum_start1,0.021,0.5
22,1387.1085205078125,10.0,SGD_Momentum_start1,0.022,0.5
23,461.25103759765625,10.0,SGD_Momentum_start1,0.023,0.5
24,207.5286865234375,10.0,SGD_Momentum_start1,0.024,0.5
25,421.8572082519531,9.999999046325684,SGD_Momentum_start1,0.025,0.5
26,51.959381103515625,10.000000953674316,SGD_Momentum_start1,0.026,0.5
27,1151.7413330078125,9.999999046325684,SGD_Momentum_start1,0.027,0.5
28,2219.6328125,10.0,SGD_Momentum_start1,0.028,0.5
29,894.283203125,10.000000953674316,SGD_Momentum_start1,0.029,0.5
30,47.70140075683594,10.000000953674316,SGD_Momentum_start1,0.03,0.5
31,173.7715301513672,10.0,SGD_Momentum_start1,0.031,0.5
32,8.876497268676758,8.092244148254395,SGD_Momentum_start1,0.032,0.5
33,21.26374053955078,10.0,SGD_Momentum_start1,0.033,0.5
34,190.9271240234375,10.0,SGD_Momentum_start1,0.034,0.5
35,70.88545989990234,10.0,SGD_Momentum_start1,0.035,0.5
36,185.67486572265625,10.0,SGD_Momentum_start1,0.036,0.5
37,207.6865234375,10.0,SGD_Momentum_start1,0.037,0.5
38,6.860799789428711,3.477589607238769,SGD_Momentum_start1,0.038,0.5
39,87.49429321289062,9.999999046325684,SGD_Momentum_start1,0.039,0.5
40,5.946828842163086,1.691530466079712,SGD_Momentum_start1,0.04,0.5
41,33.64337921142578,10.0,SGD_Momentum_start1,0.041,0.5
42,16.626529693603516,10.0,SGD_Momentum_start1,0.042,0.5
43,6.45540189743042,10.0,SGD_Momentum_start1,0.043,0.5
44,44.99666595458984,10.0,SGD_Momentum_start1,0.044,0.5
45,7.287556171417236,10.0,SGD_Momentum_start1,0.045,0.5
46,35.99763107299805,9.999999046325684,SGD_Momentum_start1,0.046,0.5
47,0.5545117855072021,9.999999046325684,SGD_Momentum_start1,0.047,0.5
48,387.5326232910156,10.0,SGD_Momentum_start1,0.048,0.5
49,988.4722900390624,10.0,SGD_Momentum_start1,0.049,0.5
50,776.8192749023438,10.000000953674316,SGD_Momentum_start1,0.05,0.5
51,275.2870483398437,9.999999046325684,SGD_Momentum_start1,0.051,0.5
52,161.6263885498047,10.0,SGD_Momentum_start1,0.052,0.5
53,198.36041259765625,10.0,SGD_Momentum_start1,0.053,0.5
54,50.68796157836914,10.0,SGD_Momentum_start1,0.054,0.5
55,88.66905212402344,10.0,SGD_Momentum_start1,0.055,0.5
56,208.1395568847656,10.0,SGD_Momentum_start1,0.056,0.5
57,88.76078033447266,9.999999046325684,SGD_Momentum_start1,0.057,0.5
58,233.6938323974609,10.000000953674316,SGD_Momentum_start1,0.058,0.5
59,597.3855590820312,9.999999046325684,SGD_Momentum_start1,0.059,0.5
60,157.34962463378906,10.0,SGD_Momentum_start1,0.06,0.5
61,145.24708557128906,10.0,SGD_Momentum_start1,0.061,0.5
62,268.7549743652344,10.0,SGD_Momentum_start1,0.062,0.5
63,79.96324157714844,10.0,SGD_Momentum_start1,0.063,0.5
64,287.7929992675781,10.0,SGD_Momentum_start1,0.064,0.5
65,613.7944946289062,10.0,SGD_Momentum_start1,0.065,0.5
66,152.54759216308594,10.0,SGD_Momentum_start1,0.066,0.5
67,92.04279327392578,10.0,SGD_Momentum_start1,0.067,0.5
68,145.26516723632812,10.000000953674316,SGD_Momentum_start1,0.068,0.5
