iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,909.0,10.0,SAM_SGD_start5,0.0,0.5
1,144.13851928710938,10.0,SAM_SGD_start5,0.001,0.5
2,7.966960906982422,10.0,SAM_SGD_start5,0.002,0.5
3,139.94793701171875,10.0,SAM_SGD_start5,0.003,0.5
4,7.472490787506103,10.0,SAM_SGD_start5,0.004,0.5
5,135.5348663330078,9.999999046325684,SAM_SGD_start5,0.005,0.5
6,6.972846031188965,10.000000953674316,SAM_SGD_start5,0.006,0.5
7,130.865234375,10.0,SAM_SGD_start5,0.007,0.5
8,6.468014717102051,10.0,SAM_SGD_start5,0.008,0.5
9,125.89530181884766,9.999999046325684,SAM_SGD_start5,0.009,0.5
10,5.958076477050781,10.0,SAM_SGD_start5,0.01,0.5
11,120.56812286376952,10.0,SAM_SGD_start5,0.011,0.5
12,5.443237781524658,10.000000953674316,SAM_SGD_start5,0.012,0.5
13,114.80686950683594,10.0,SAM_SGD_start5,0.013,0.5
14,4.92392110824585,10.0,SAM_SGD_start5,0.014,0.5
15,108.5035400390625,10.0,SAM_SGD_start5,0.015,0.5
16,4.400895118713379,10.0,SAM_SGD_start5,0.016,0.5
17,101.49834442138672,10.0,SAM_SGD_start5,0.017,0.5
18,3.8754827976226807,10.0,SAM_SGD_start5,0.018,0.5
19,93.53652954101562,10.000000953674316,SAM_SGD_start5,0.019,0.5
20,3.3498940467834477,10.000000953674316,SAM_SGD_start5,0.02,0.5
21,84.16596984863281,10.0,SAM_SGD_start5,0.021,0.5
22,2.827591180801392,9.999998092651367,SAM_SGD_start5,0.022,0.5
23,72.43095397949219,10.000000953674316,SAM_SGD_start5,0.023,0.5
24,2.3122262954711914,10.0,SAM_SGD_start5,0.024,0.5
25,55.494606018066406,10.000000953674316,SAM_SGD_start5,0.025,0.5
26,1.7864973545074463,2.253283977508545,SAM_SGD_start5,0.026,0.5
27,1.5527594089508057,5.4508233070373535,SAM_SGD_start5,0.027,0.5
28,8.090849876403809,10.0,SAM_SGD_start5,0.028,0.5
29,6.853884696960449,10.000000953674316,SAM_SGD_start5,0.029,0.5
30,7.632915019989014,10.0,SAM_SGD_start5,0.03,0.5
31,6.807638168334961,10.000000953674316,SAM_SGD_start5,0.031,0.5
32,7.6322021484375,10.0,SAM_SGD_start5,0.032,0.5
33,6.807627201080322,9.999999046325684,SAM_SGD_start5,0.033,0.5
34,7.632682800292969,10.0,SAM_SGD_start5,0.034,0.5
35,6.807612419128418,10.000000953674316,SAM_SGD_start5,0.035,0.5
36,7.632654666900635,10.0,SAM_SGD_start5,0.036,0.5
37,6.807613372802734,10.0,SAM_SGD_start5,0.037,0.5
38,7.632657051086426,10.0,SAM_SGD_start5,0.038,0.5
39,6.807610511779785,10.0,SAM_SGD_start5,0.039,0.5
40,7.6326584815979,10.0,SAM_SGD_start5,0.04,0.5
41,6.807610034942627,10.000000953674316,SAM_SGD_start5,0.041,0.5
42,7.632659912109375,10.000000953674316,SAM_SGD_start5,0.042,0.5
43,6.807610034942627,10.000000953674316,SAM_SGD_start5,0.043,0.5
44,7.632659912109375,10.000000953674316,SAM_SGD_start5,0.044,0.5
45,6.807610034942627,10.000000953674316,SAM_SGD_start5,0.045,0.5
46,7.632659912109375,10.000000953674316,SAM_SGD_start5,0.046,0.5
47,6.807610034942627,10.000000953674316,SAM_SGD_start5,0.047,0.5
48,7.632659912109375,10.000000953674316,SAM_SGD_start5,0.048,0.5
49,6.807610034942627,10.000000953674316,SAM_SGD_start5,0.049,0.5
50,7.632659912109375,10.000000953674316,SAM_SGD_start5,0.05,0.5
51,6.807610034942627,10.000000953674316,SAM_SGD_start5,0.051,0.5
52,7.632659912109375,10.000000953674316,SAM_SGD_start5,0.052,0.5
53,6.807610034942627,10.000000953674316,SAM_SGD_start5,0.053,0.5
54,7.632659912109375,10.000000953674316,SAM_SGD_start5,0.054,0.5
55,6.807610034942627,10.000000953674316,SAM_SGD_start5,0.055,0.5
56,7.632659912109375,10.000000953674316,SAM_SGD_start5,0.056,0.5
57,6.807610034942627,10.000000953674316,SAM_SGD_start5,0.057,0.5
58,7.632659912109375,10.000000953674316,SAM_SGD_start5,0.058,0.5
59,6.807610034942627,10.000000953674316,SAM_SGD_start5,0.059,0.5
60,7.632659912109375,10.000000953674316,SAM_SGD_start5,0.06,0.5
61,6.807610034942627,10.000000953674316,SAM_SGD_start5,0.061,0.5
