iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,12.5,10.0,SAM_Adam_start0,0.0,0.5
1,6.278127670288086,10.0,SAM_Adam_start0,0.001,0.5
2,7.718997001647949,10.000000953674316,SAM_Adam_start0,0.002,0.5
3,9.191572189331056,10.0,SAM_Adam_start0,0.003,0.5
4,8.424787521362305,10.0,SAM_Adam_start0,0.004,0.5
5,6.807907581329346,10.0,SAM_Adam_start0,0.005,0.5
6,5.9123854637146,8.990555763244629,SAM_Adam_start0,0.006,0.5
7,7.077548980712891,9.999999046325684,SAM_Adam_start0,0.007,0.5
8,8.672097206115723,9.999999046325684,SAM_Adam_start0,0.008,0.5
9,9.26357078552246,10.0,SAM_Adam_start0,0.009,0.5
10,8.710502624511719,10.0,SAM_Adam_start0,0.01,0.5
11,7.478755474090576,10.0,SAM_Adam_start0,0.011,0.5
12,6.27980899810791,10.0,SAM_Adam_start0,0.012,0.5
13,5.8775177001953125,10.0,SAM_Adam_start0,0.013,0.5
14,6.170558929443359,10.0,SAM_Adam_start0,0.014,0.5
15,6.318831443786621,10.0,SAM_Adam_start0,0.015,0.5
16,6.150580883026123,10.0,SAM_Adam_start0,0.016,0.5
17,5.873448371887207,9.999999046325684,SAM_Adam_start0,0.017,0.5
18,5.917527198791504,10.0,SAM_Adam_start0,0.018,0.5
19,6.139379978179932,10.0,SAM_Adam_start0,0.019,0.5
20,6.147660255432129,10.0,SAM_Adam_start0,0.02,0.5
21,5.944832801818848,10.0,SAM_Adam_start0,0.021,0.5
22,5.785747051239014,9.999999046325684,SAM_Adam_start0,0.022,0.5
23,6.0520920753479,10.0,SAM_Adam_start0,0.023,0.5
24,6.382644176483154,9.999999046325684,SAM_Adam_start0,0.024,0.5
25,6.412238597869873,9.999999046325684,SAM_Adam_start0,0.025,0.5
26,6.140645980834961,10.0,SAM_Adam_start0,0.026,0.5
27,5.805075645446777,9.999999046325684,SAM_Adam_start0,0.027,0.5
28,5.800789833068848,10.000000953674316,SAM_Adam_start0,0.028,0.5
29,6.026975631713867,9.999999046325684,SAM_Adam_start0,0.029,0.5
30,6.087557315826416,9.999999046325684,SAM_Adam_start0,0.03,0.5
31,5.924384117126465,10.0,SAM_Adam_start0,0.031,0.5
32,5.714848041534424,9.999999046325684,SAM_Adam_start0,0.032,0.5
33,5.78278923034668,10.0,SAM_Adam_start0,0.033,0.5
34,5.965388298034668,9.999999046325684,SAM_Adam_start0,0.034,0.5
35,5.960722923278809,10.0,SAM_Adam_start0,0.035,0.5
36,5.779682159423828,9.999999046325684,SAM_Adam_start0,0.036,0.5
37,5.645116329193115,10.0,SAM_Adam_start0,0.037,0.5
38,5.661389350891113,9.999998092651367,SAM_Adam_start0,0.038,0.5
39,5.636815071105957,9.999998092651367,SAM_Adam_start0,0.039,0.5
40,5.624594688415527,9.999998092651367,SAM_Adam_start0,0.04,0.5
41,5.6146440505981445,9.999999046325684,SAM_Adam_start0,0.041,0.5
42,5.59359884262085,10.0,SAM_Adam_start0,0.042,0.5
43,5.579771041870117,10.0,SAM_Adam_start0,0.043,0.5
44,5.580898284912109,9.999998092651367,SAM_Adam_start0,0.044,0.5
45,5.562280654907227,10.0,SAM_Adam_start0,0.045,0.5
46,5.548729419708252,9.999999046325684,SAM_Adam_start0,0.046,0.5
47,5.538258075714111,10.0,SAM_Adam_start0,0.047,0.5
48,5.51304817199707,9.999998092651367,SAM_Adam_start0,0.048,0.5
49,5.496397018432617,5.158526420593262,SAM_Adam_start0,0.049,0.5
50,5.481955528259277,9.999999046325684,SAM_Adam_start0,0.05,0.5
51,5.477545261383057,10.0,SAM_Adam_start0,0.051,0.5
52,5.453879833221436,9.999998092651367,SAM_Adam_start0,0.052,0.5
