iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,909.0,10.000000953674316,SGD_Momentum_start5,0.0,0.5
1,144.1076202392578,9.999999046325684,SGD_Momentum_start5,0.001,0.5
2,106.99051666259766,10.0,SGD_Momentum_start5,0.002,0.5
3,163.8693389892578,10.0,SGD_Momentum_start5,0.003,0.5
4,56.41001892089844,10.0,SGD_Momentum_start5,0.004,0.5
5,14.640838623046877,10.0,SGD_Momentum_start5,0.005,0.5
6,71.76410675048828,10.0,SGD_Momentum_start5,0.006,0.5
7,57.42109680175781,10.0,SGD_Momentum_start5,0.007,0.5
8,13.617453575134276,9.999999046325684,SGD_Momentum_start5,0.008,0.5
9,26.60800170898437,10.0,SGD_Momentum_start5,0.009,0.5
10,38.823577880859375,10.000000953674316,SGD_Momentum_start5,0.01,0.5
11,31.08407592773437,10.0,SGD_Momentum_start5,0.011,0.5
12,38.78693008422852,10.0,SGD_Momentum_start5,0.012,0.5
13,37.84686279296875,10.0,SGD_Momentum_start5,0.013,0.5
14,25.286605834960938,10.0,SGD_Momentum_start5,0.014,0.5
15,116.21205139160156,10.0,SGD_Momentum_start5,0.015,0.5
16,117.73995971679688,10.0,SGD_Momentum_start5,0.016,0.5
17,13.945234298706056,10.000000953674316,SGD_Momentum_start5,0.017,0.5
18,7.53578519821167,10.0,SGD_Momentum_start5,0.018,0.5
19,183.5165252685547,10.0,SGD_Momentum_start5,0.019,0.5
20,169.88449096679688,9.999999046325684,SGD_Momentum_start5,0.02,0.5
21,4.002722263336182,9.999999046325684,SGD_Momentum_start5,0.021,0.5
22,4.21763277053833,10.000000953674316,SGD_Momentum_start5,0.022,0.5
23,34.729461669921875,9.999999046325684,SGD_Momentum_start5,0.023,0.5
24,9.276865005493164,10.0,SGD_Momentum_start5,0.024,0.5
25,33.63725280761719,10.0,SGD_Momentum_start5,0.025,0.5
26,63.0731201171875,10.0,SGD_Momentum_start5,0.026,0.5
27,36.535255432128906,10.0,SGD_Momentum_start5,0.027,0.5
28,0.5802265405654907,6.331814765930176,SGD_Momentum_start5,0.028,0.5
29,2.2777698040008545,9.999998092651367,SGD_Momentum_start5,0.029,0.5
30,93.4470443725586,9.999999046325684,SGD_Momentum_start5,0.03,0.5
31,109.30931854248048,10.000000953674316,SGD_Momentum_start5,0.031,0.5
32,1.590765357017517,10.0,SGD_Momentum_start5,0.032,0.5
33,0.0062610036693513,3.3729825019836426,SGD_Momentum_start5,0.033,0.5
34,6.071845531463623,10.0,SGD_Momentum_start5,0.034,0.5
35,61.00224685668945,10.0,SGD_Momentum_start5,0.035,0.5
36,15.958209991455078,10.0,SGD_Momentum_start5,0.036,0.5
37,92.48249816894533,10.0,SGD_Momentum_start5,0.037,0.5
38,106.96649932861328,9.999999046325684,SGD_Momentum_start5,0.038,0.5
39,5.864722728729248,10.0,SGD_Momentum_start5,0.039,0.5
40,406.1068115234375,9.999999046325684,SGD_Momentum_start5,0.04,0.5
41,819.2052001953125,10.000000953674316,SGD_Momentum_start5,0.041,0.5
42,399.1233825683594,10.000000953674316,SGD_Momentum_start5,0.042,0.5
43,26.315597534179688,10.0,SGD_Momentum_start5,0.043,0.5
44,4.179481506347656,10.000000953674316,SGD_Momentum_start5,0.044,0.5
45,27.39425277709961,10.0,SGD_Momentum_start5,0.045,0.5
46,5.959517478942871,9.999999046325684,SGD_Momentum_start5,0.046,0.5
47,93.63629150390624,10.000000953674316,SGD_Momentum_start5,0.047,0.5
48,18.00761604309082,10.0,SGD_Momentum_start5,0.048,0.5
49,310.1739807128906,10.0,SGD_Momentum_start5,0.049,0.5
50,440.9833679199219,9.999999046325684,SGD_Momentum_start5,0.05,0.5
51,76.43458557128906,10.0,SGD_Momentum_start5,0.051,0.5
52,994.115234375,10.0,SGD_Momentum_start5,0.052,0.5
53,2400.705078125,10.0,SGD_Momentum_start5,0.053,0.5
54,1306.0435791015625,10.0,SGD_Momentum_start5,0.054,0.5
55,10.655200004577637,10.0,SGD_Momentum_start5,0.055,0.5
56,1307.447509765625,10.0,SGD_Momentum_start5,0.056,0.5
57,2004.986328125,10.0,SGD_Momentum_start5,0.057,0.5
58,1841.8140869140625,9.999999046325684,SGD_Momentum_start5,0.058,0.5
59,1208.7779541015625,10.000000953674316,SGD_Momentum_start5,0.059,0.5
60,312.03814697265625,10.0,SGD_Momentum_start5,0.06,0.5
61,386.1582946777344,10.0,SGD_Momentum_start5,0.061,0.5
62,1719.98681640625,9.999999046325684,SGD_Momentum_start5,0.062,0.5
63,1576.2559814453125,10.000001907348633,SGD_Momentum_start5,0.063,0.5
64,482.6476135253906,10.000000953674316,SGD_Momentum_start5,0.064,0.5
65,45.68710708618164,10.0,SGD_Momentum_start5,0.065,0.5
66,151.24855041503906,9.999999046325684,SGD_Momentum_start5,0.066,0.5
67,612.3202514648438,10.0,SGD_Momentum_start5,0.067,0.5
68,548.0952758789062,9.999999046325684,SGD_Momentum_start5,0.068,0.5
69,35.84311294555664,10.0,SGD_Momentum_start5,0.069,0.5
70,261.9857177734375,10.0,SGD_Momentum_start5,0.07,0.5
71,473.7276916503906,9.999999046325684,SGD_Momentum_start5,0.071,0.5
72,402.80126953125,10.0,SGD_Momentum_start5,0.072,0.5
73,170.8315887451172,9.999999046325684,SGD_Momentum_start5,0.073,0.5
74,2.2622687816619877,9.503437995910645,SGD_Momentum_start5,0.074,0.5
75,411.869384765625,10.0,SGD_Momentum_start5,0.075,0.5
76,922.9559936523438,9.999999046325684,SGD_Momentum_start5,0.076,0.5
77,956.2256469726562,10.0,SGD_Momentum_start5,0.077,0.5
78,1013.582275390625,10.0,SGD_Momentum_start5,0.078,0.5
79,1152.63720703125,10.0,SGD_Momentum_start5,0.079,0.5
80,837.803955078125,9.999999046325684,SGD_Momentum_start5,0.08,0.5
81,312.0822448730469,10.000000953674316,SGD_Momentum_start5,0.081,0.5
82,52.62129211425781,10.0,SGD_Momentum_start5,0.082,0.5
83,20.93636703491211,10.0,SGD_Momentum_start5,0.083,0.5
84,9.831512451171877,10.0,SGD_Momentum_start5,0.084,0.5
85,726.31787109375,10.000000953674316,SGD_Momentum_start5,0.085,0.5
