iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,2501.0,10.0,SGD_Momentum_start4,0.0,0.5
1,1007.5372924804688,10.0,SGD_Momentum_start4,0.001,0.5
2,95.66548919677734,10.0,SGD_Momentum_start4,0.002,0.5
3,19.8527946472168,10.0,SGD_Momentum_start4,0.003,0.5
4,89.51499938964844,10.0,SGD_Momentum_start4,0.004,0.5
5,25.39605712890625,10.0,SGD_Momentum_start4,0.005,0.5
6,199.28851318359372,10.0,SGD_Momentum_start4,0.006,0.5
7,292.3194580078125,10.0,SGD_Momentum_start4,0.007,0.5
8,12.181034088134766,10.0,SGD_Momentum_start4,0.008,0.5
9,2039.386474609375,10.0,SGD_Momentum_start4,0.009,0.5
10,4785.587890625,10.0,SGD_Momentum_start4,0.01,0.5
11,3451.72265625,10.000000953674316,SGD_Momentum_start4,0.011,0.5
12,409.4659423828125,10.000000953674316,SGD_Momentum_start4,0.012,0.5
13,816.0684814453125,10.0,SGD_Momentum_start4,0.013,0.5
14,1897.701171875,10.0,SGD_Momentum_start4,0.014,0.5
15,1794.136962890625,9.999999046325684,SGD_Momentum_start4,0.015,0.5
16,625.7881469726562,10.0,SGD_Momentum_start4,0.016,0.5
17,450.4714965820313,10.0,SGD_Momentum_start4,0.017,0.5
18,1929.5704345703125,10.0,SGD_Momentum_start4,0.018,0.5
19,1195.115234375,10.0,SGD_Momentum_start4,0.019,0.5
20,11.077529907226562,9.999999046325684,SGD_Momentum_start4,0.02,0.5
21,1476.837158203125,10.0,SGD_Momentum_start4,0.021,0.5
22,2240.667724609375,10.0,SGD_Momentum_start4,0.022,0.5
23,1962.7265625,10.0,SGD_Momentum_start4,0.023,0.5
24,1005.242919921875,9.999999046325684,SGD_Momentum_start4,0.024,0.5
25,9.409558296203612,10.0,SGD_Momentum_start4,0.025,0.5
26,4248.4423828125,10.0,SGD_Momentum_start4,0.026,0.5
27,12097.2998046875,9.999999046325684,SGD_Momentum_start4,0.027,0.5
28,13664.9990234375,10.0,SGD_Momentum_start4,0.028,0.5
29,7876.8271484375,10.000000953674316,SGD_Momentum_start4,0.029,0.5
30,1766.8529052734375,10.000000953674316,SGD_Momentum_start4,0.03,0.5
31,7.514899253845215,9.999999046325684,SGD_Momentum_start4,0.031,0.5
32,5.113983631134033,10.0,SGD_Momentum_start4,0.032,0.5
33,3826.363037109375,10.0,SGD_Momentum_start4,0.033,0.5
34,19385.71484375,10.0,SGD_Momentum_start4,0.034,0.5
35,34955.921875,9.999999046325684,SGD_Momentum_start4,0.035,0.5
36,35709.39453125,10.0,SGD_Momentum_start4,0.036,0.5
37,22112.3203125,10.0,SGD_Momentum_start4,0.037,0.5
38,6941.14306640625,10.0,SGD_Momentum_start4,0.038,0.5
39,362.4295043945313,10.0,SGD_Momentum_start4,0.039,0.5
40,165.9824981689453,10.000000953674316,SGD_Momentum_start4,0.04,0.5
41,114.54523468017578,10.0,SGD_Momentum_start4,0.041,0.5
42,1857.0426025390625,10.0,SGD_Momentum_start4,0.042,0.5
43,3146.05126953125,10.0,SGD_Momentum_start4,0.043,0.5
44,1815.677978515625,10.0,SGD_Momentum_start4,0.044,0.5
45,141.42930603027344,10.0,SGD_Momentum_start4,0.045,0.5
46,284.6913757324219,10.0,SGD_Momentum_start4,0.046,0.5
47,394.005615234375,10.000000953674316,SGD_Momentum_start4,0.047,0.5
48,94.6614761352539,9.999999046325684,SGD_Momentum_start4,0.048,0.5
49,477.3954772949219,10.0,SGD_Momentum_start4,0.049,0.5
50,1846.2064208984373,10.000000953674316,SGD_Momentum_start4,0.05,0.5
51,1740.5064697265625,10.0,SGD_Momentum_start4,0.051,0.5
52,544.498779296875,10.000000953674316,SGD_Momentum_start4,0.052,0.5
53,22.710817337036133,10.0,SGD_Momentum_start4,0.053,0.5
54,32.535850524902344,10.0,SGD_Momentum_start4,0.054,0.5
55,224.19845581054688,9.999999046325684,SGD_Momentum_start4,0.055,0.5
56,150.19203186035156,10.000000953674316,SGD_Momentum_start4,0.056,0.5
57,40.29705047607422,10.0,SGD_Momentum_start4,0.057,0.5
58,58.12699890136719,9.999999046325684,SGD_Momentum_start4,0.058,0.5
59,112.7485809326172,10.0,SGD_Momentum_start4,0.059,0.5
60,82.76560974121094,10.0,SGD_Momentum_start4,0.06,0.5
61,151.623046875,9.999999046325684,SGD_Momentum_start4,0.061,0.5
62,149.2191925048828,10.0,SGD_Momentum_start4,0.062,0.5
63,91.72476196289062,10.0,SGD_Momentum_start4,0.063,0.5
64,67.80436706542969,10.0,SGD_Momentum_start4,0.064,0.5
65,221.15750122070312,10.000000953674316,SGD_Momentum_start4,0.065,0.5
66,202.93798828125,10.0,SGD_Momentum_start4,0.066,0.5
67,82.37840270996094,10.0,SGD_Momentum_start4,0.067,0.5
68,59.63742065429688,10.0,SGD_Momentum_start4,0.068,0.5
69,258.7533569335937,10.000000953674316,SGD_Momentum_start4,0.069,0.5
70,231.98789978027344,10.000000953674316,SGD_Momentum_start4,0.07,0.5
71,73.01710510253906,10.0,SGD_Momentum_start4,0.071,0.5
72,51.61066818237305,10.0,SGD_Momentum_start4,0.072,0.5
73,276.6492919921875,10.0,SGD_Momentum_start4,0.073,0.5
74,245.32913208007807,9.999999046325684,SGD_Momentum_start4,0.074,0.5
75,63.01074600219727,10.0,SGD_Momentum_start4,0.075,0.5
76,43.643821716308594,10.000000953674316,SGD_Momentum_start4,0.076,0.5
77,280.1449584960937,10.0,SGD_Momentum_start4,0.077,0.5
78,246.5598907470703,10.0,SGD_Momentum_start4,0.078,0.5
79,53.39346694946289,10.0,SGD_Momentum_start4,0.079,0.5
80,36.43653106689453,9.999999046325684,SGD_Momentum_start4,0.08,0.5
81,271.4405212402344,9.999999046325684,SGD_Momentum_start4,0.081,0.5
82,237.1320037841797,10.0,SGD_Momentum_start4,0.082,0.5
83,44.87474060058594,10.0,SGD_Momentum_start4,0.083,0.5
84,30.35668563842773,10.0,SGD_Momentum_start4,0.084,0.5
85,251.55776977539065,10.0,SGD_Momentum_start4,0.085,0.5
86,217.6879119873047,10.0,SGD_Momentum_start4,0.086,0.5
87,37.69179534912109,10.0,SGD_Momentum_start4,0.087,0.5
88,25.45650100708008,10.0,SGD_Momentum_start4,0.088,0.5
89,220.87191772460935,9.999999046325684,SGD_Momentum_start4,0.089,0.5
90,188.3496856689453,10.0,SGD_Momentum_start4,0.09,0.5
91,31.84283447265625,10.0,SGD_Momentum_start4,0.091,0.5
92,21.682132720947266,9.999999046325684,SGD_Momentum_start4,0.092,0.5
93,179.11705017089844,10.0,SGD_Momentum_start4,0.093,0.5
94,148.6486053466797,10.0,SGD_Momentum_start4,0.094,0.5
95,27.34179306030273,10.0,SGD_Momentum_start4,0.095,0.5
96,19.11510467529297,10.0,SGD_Momentum_start4,0.096,0.5
97,125.34637451171876,10.0,SGD_Momentum_start4,0.097,0.5
98,97.533447265625,10.0,SGD_Momentum_start4,0.098,0.5
99,24.622804641723636,10.0,SGD_Momentum_start4,0.099,0.5
100,18.59816169738769,10.0,SGD_Momentum_start4,0.1,0.5
101,59.175418853759766,10.0,SGD_Momentum_start4,0.101,0.5
102,35.533966064453125,9.999999046325684,SGD_Momentum_start4,0.102,0.5
103,26.90121841430664,10.0,SGD_Momentum_start4,0.103,0.5
104,27.39555549621582,10.0,SGD_Momentum_start4,0.104,0.5
105,1.4938582181930542,7.046990394592285,SGD_Momentum_start4,0.105,0.5
106,16.901283264160156,10.0,SGD_Momentum_start4,0.106,0.5
107,22.151945114135746,10.000000953674316,SGD_Momentum_start4,0.107,0.5
108,2.253420829772949,10.0,SGD_Momentum_start4,0.108,0.5
109,0.3876855969429016,8.509790420532227,SGD_Momentum_start4,0.109,0.5
110,67.30402374267578,10.0,SGD_Momentum_start4,0.11,0.5
111,55.58042144775391,10.0,SGD_Momentum_start4,0.111,0.5
112,0.6162402033805847,9.999999046325684,SGD_Momentum_start4,0.112,0.5
113,1.023512601852417,9.999999046325684,SGD_Momentum_start4,0.113,0.5
114,10.661986351013184,10.0,SGD_Momentum_start4,0.114,0.5
115,1.71740460395813,6.289409637451172,SGD_Momentum_start4,0.115,0.5
116,47.78888320922852,9.999999046325684,SGD_Momentum_start4,0.116,0.5
117,45.13790512084961,9.999999046325684,SGD_Momentum_start4,0.117,0.5
118,5.353861808776856,10.0,SGD_Momentum_start4,0.118,0.5
119,14.636112213134766,10.0,SGD_Momentum_start4,0.119,0.5
120,9.63184642791748,10.000000953674316,SGD_Momentum_start4,0.12,0.5
121,2.4839348793029785,10.0,SGD_Momentum_start4,0.121,0.5
122,137.5868682861328,9.999999046325684,SGD_Momentum_start4,0.122,0.5
123,151.63990783691406,10.0,SGD_Momentum_start4,0.123,0.5
124,4.15723180770874,10.0,SGD_Momentum_start4,0.124,0.5
125,1.475405216217041,10.0,SGD_Momentum_start4,0.125,0.5
126,219.2064666748047,10.0,SGD_Momentum_start4,0.126,0.5
127,207.61997985839844,9.999999046325684,SGD_Momentum_start4,0.127,0.5
128,4.639760971069336,10.0,SGD_Momentum_start4,0.128,0.5
129,1.4313689470291138,10.0,SGD_Momentum_start4,0.129,0.5
130,245.42758178710935,10.0,SGD_Momentum_start4,0.13,0.5
131,224.67794799804688,10.0,SGD_Momentum_start4,0.131,0.5
132,2.7793989181518555,10.0,SGD_Momentum_start4,0.132,0.5
133,0.5767332911491394,10.0,SGD_Momentum_start4,0.133,0.5
134,243.5443420410156,10.000000953674316,SGD_Momentum_start4,0.134,0.5
135,217.64352416992188,10.0,SGD_Momentum_start4,0.135,0.5
136,0.6869618892669678,10.0,SGD_Momentum_start4,0.136,0.5
137,0.5580531358718872,10.0,SGD_Momentum_start4,0.137,0.5
138,262.5502624511719,10.0,SGD_Momentum_start4,0.138,0.5
139,167.84991455078125,10.0,SGD_Momentum_start4,0.139,0.5
140,26.275938034057617,10.0,SGD_Momentum_start4,0.14,0.5
141,25.402841567993164,10.0,SGD_Momentum_start4,0.141,0.5
142,84.35179901123047,10.000000953674316,SGD_Momentum_start4,0.142,0.5
143,53.194374084472656,9.999999046325684,SGD_Momentum_start4,0.143,0.5
144,36.49576950073242,10.0,SGD_Momentum_start4,0.144,0.5
145,26.08761405944824,9.999999046325684,SGD_Momentum_start4,0.145,0.5
146,36.055931091308594,10.0,SGD_Momentum_start4,0.146,0.5
147,27.476192474365234,10.0,SGD_Momentum_start4,0.147,0.5
148,6.814827919006348,10.0,SGD_Momentum_start4,0.148,0.5
149,0.7597339749336243,2.9355008602142334,SGD_Momentum_start4,0.149,0.5
150,4.850322723388672,10.0,SGD_Momentum_start4,0.15,0.5
