iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,6.5,10.0,SAM_SGD_start2,0.0,0.5
1,33.97727966308594,10.0,SAM_SGD_start2,0.001,0.5
2,5.182470321655273,10.0,SAM_SGD_start2,0.002,0.5
3,29.19352531433105,10.0,SAM_SGD_start2,0.003,0.5
4,3.8955581188201904,10.000000953674316,SAM_SGD_start2,0.004,0.5
5,24.47742462158203,10.0,SAM_SGD_start2,0.005,0.5
6,2.754453659057617,9.999999046325684,SAM_SGD_start2,0.006,0.5
7,20.490095138549805,10.0,SAM_SGD_start2,0.007,0.5
8,1.9778587818145752,10.000000953674316,SAM_SGD_start2,0.008,0.5
9,18.36010360717773,10.0,SAM_SGD_start2,0.009,0.5
10,1.7277222871780396,9.999999046325684,SAM_SGD_start2,0.01,0.5
11,18.092039108276367,10.000000953674316,SAM_SGD_start2,0.011,0.5
12,1.719858169555664,9.999999046325684,SAM_SGD_start2,0.012,0.5
13,18.101511001586918,10.0,SAM_SGD_start2,0.013,0.5
14,1.719914436340332,9.999999046325684,SAM_SGD_start2,0.014,0.5
15,18.10161399841309,10.0,SAM_SGD_start2,0.015,0.5
16,1.7199134826660156,10.0,SAM_SGD_start2,0.016,0.5
17,18.10161399841309,10.000000953674316,SAM_SGD_start2,0.017,0.5
18,1.719914436340332,10.0,SAM_SGD_start2,0.018,0.5
19,18.10161018371582,10.0,SAM_SGD_start2,0.019,0.5
20,1.719914436340332,10.0,SAM_SGD_start2,0.02,0.5
21,18.10161018371582,10.0,SAM_SGD_start2,0.021,0.5
22,1.719914436340332,10.0,SAM_SGD_start2,0.022,0.5
23,18.10161018371582,10.0,SAM_SGD_start2,0.023,0.5
24,1.719914436340332,10.0,SAM_SGD_start2,0.024,0.5
25,18.10161018371582,10.0,SAM_SGD_start2,0.025,0.5
26,1.719914436340332,10.0,SAM_SGD_start2,0.026,0.5
27,18.10161018371582,10.0,SAM_SGD_start2,0.027,0.5
28,1.719914436340332,10.0,SAM_SGD_start2,0.028,0.5
29,18.10161018371582,10.0,SAM_SGD_start2,0.029,0.5
30,1.719914436340332,10.0,SAM_SGD_start2,0.03,0.5
31,18.10161018371582,10.0,SAM_SGD_start2,0.031,0.5
32,1.719914436340332,10.0,SAM_SGD_start2,0.032,0.5
33,18.10161018371582,10.0,SAM_SGD_start2,0.033,0.5
34,1.719914436340332,10.0,SAM_SGD_start2,0.034,0.5
35,18.10161018371582,10.0,SAM_SGD_start2,0.035,0.5
36,1.719914436340332,10.0,SAM_SGD_start2,0.036,0.5
37,18.10161018371582,10.0,SAM_SGD_start2,0.037,0.5
38,1.719914436340332,10.0,SAM_SGD_start2,0.038,0.5
39,18.10161018371582,10.0,SAM_SGD_start2,0.039,0.5
40,1.719914436340332,10.0,SAM_SGD_start2,0.04,0.5
41,18.10161018371582,10.0,SAM_SGD_start2,0.041,0.5
42,1.719914436340332,10.0,SAM_SGD_start2,0.042,0.5
43,18.10161018371582,10.0,SAM_SGD_start2,0.043,0.5
44,1.719914436340332,10.0,SAM_SGD_start2,0.044,0.5
45,18.10161018371582,10.0,SAM_SGD_start2,0.045,0.5
46,1.719914436340332,10.0,SAM_SGD_start2,0.046,0.5
47,18.10161018371582,10.0,SAM_SGD_start2,0.047,0.5
48,1.719914436340332,10.0,SAM_SGD_start2,0.048,0.5
49,18.10161018371582,10.0,SAM_SGD_start2,0.049,0.5
50,1.719914436340332,10.0,SAM_SGD_start2,0.05,0.5
51,18.10161018371582,10.0,SAM_SGD_start2,0.051,0.5
52,1.719914436340332,10.0,SAM_SGD_start2,0.052,0.5
53,18.10161018371582,10.0,SAM_SGD_start2,0.053,0.5
54,1.719914436340332,10.0,SAM_SGD_start2,0.054,0.5
55,18.10161018371582,10.0,SAM_SGD_start2,0.055,0.5
56,1.719914436340332,10.0,SAM_SGD_start2,0.056,0.5
57,18.10161018371582,10.0,SAM_SGD_start2,0.057,0.5
58,1.719914436340332,10.0,SAM_SGD_start2,0.058,0.5
59,18.10161018371582,10.0,SAM_SGD_start2,0.059,0.5
60,1.719914436340332,10.0,SAM_SGD_start2,0.06,0.5
61,18.10161018371582,10.0,SAM_SGD_start2,0.061,0.5
62,1.719914436340332,10.0,SAM_SGD_start2,0.062,0.5
63,18.10161018371582,10.0,SAM_SGD_start2,0.063,0.5
64,1.719914436340332,10.0,SAM_SGD_start2,0.064,0.5
65,18.10161018371582,10.0,SAM_SGD_start2,0.065,0.5
66,1.719914436340332,10.0,SAM_SGD_start2,0.066,0.5
67,18.10161018371582,10.0,SAM_SGD_start2,0.067,0.5
68,1.719914436340332,10.0,SAM_SGD_start2,0.068,0.5
69,18.10161018371582,10.0,SAM_SGD_start2,0.069,0.5
70,1.719914436340332,10.0,SAM_SGD_start2,0.07,0.5
71,18.10161018371582,10.0,SAM_SGD_start2,0.071,0.5
72,1.719914436340332,10.0,SAM_SGD_start2,0.072,0.5
73,18.10161018371582,10.0,SAM_SGD_start2,0.073,0.5
74,1.719914436340332,10.0,SAM_SGD_start2,0.074,0.5
75,18.10161018371582,10.0,SAM_SGD_start2,0.075,0.5
76,1.719914436340332,10.0,SAM_SGD_start2,0.076,0.5
77,18.10161018371582,10.0,SAM_SGD_start2,0.077,0.5
78,1.719914436340332,10.0,SAM_SGD_start2,0.078,0.5
79,18.10161018371582,10.0,SAM_SGD_start2,0.079,0.5
80,1.719914436340332,10.0,SAM_SGD_start2,0.08,0.5
81,18.10161018371582,10.0,SAM_SGD_start2,0.081,0.5
82,1.719914436340332,10.0,SAM_SGD_start2,0.082,0.5
83,18.10161018371582,10.0,SAM_SGD_start2,0.083,0.5
84,1.719914436340332,10.0,SAM_SGD_start2,0.084,0.5
85,18.10161018371582,10.0,SAM_SGD_start2,0.085,0.5
86,1.719914436340332,10.0,SAM_SGD_start2,0.086,0.5
87,18.10161018371582,10.0,SAM_SGD_start2,0.087,0.5
88,1.719914436340332,10.0,SAM_SGD_start2,0.088,0.5
89,18.10161018371582,10.0,SAM_SGD_start2,0.089,0.5
90,1.719914436340332,10.0,SAM_SGD_start2,0.09,0.5
91,18.10161018371582,10.0,SAM_SGD_start2,0.091,0.5
92,1.719914436340332,10.0,SAM_SGD_start2,0.092,0.5
93,18.10161018371582,10.0,SAM_SGD_start2,0.093,0.5
94,1.719914436340332,10.0,SAM_SGD_start2,0.094,0.5
95,18.10161018371582,10.0,SAM_SGD_start2,0.095,0.5
96,1.719914436340332,10.0,SAM_SGD_start2,0.096,0.5
97,18.10161018371582,10.0,SAM_SGD_start2,0.097,0.5
98,1.719914436340332,10.0,SAM_SGD_start2,0.098,0.5
99,18.10161018371582,10.0,SAM_SGD_start2,0.099,0.5
100,1.719914436340332,10.0,SAM_SGD_start2,0.1,0.5
101,18.10161018371582,10.0,SAM_SGD_start2,0.101,0.5
102,1.719914436340332,10.0,SAM_SGD_start2,0.102,0.5
103,18.10161018371582,10.0,SAM_SGD_start2,0.103,0.5
104,1.719914436340332,10.0,SAM_SGD_start2,0.104,0.5
105,18.10161018371582,10.0,SAM_SGD_start2,0.105,0.5
106,1.719914436340332,10.0,SAM_SGD_start2,0.106,0.5
107,18.10161018371582,10.0,SAM_SGD_start2,0.107,0.5
108,1.719914436340332,10.0,SAM_SGD_start2,0.108,0.5
109,18.10161018371582,10.0,SAM_SGD_start2,0.109,0.5
110,1.719914436340332,10.0,SAM_SGD_start2,0.11,0.5
111,18.10161018371582,10.0,SAM_SGD_start2,0.111,0.5
112,1.719914436340332,10.0,SAM_SGD_start2,0.112,0.5
113,18.10161018371582,10.0,SAM_SGD_start2,0.113,0.5
114,1.719914436340332,10.0,SAM_SGD_start2,0.114,0.5
115,18.10161018371582,10.0,SAM_SGD_start2,0.115,0.5
116,1.719914436340332,10.0,SAM_SGD_start2,0.116,0.5
117,18.10161018371582,10.0,SAM_SGD_start2,0.117,0.5
118,1.719914436340332,10.0,SAM_SGD_start2,0.118,0.5
119,18.10161018371582,10.0,SAM_SGD_start2,0.119,0.5
120,1.719914436340332,10.0,SAM_SGD_start2,0.12,0.5
121,18.10161018371582,10.0,SAM_SGD_start2,0.121,0.5
122,1.719914436340332,10.0,SAM_SGD_start2,0.122,0.5
123,18.10161018371582,10.0,SAM_SGD_start2,0.123,0.5
124,1.719914436340332,10.0,SAM_SGD_start2,0.124,0.5
125,18.10161018371582,10.0,SAM_SGD_start2,0.125,0.5
126,1.719914436340332,10.0,SAM_SGD_start2,0.126,0.5
127,18.10161018371582,10.0,SAM_SGD_start2,0.127,0.5
128,1.719914436340332,10.0,SAM_SGD_start2,0.128,0.5
129,18.10161018371582,10.0,SAM_SGD_start2,0.129,0.5
130,1.719914436340332,10.0,SAM_SGD_start2,0.13,0.5
131,18.10161018371582,10.0,SAM_SGD_start2,0.131,0.5
132,1.719914436340332,10.0,SAM_SGD_start2,0.132,0.5
133,18.10161018371582,10.0,SAM_SGD_start2,0.133,0.5
134,1.719914436340332,10.0,SAM_SGD_start2,0.134,0.5
135,18.10161018371582,10.0,SAM_SGD_start2,0.135,0.5
136,1.719914436340332,10.0,SAM_SGD_start2,0.136,0.5
137,18.10161018371582,10.0,SAM_SGD_start2,0.137,0.5
138,1.719914436340332,10.0,SAM_SGD_start2,0.138,0.5
139,18.10161018371582,10.0,SAM_SGD_start2,0.139,0.5
140,1.719914436340332,10.0,SAM_SGD_start2,0.14,0.5
141,18.10161018371582,10.0,SAM_SGD_start2,0.141,0.5
142,1.719914436340332,10.0,SAM_SGD_start2,0.142,0.5
143,18.10161018371582,10.0,SAM_SGD_start2,0.143,0.5
144,1.719914436340332,10.0,SAM_SGD_start2,0.144,0.5
145,18.10161018371582,10.0,SAM_SGD_start2,0.145,0.5
146,1.719914436340332,10.0,SAM_SGD_start2,0.146,0.5
147,18.10161018371582,10.0,SAM_SGD_start2,0.147,0.5
148,1.719914436340332,10.0,SAM_SGD_start2,0.148,0.5
149,18.10161018371582,10.0,SAM_SGD_start2,0.149,0.5
150,1.719914436340332,10.0,SAM_SGD_start2,0.15,0.5
151,18.10161018371582,10.0,SAM_SGD_start2,0.151,0.5
152,1.719914436340332,10.0,SAM_SGD_start2,0.152,0.5
153,18.10161018371582,10.0,SAM_SGD_start2,0.153,0.5
154,1.719914436340332,10.0,SAM_SGD_start2,0.154,0.5
155,18.10161018371582,10.0,SAM_SGD_start2,0.155,0.5
156,1.719914436340332,10.0,SAM_SGD_start2,0.156,0.5
157,18.10161018371582,10.0,SAM_SGD_start2,0.157,0.5
158,1.719914436340332,10.0,SAM_SGD_start2,0.158,0.5
159,18.10161018371582,10.0,SAM_SGD_start2,0.159,0.5
160,1.719914436340332,10.0,SAM_SGD_start2,0.16,0.5
161,18.10161018371582,10.0,SAM_SGD_start2,0.161,0.5
162,1.719914436340332,10.0,SAM_SGD_start2,0.162,0.5
163,18.10161018371582,10.0,SAM_SGD_start2,0.163,0.5
164,1.719914436340332,10.0,SAM_SGD_start2,0.164,0.5
165,18.10161018371582,10.0,SAM_SGD_start2,0.165,0.5
166,1.719914436340332,10.0,SAM_SGD_start2,0.166,0.5
167,18.10161018371582,10.0,SAM_SGD_start2,0.167,0.5
168,1.719914436340332,10.0,SAM_SGD_start2,0.168,0.5
169,18.10161018371582,10.0,SAM_SGD_start2,0.169,0.5
170,1.719914436340332,10.0,SAM_SGD_start2,0.17,0.5
171,18.10161018371582,10.0,SAM_SGD_start2,0.171,0.5
172,1.719914436340332,10.0,SAM_SGD_start2,0.172,0.5
173,18.10161018371582,10.0,SAM_SGD_start2,0.173,0.5
174,1.719914436340332,10.0,SAM_SGD_start2,0.174,0.5
175,18.10161018371582,10.0,SAM_SGD_start2,0.175,0.5
176,1.719914436340332,10.0,SAM_SGD_start2,0.176,0.5
177,18.10161018371582,10.0,SAM_SGD_start2,0.177,0.5
178,1.719914436340332,10.0,SAM_SGD_start2,0.178,0.5
179,18.10161018371582,10.0,SAM_SGD_start2,0.179,0.5
180,1.719914436340332,10.0,SAM_SGD_start2,0.18,0.5
181,18.10161018371582,10.0,SAM_SGD_start2,0.181,0.5
182,1.719914436340332,10.0,SAM_SGD_start2,0.182,0.5
183,18.10161018371582,10.0,SAM_SGD_start2,0.183,0.5
184,1.719914436340332,10.0,SAM_SGD_start2,0.184,0.5
185,18.10161018371582,10.0,SAM_SGD_start2,0.185,0.5
186,1.719914436340332,10.0,SAM_SGD_start2,0.186,0.5
187,18.10161018371582,10.0,SAM_SGD_start2,0.187,0.5
188,1.719914436340332,10.0,SAM_SGD_start2,0.188,0.5
189,18.10161018371582,10.0,SAM_SGD_start2,0.189,0.5
190,1.719914436340332,10.0,SAM_SGD_start2,0.19,0.5
191,18.10161018371582,10.0,SAM_SGD_start2,0.191,0.5
192,1.719914436340332,10.0,SAM_SGD_start2,0.192,0.5
193,18.10161018371582,10.0,SAM_SGD_start2,0.193,0.5
194,1.719914436340332,10.0,SAM_SGD_start2,0.194,0.5
195,18.10161018371582,10.0,SAM_SGD_start2,0.195,0.5
196,1.719914436340332,10.0,SAM_SGD_start2,0.196,0.5
197,18.10161018371582,10.0,SAM_SGD_start2,0.197,0.5
198,1.719914436340332,10.0,SAM_SGD_start2,0.198,0.5
199,18.10161018371582,10.0,SAM_SGD_start2,0.199,0.5
200,1.719914436340332,10.0,SAM_SGD_start2,0.2,0.5
201,18.10161018371582,10.0,SAM_SGD_start2,0.201,0.5
202,1.719914436340332,10.0,SAM_SGD_start2,0.202,0.5
203,18.10161018371582,10.0,SAM_SGD_start2,0.203,0.5
204,1.719914436340332,10.0,SAM_SGD_start2,0.204,0.5
205,18.10161018371582,10.0,SAM_SGD_start2,0.205,0.5
206,1.719914436340332,10.0,SAM_SGD_start2,0.206,0.5
207,18.10161018371582,10.0,SAM_SGD_start2,0.207,0.5
208,1.719914436340332,10.0,SAM_SGD_start2,0.208,0.5
209,18.10161018371582,10.0,SAM_SGD_start2,0.209,0.5
210,1.719914436340332,10.0,SAM_SGD_start2,0.21,0.5
211,18.10161018371582,10.0,SAM_SGD_start2,0.211,0.5
212,1.719914436340332,10.0,SAM_SGD_start2,0.212,0.5
213,18.10161018371582,10.0,SAM_SGD_start2,0.213,0.5
214,1.719914436340332,10.0,SAM_SGD_start2,0.214,0.5
215,18.10161018371582,10.0,SAM_SGD_start2,0.215,0.5
216,1.719914436340332,10.0,SAM_SGD_start2,0.216,0.5
217,18.10161018371582,10.0,SAM_SGD_start2,0.217,0.5
218,1.719914436340332,10.0,SAM_SGD_start2,0.218,0.5
219,18.10161018371582,10.0,SAM_SGD_start2,0.219,0.5
220,1.719914436340332,10.0,SAM_SGD_start2,0.22,0.5
221,18.10161018371582,10.0,SAM_SGD_start2,0.221,0.5
222,1.719914436340332,10.0,SAM_SGD_start2,0.222,0.5
223,18.10161018371582,10.0,SAM_SGD_start2,0.223,0.5
224,1.719914436340332,10.0,SAM_SGD_start2,0.224,0.5
225,18.10161018371582,10.0,SAM_SGD_start2,0.225,0.5
226,1.719914436340332,10.0,SAM_SGD_start2,0.226,0.5
227,18.10161018371582,10.0,SAM_SGD_start2,0.227,0.5
228,1.719914436340332,10.0,SAM_SGD_start2,0.228,0.5
229,18.10161018371582,10.0,SAM_SGD_start2,0.229,0.5
230,1.719914436340332,10.0,SAM_SGD_start2,0.23,0.5
231,18.10161018371582,10.0,SAM_SGD_start2,0.231,0.5
232,1.719914436340332,10.0,SAM_SGD_start2,0.232,0.5
233,18.10161018371582,10.0,SAM_SGD_start2,0.233,0.5
234,1.719914436340332,10.0,SAM_SGD_start2,0.234,0.5
235,18.10161018371582,10.0,SAM_SGD_start2,0.235,0.5
236,1.719914436340332,10.0,SAM_SGD_start2,0.236,0.5
237,18.10161018371582,10.0,SAM_SGD_start2,0.237,0.5
238,1.719914436340332,10.0,SAM_SGD_start2,0.238,0.5
239,18.10161018371582,10.0,SAM_SGD_start2,0.239,0.5
240,1.719914436340332,10.0,SAM_SGD_start2,0.24,0.5
241,18.10161018371582,10.0,SAM_SGD_start2,0.241,0.5
242,1.719914436340332,10.0,SAM_SGD_start2,0.242,0.5
243,18.10161018371582,10.0,SAM_SGD_start2,0.243,0.5
244,1.719914436340332,10.0,SAM_SGD_start2,0.244,0.5
245,18.10161018371582,10.0,SAM_SGD_start2,0.245,0.5
246,1.719914436340332,10.0,SAM_SGD_start2,0.246,0.5
247,18.10161018371582,10.0,SAM_SGD_start2,0.247,0.5
248,1.719914436340332,10.0,SAM_SGD_start2,0.248,0.5
249,18.10161018371582,10.0,SAM_SGD_start2,0.249,0.5
250,1.719914436340332,10.0,SAM_SGD_start2,0.25,0.5
251,18.10161018371582,10.0,SAM_SGD_start2,0.251,0.5
252,1.719914436340332,10.0,SAM_SGD_start2,0.252,0.5
253,18.10161018371582,10.0,SAM_SGD_start2,0.253,0.5
254,1.719914436340332,10.0,SAM_SGD_start2,0.254,0.5
255,18.10161018371582,10.0,SAM_SGD_start2,0.255,0.5
256,1.719914436340332,10.0,SAM_SGD_start2,0.256,0.5
257,18.10161018371582,10.0,SAM_SGD_start2,0.257,0.5
258,1.719914436340332,10.0,SAM_SGD_start2,0.258,0.5
259,18.10161018371582,10.0,SAM_SGD_start2,0.259,0.5
260,1.719914436340332,10.0,SAM_SGD_start2,0.26,0.5
261,18.10161018371582,10.0,SAM_SGD_start2,0.261,0.5
262,1.719914436340332,10.0,SAM_SGD_start2,0.262,0.5
263,18.10161018371582,10.0,SAM_SGD_start2,0.263,0.5
264,1.719914436340332,10.0,SAM_SGD_start2,0.264,0.5
265,18.10161018371582,10.0,SAM_SGD_start2,0.265,0.5
266,1.719914436340332,10.0,SAM_SGD_start2,0.266,0.5
267,18.10161018371582,10.0,SAM_SGD_start2,0.267,0.5
268,1.719914436340332,10.0,SAM_SGD_start2,0.268,0.5
269,18.10161018371582,10.0,SAM_SGD_start2,0.269,0.5
270,1.719914436340332,10.0,SAM_SGD_start2,0.27,0.5
271,18.10161018371582,10.0,SAM_SGD_start2,0.271,0.5
272,1.719914436340332,10.0,SAM_SGD_start2,0.272,0.5
273,18.10161018371582,10.0,SAM_SGD_start2,0.273,0.5
274,1.719914436340332,10.0,SAM_SGD_start2,0.274,0.5
275,18.10161018371582,10.0,SAM_SGD_start2,0.275,0.5
276,1.719914436340332,10.0,SAM_SGD_start2,0.276,0.5
277,18.10161018371582,10.0,SAM_SGD_start2,0.277,0.5
278,1.719914436340332,10.0,SAM_SGD_start2,0.278,0.5
279,18.10161018371582,10.0,SAM_SGD_start2,0.279,0.5
280,1.719914436340332,10.0,SAM_SGD_start2,0.28,0.5
281,18.10161018371582,10.0,SAM_SGD_start2,0.281,0.5
282,1.719914436340332,10.0,SAM_SGD_start2,0.282,0.5
283,18.10161018371582,10.0,SAM_SGD_start2,0.283,0.5
284,1.719914436340332,10.0,SAM_SGD_start2,0.284,0.5
