iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,56.5,10.0,SGD_start9,0.0,0.5
1,3.5174732208251958,10.0,SGD_start9,0.001,0.5
2,12.476699829101562,10.0,SGD_start9,0.002,0.5
3,3.5140206813812256,10.000000953674316,SGD_start9,0.003,0.5
4,12.4766845703125,10.0,SGD_start9,0.004,0.5
5,3.5140204429626465,10.000000953674316,SGD_start9,0.005,0.5
6,12.47668743133545,10.0,SGD_start9,0.006,0.5
7,3.5140178203582764,10.0,SGD_start9,0.007,0.5
8,12.476692199707031,10.0,SGD_start9,0.008,0.5
9,3.51401686668396,10.0,SGD_start9,0.009,0.5
10,12.476694107055664,10.0,SGD_start9,0.01,0.5
11,3.51401686668396,10.0,SGD_start9,0.011,0.5
12,12.476692199707031,10.0,SGD_start9,0.012,0.5
13,3.51401686668396,10.0,SGD_start9,0.013,0.5
14,12.476692199707031,10.0,SGD_start9,0.014,0.5
15,3.51401686668396,10.0,SGD_start9,0.015,0.5
16,12.476692199707031,10.0,SGD_start9,0.016,0.5
17,3.51401686668396,10.0,SGD_start9,0.017,0.5
18,12.476692199707031,10.0,SGD_start9,0.018,0.5
19,3.51401686668396,10.0,SGD_start9,0.019,0.5
20,12.476692199707031,10.0,SGD_start9,0.02,0.5
21,3.51401686668396,10.0,SGD_start9,0.021,0.5
22,12.476692199707031,10.0,SGD_start9,0.022,0.5
23,3.51401686668396,10.0,SGD_start9,0.023,0.5
24,12.476692199707031,10.0,SGD_start9,0.024,0.5
25,3.51401686668396,10.0,SGD_start9,0.025,0.5
26,12.476692199707031,10.0,SGD_start9,0.026,0.5
27,3.51401686668396,10.0,SGD_start9,0.027,0.5
28,12.476692199707031,10.0,SGD_start9,0.028,0.5
29,3.51401686668396,10.0,SGD_start9,0.029,0.5
30,12.476692199707031,10.0,SGD_start9,0.03,0.5
31,3.51401686668396,10.0,SGD_start9,0.031,0.5
32,12.476692199707031,10.0,SGD_start9,0.032,0.5
33,3.51401686668396,10.0,SGD_start9,0.033,0.5
34,12.476692199707031,10.0,SGD_start9,0.034,0.5
35,3.51401686668396,10.0,SGD_start9,0.035,0.5
