iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,12.5,10.0,SGD_Momentum_start0,0.0,0.5
1,126.11725616455078,10.0,SGD_Momentum_start0,0.001,0.5
2,100.20249938964844,9.999999046325684,SGD_Momentum_start0,0.002,0.5
3,32.32215881347656,10.0,SGD_Momentum_start0,0.003,0.5
4,27.020801544189453,10.0,SGD_Momentum_start0,0.004,0.5
5,76.91184997558594,10.0,SGD_Momentum_start0,0.005,0.5
6,56.81835174560547,10.0,SGD_Momentum_start0,0.006,0.5
7,39.82574844360352,10.0,SGD_Momentum_start0,0.007,0.5
8,32.52406692504883,10.000000953674316,SGD_Momentum_start0,0.008,0.5
9,30.63730812072754,10.0,SGD_Momentum_start0,0.009,0.5
10,15.444018363952637,10.0,SGD_Momentum_start0,0.01,0.5
11,42.177093505859375,10.000000953674316,SGD_Momentum_start0,0.011,0.5
12,43.63835525512695,10.0,SGD_Momentum_start0,0.012,0.5
13,4.662412166595459,9.999999046325684,SGD_Momentum_start0,0.013,0.5
14,0.5725136995315552,9.999998092651367,SGD_Momentum_start0,0.014,0.5
15,275.80517578125,10.0,SGD_Momentum_start0,0.015,0.5
16,662.9505004882812,9.999999046325684,SGD_Momentum_start0,0.016,0.5
17,269.6361694335937,10.0,SGD_Momentum_start0,0.017,0.5
18,29.925783157348636,10.0,SGD_Momentum_start0,0.018,0.5
19,97.95838165283205,10.0,SGD_Momentum_start0,0.019,0.5
20,3.2103793621063232,10.0,SGD_Momentum_start0,0.02,0.5
21,717.0026245117188,10.0,SGD_Momentum_start0,0.021,0.5
22,1364.697265625,10.0,SGD_Momentum_start0,0.022,0.5
23,565.6083984375,10.0,SGD_Momentum_start0,0.023,0.5
24,5.958432674407959,9.999999046325684,SGD_Momentum_start0,0.024,0.5
25,47.9130973815918,10.0,SGD_Momentum_start0,0.025,0.5
26,3.263908624649048,10.000000953674316,SGD_Momentum_start0,0.026,0.5
27,10.987933158874512,10.0,SGD_Momentum_start0,0.027,0.5
28,26.48737907409668,10.0,SGD_Momentum_start0,0.028,0.5
29,0.111997053027153,9.999998092651367,SGD_Momentum_start0,0.029,0.5
30,60.67488479614258,10.0,SGD_Momentum_start0,0.03,0.5
31,4.684060096740723,10.0,SGD_Momentum_start0,0.031,0.5
32,86.25929260253906,10.0,SGD_Momentum_start0,0.032,0.5
33,66.38054656982422,10.0,SGD_Momentum_start0,0.033,0.5
34,1.7165412902832031,9.999999046325684,SGD_Momentum_start0,0.034,0.5
35,162.0631561279297,10.0,SGD_Momentum_start0,0.035,0.5
36,346.30255126953125,10.0,SGD_Momentum_start0,0.036,0.5
37,368.1846618652344,10.0,SGD_Momentum_start0,0.037,0.5
38,292.8384094238281,9.999998092651367,SGD_Momentum_start0,0.038,0.5
39,104.19771575927734,10.0,SGD_Momentum_start0,0.039,0.5
40,2.923098564147949,10.0,SGD_Momentum_start0,0.04,0.5
41,37.08866882324219,10.0,SGD_Momentum_start0,0.041,0.5
42,23.39064598083496,10.0,SGD_Momentum_start0,0.042,0.5
43,11.74555778503418,10.0,SGD_Momentum_start0,0.043,0.5
44,16.910371780395508,10.0,SGD_Momentum_start0,0.044,0.5
45,1.1254242658615112,6.109879493713379,SGD_Momentum_start0,0.045,0.5
46,6.376541614532471,10.0,SGD_Momentum_start0,0.046,0.5
47,0.2914756238460541,6.85586404800415,SGD_Momentum_start0,0.047,0.5
48,41.28800582885742,10.0,SGD_Momentum_start0,0.048,0.5
