iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,56.5,10.0,SGD_Momentum_start9,0.0,0.5
1,3.5174732208251958,10.0,SGD_Momentum_start9,0.001,0.5
2,34.91704177856445,10.0,SGD_Momentum_start9,0.002,0.5
3,4.610864639282227,10.0,SGD_Momentum_start9,0.003,0.5
4,761.5553588867188,10.0,SGD_Momentum_start9,0.004,0.5
5,1932.73779296875,10.0,SGD_Momentum_start9,0.005,0.5
6,1334.6107177734375,10.000000953674316,SGD_Momentum_start9,0.006,0.5
7,118.57777404785156,9.999999046325684,SGD_Momentum_start9,0.007,0.5
8,268.7023010253906,10.0,SGD_Momentum_start9,0.008,0.5
9,426.8447570800781,10.000000953674316,SGD_Momentum_start9,0.009,0.5
10,241.02536010742188,10.0,SGD_Momentum_start9,0.01,0.5
11,0.0767341330647468,10.0,SGD_Momentum_start9,0.011,0.5
12,1321.5194091796875,10.0,SGD_Momentum_start9,0.012,0.5
13,3615.576171875,10.0,SGD_Momentum_start9,0.013,0.5
14,3601.083251953125,10.000000953674316,SGD_Momentum_start9,0.014,0.5
15,1759.50048828125,10.0,SGD_Momentum_start9,0.015,0.5
16,551.6712646484375,10.0,SGD_Momentum_start9,0.016,0.5
17,645.28857421875,10.0,SGD_Momentum_start9,0.017,0.5
18,1412.0155029296875,10.0,SGD_Momentum_start9,0.018,0.5
19,1423.4833984375,9.999999046325684,SGD_Momentum_start9,0.019,0.5
20,472.4644165039063,10.0,SGD_Momentum_start9,0.02,0.5
21,2.8305928707122803,9.999999046325684,SGD_Momentum_start9,0.021,0.5
22,42.4364128112793,10.0,SGD_Momentum_start9,0.022,0.5
23,25.257551193237305,10.0,SGD_Momentum_start9,0.023,0.5
24,4.43715238571167,10.0,SGD_Momentum_start9,0.024,0.5
25,8.453363418579102,10.0,SGD_Momentum_start9,0.025,0.5
26,1.439939260482788,9.999998092651367,SGD_Momentum_start9,0.026,0.5
27,7.278104305267334,10.0,SGD_Momentum_start9,0.027,0.5
28,0.3299818336963653,7.183527946472168,SGD_Momentum_start9,0.028,0.5
29,7.238861083984375,10.000000953674316,SGD_Momentum_start9,0.029,0.5
30,6.621865272521973,10.000000953674316,SGD_Momentum_start9,0.03,0.5
31,0.5582606792449951,9.999999046325684,SGD_Momentum_start9,0.031,0.5
32,17.9901123046875,10.000000953674316,SGD_Momentum_start9,0.032,0.5
33,1.2750507593154907,10.0,SGD_Momentum_start9,0.033,0.5
34,154.4468231201172,10.0,SGD_Momentum_start9,0.034,0.5
35,215.0528564453125,10.0,SGD_Momentum_start9,0.035,0.5
36,41.47932052612305,9.999999046325684,SGD_Momentum_start9,0.036,0.5
37,2.225536346435547,9.999999046325684,SGD_Momentum_start9,0.037,0.5
38,101.45016479492188,10.0,SGD_Momentum_start9,0.038,0.5
39,248.3834228515625,10.000000953674316,SGD_Momentum_start9,0.039,0.5
40,79.4427719116211,10.0,SGD_Momentum_start9,0.04,0.5
41,21.107402801513672,10.000000953674316,SGD_Momentum_start9,0.041,0.5
42,30.641382217407227,10.0,SGD_Momentum_start9,0.042,0.5
43,0.9233760833740234,6.007643699645996,SGD_Momentum_start9,0.043,0.5
44,70.34333801269531,9.999999046325684,SGD_Momentum_start9,0.044,0.5
45,114.86224365234376,10.000000953674316,SGD_Momentum_start9,0.045,0.5
46,60.81039810180664,10.0,SGD_Momentum_start9,0.046,0.5
47,4.75591516494751,9.999999046325684,SGD_Momentum_start9,0.047,0.5
48,73.45325469970703,10.000000953674316,SGD_Momentum_start9,0.048,0.5
49,132.74609375,10.0,SGD_Momentum_start9,0.049,0.5
50,14.001546859741213,10.0,SGD_Momentum_start9,0.05,0.5
51,829.1857299804688,10.0,SGD_Momentum_start9,0.051,0.5
52,2123.61669921875,10.000000953674316,SGD_Momentum_start9,0.052,0.5
53,1469.793212890625,10.0,SGD_Momentum_start9,0.053,0.5
54,145.15768432617188,9.999999046325684,SGD_Momentum_start9,0.054,0.5
55,239.04986572265625,10.0,SGD_Momentum_start9,0.055,0.5
56,365.9888916015625,10.0,SGD_Momentum_start9,0.056,0.5
57,175.0589141845703,10.0,SGD_Momentum_start9,0.057,0.5
58,8.289758682250977,9.999999046325684,SGD_Momentum_start9,0.058,0.5
59,110.51360321044922,10.000000953674316,SGD_Momentum_start9,0.059,0.5
60,56.894813537597656,10.000000953674316,SGD_Momentum_start9,0.06,0.5
61,9.12525749206543,10.0,SGD_Momentum_start9,0.061,0.5
62,4.210217475891113,10.0,SGD_Momentum_start9,0.062,0.5
63,30.06643295288086,10.0,SGD_Momentum_start9,0.063,0.5
64,5.050309181213379,10.0,SGD_Momentum_start9,0.064,0.5
65,35.964881896972656,10.0,SGD_Momentum_start9,0.065,0.5
66,22.399349212646484,10.000000953674316,SGD_Momentum_start9,0.066,0.5
67,14.090794563293455,10.0,SGD_Momentum_start9,0.067,0.5
68,90.77594757080078,10.0,SGD_Momentum_start9,0.068,0.5
69,9.487836837768556,10.0,SGD_Momentum_start9,0.069,0.5
70,437.8963623046875,10.0,SGD_Momentum_start9,0.07,0.5
71,593.7828369140625,10.0,SGD_Momentum_start9,0.071,0.5
72,186.97415161132807,10.0,SGD_Momentum_start9,0.072,0.5
73,430.21435546875,10.0,SGD_Momentum_start9,0.073,0.5
74,1151.7432861328125,10.0,SGD_Momentum_start9,0.074,0.5
75,431.6915283203125,10.0,SGD_Momentum_start9,0.075,0.5
76,94.55841827392578,10.0,SGD_Momentum_start9,0.076,0.5
77,212.09295654296875,10.000000953674316,SGD_Momentum_start9,0.077,0.5
