iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,12.5,10.0,Adam_start0,0.0,0.5
1,6.278127670288086,10.0,Adam_start0,0.001,0.5
2,7.716937065124512,10.0,Adam_start0,0.002,0.5
3,9.171979904174805,10.0,Adam_start0,0.003,0.5
4,8.394720077514648,10.0,Adam_start0,0.004,0.5
5,6.782658100128174,10.0,Adam_start0,0.005,0.5
6,5.908812522888184,1.610172152519226,Adam_start0,0.006,0.5
7,6.574159622192383,10.0,Adam_start0,0.007,0.5
8,7.210724353790283,10.0,Adam_start0,0.008,0.5
9,7.068253517150879,10.0,Adam_start0,0.009,0.5
10,6.403895854949951,9.999999046325684,Adam_start0,0.01,0.5
11,5.877873420715332,9.366097450256348,Adam_start0,0.011,0.5
12,6.209441184997559,10.0,Adam_start0,0.012,0.5
13,6.76017427444458,10.0,Adam_start0,0.013,0.5
14,6.847560405731201,10.0,Adam_start0,0.014,0.5
15,6.459524631500244,9.999999046325684,Adam_start0,0.015,0.5
16,5.943552017211914,10.0,Adam_start0,0.016,0.5
17,5.845516681671143,10.0,Adam_start0,0.017,0.5
18,6.098837375640869,10.0,Adam_start0,0.018,0.5
19,6.169412136077881,10.0,Adam_start0,0.019,0.5
20,5.980624675750732,10.0,Adam_start0,0.02,0.5
21,5.755494594573975,8.36320686340332,Adam_start0,0.021,0.5
22,5.8478684425354,9.999999046325684,Adam_start0,0.022,0.5
23,6.008750915527344,9.999999046325684,Adam_start0,0.023,0.5
24,5.950231075286865,10.0,Adam_start0,0.024,0.5
25,5.746165752410889,9.999998092651367,Adam_start0,0.025,0.5
26,5.701831340789795,9.999998092651367,Adam_start0,0.026,0.5
27,5.80280351638794,10.0,Adam_start0,0.027,0.5
28,5.775374412536621,9.999999046325684,Adam_start0,0.028,0.5
29,5.646443843841553,9.999998092651367,Adam_start0,0.029,0.5
30,5.640232086181641,9.999999046325684,Adam_start0,0.03,0.5
31,5.680517196655273,9.999998092651367,Adam_start0,0.031,0.5
32,5.6079840660095215,10.0,Adam_start0,0.032,0.5
33,5.54934024810791,5.751492977142334,Adam_start0,0.033,0.5
34,5.587228298187256,10.0,Adam_start0,0.034,0.5
35,5.5521159172058105,9.999999046325684,Adam_start0,0.035,0.5
36,5.478317737579346,2.630681037902832,Adam_start0,0.036,0.5
37,5.489983558654785,9.999999046325684,Adam_start0,0.037,0.5
38,5.459127902984619,9.01253890991211,Adam_start0,0.038,0.5
39,5.406175136566162,3.041231155395508,Adam_start0,0.039,0.5
40,5.411309719085693,10.0,Adam_start0,0.04,0.5
41,5.370365619659424,8.533060073852539,Adam_start0,0.041,0.5
42,5.3270792961120605,2.663355827331543,Adam_start0,0.042,0.5
43,5.322136878967285,8.418437004089355,Adam_start0,0.043,0.5
44,5.274078369140625,4.376044273376465,Adam_start0,0.044,0.5
45,5.242231369018555,5.190626621246338,Adam_start0,0.045,0.5
46,5.2257256507873535,8.695287704467773,Adam_start0,0.046,0.5
47,5.17701530456543,3.849001407623291,Adam_start0,0.047,0.5
48,5.149707317352295,4.182000160217285,Adam_start0,0.048,0.5
49,5.1227569580078125,5.630031108856201,Adam_start0,0.049,0.5
50,5.077038764953613,1.6832891702651978,Adam_start0,0.05,0.5
51,5.050798416137695,5.767334938049316,Adam_start0,0.051,0.5
52,5.017026424407959,5.883518695831299,Adam_start0,0.052,0.5
53,4.973987102508545,1.8100672960281368,Adam_start0,0.053,0.5
54,4.945328235626221,3.9226367473602295,Adam_start0,0.054,0.5
55,4.907157897949219,3.1784780025482178,Adam_start0,0.055,0.5
56,4.866869449615479,2.437408447265625,Adam_start0,0.056,0.5
57,4.835687160491943,5.065016746520996,Adam_start0,0.057,0.5
58,4.795097351074219,3.759187459945679,Adam_start0,0.058,0.5
59,4.755593299865723,1.770214319229126,Adam_start0,0.059,0.5
60,4.720963954925537,3.012559413909912,Adam_start0,0.06,0.5
61,4.679275989532471,1.8894203901290891,Adam_start0,0.061,0.5
62,4.640366554260254,2.9534659385681152,Adam_start0,0.062,0.5
63,4.603326320648193,4.065633296966553,Adam_start0,0.063,0.5
64,4.560776233673096,2.6034181118011475,Adam_start0,0.064,0.5
65,4.520904541015625,1.8453179597854612,Adam_start0,0.065,0.5
66,4.481407642364502,2.219144105911255,Adam_start0,0.066,0.5
67,4.438508987426758,1.753714084625244,Adam_start0,0.067,0.5
68,4.398013591766357,2.927893877029419,Adam_start0,0.068,0.5
69,4.356890201568604,3.273647785186768,Adam_start0,0.069,0.5
70,4.31316614151001,2.1794252395629883,Adam_start0,0.07,0.5
71,4.27111291885376,1.7922097444534302,Adam_start0,0.071,0.5
72,4.22837495803833,1.84866464138031,Adam_start0,0.072,0.5
73,4.184142112731934,1.9025169610977173,Adam_start0,0.073,0.5
74,4.141122341156006,2.71052360534668,Adam_start0,0.074,0.5
75,4.097196578979492,2.807182788848877,Adam_start0,0.075,0.5
76,4.051906108856201,2.10536789894104,Adam_start0,0.076,0.5
77,4.007308006286621,1.789380431175232,Adam_start0,0.077,0.5
78,3.962116479873657,1.7951353788375854,Adam_start0,0.078,0.5
79,3.9160890579223633,1.98284649848938,Adam_start0,0.079,0.5
80,3.870497226715088,2.4977710247039795,Adam_start0,0.08,0.5
81,3.824263095855713,2.581535816192627,Adam_start0,0.081,0.5
82,3.777077198028565,2.168049097061157,Adam_start0,0.082,0.5
83,3.729999303817749,1.882137894630432,Adam_start0,0.083,0.5
84,3.6825666427612314,1.8616621494293213,Adam_start0,0.084,0.5
85,3.6345102787017822,2.014657974243164,Adam_start0,0.085,0.5
86,3.586461305618286,2.3435425758361816,Adam_start0,0.086,0.5
87,3.5380358695983887,2.476785659790039,Adam_start0,0.087,0.5
88,3.488849401473999,2.2794079780578613,Adam_start0,0.088,0.5
89,3.4394097328186035,2.042210817337036,Adam_start0,0.089,0.5
90,3.38974928855896,1.9726741313934328,Adam_start0,0.09,0.5
91,3.3396096229553223,2.0507845878601074,Adam_start0,0.091,0.5
92,3.2892284393310547,2.2494113445281982,Adam_start0,0.092,0.5
93,3.238613605499268,2.409903049468994,Adam_start0,0.093,0.5
94,3.187450408935547,2.3809847831726074,Adam_start0,0.094,0.5
95,3.135826587677002,2.2323951721191406,Adam_start0,0.095,0.5
96,3.0839545726776123,2.1267781257629395,Adam_start0,0.096,0.5
97,3.0317604541778564,2.1268954277038574,Adam_start0,0.097,0.5
98,2.9792356491088867,2.22102689743042,Adam_start0,0.098,0.5
99,2.9264822006225586,2.353661060333252,Adam_start0,0.099,0.5
100,2.8734076023101807,2.4263057708740234,Adam_start0,0.1,0.5
101,2.8198933601379395,2.3953328132629395,Adam_start0,0.101,0.5
102,2.7660248279571533,2.314996719360352,Adam_start0,0.102,0.5
103,2.7119028568267822,2.263132810592652,Adam_start0,0.103,0.5
104,2.6575262546539307,2.2731237411499023,Adam_start0,0.104,0.5
105,2.6029176712036133,2.336982727050781,Adam_start0,0.105,0.5
106,2.548115968704224,2.4183619022369385,Adam_start0,0.106,0.5
107,2.4930806159973145,2.4688591957092285,Adam_start0,0.107,0.5
108,2.437757968902588,2.466028451919556,Adam_start0,0.108,0.5
109,2.3821887969970703,2.429962158203125,Adam_start0,0.109,0.5
110,2.3264551162719727,2.398423194885254,Adam_start0,0.11,0.5
111,2.270608425140381,2.395692825317383,Adam_start0,0.111,0.5
112,2.214686632156372,2.42388653755188,Adam_start0,0.112,0.5
113,2.158730983734131,2.468300104141236,Adam_start0,0.113,0.5
114,2.1027538776397705,2.506160020828247,Adam_start0,0.114,0.5
115,2.046746730804444,2.520289421081543,Adam_start0,0.115,0.5
116,1.9907299280166624,2.5099246501922607,Adam_start0,0.116,0.5
