iteration,loss,grad_norm,optimizer,elapsed_seconds,test_acc
0,1.0,2.020498991012573,SAM_Adam_start6,0.0,0.5
1,1.128124713897705,9.999999046325684,SAM_Adam_start6,0.001,0.5
2,0.8108476400375366,2.581195831298828,SAM_Adam_start6,0.002,0.5
3,0.9066243767738342,9.999999046325684,SAM_Adam_start6,0.003,0.5
4,0.932192087173462,9.999999046325684,SAM_Adam_start6,0.004,0.5
5,0.7986440658569336,9.675658226013184,SAM_Adam_start6,0.005,0.5
6,0.6786285042762756,3.645726442337036,SAM_Adam_start6,0.006,0.5
7,0.697380006313324,6.334498405456543,SAM_Adam_start6,0.007,0.5
8,0.7250242829322815,8.835427284240723,SAM_Adam_start6,0.008,0.5
9,0.6619619727134705,7.94415807723999,SAM_Adam_start6,0.009,0.5
10,0.5670291781425476,4.088784217834473,SAM_Adam_start6,0.01,0.5
11,0.54740971326828,6.058995723724365,SAM_Adam_start6,0.011,0.5
12,0.5805445313453674,9.548877716064451,SAM_Adam_start6,0.012,0.5
13,0.552166759967804,9.16538143157959,SAM_Adam_start6,0.013,0.5
14,0.4850558638572693,5.479671478271484,SAM_Adam_start6,0.014,0.5
15,0.4719179272651672,4.677136421203613,SAM_Adam_start6,0.015,0.5
16,0.4916316568851471,7.513349056243896,SAM_Adam_start6,0.016,0.5
17,0.469531238079071,7.275890827178955,SAM_Adam_start6,0.017,0.5
18,0.4205877482891083,4.112337589263916,SAM_Adam_start6,0.018,0.5
19,0.4115255177021026,5.993665218353272,SAM_Adam_start6,0.019,0.5
20,0.4236727058887481,8.378727912902832,SAM_Adam_start6,0.02,0.5
21,0.397004097700119,7.224651336669922,SAM_Adam_start6,0.021,0.5
22,0.3659023940563202,1.4385682344436646,SAM_Adam_start6,0.022,0.5
23,0.3760809898376465,6.540139675140381,SAM_Adam_start6,0.023,0.5
24,0.3738085031509399,7.321364879608154,SAM_Adam_start6,0.024,0.5
25,0.3413824737071991,4.956264972686768,SAM_Adam_start6,0.025,0.5
26,0.3316445052623749,5.779609203338623,SAM_Adam_start6,0.026,0.5
27,0.3371098637580871,7.747136116027832,SAM_Adam_start6,0.027,0.5
28,0.3150651752948761,6.055617332458496,SAM_Adam_start6,0.028,0.5
