iteration,loss,grad_norm,x,y,optimizer,elapsed_seconds,test_acc
0,738.3424578285483,1000.0,1.044111251831055,-1.627073884010315,Adam,0.0,0.01
1,658.1601790220363,999.9999389648438,0.9941798448562622,-1.577069640159607,Adam,0.001,0.01
2,585.1058019298998,1000.0,0.9443681240081788,-1.527058482170105,Adam,0.002,0.01
3,518.7494414468547,933.5895385742188,0.8947317004203796,-1.477038025856018,Adam,0.003,0.01
4,458.6650667728772,841.0643310546875,0.845331072807312,-1.4270062446594238,Adam,0.004,0.01
5,404.4323860704429,755.9359130859375,0.7962319850921631,-1.3769618272781372,Adam,0.005,0.01
6,355.6388420609704,677.9038696289062,0.7475060820579529,-1.326904535293579,Adam,0.006,0.01
7,311.8811890881344,606.6546020507812,0.6992312669754028,-1.276835322380066,Adam,0.007,0.01
8,272.76730717034377,541.8623046875,0.651492178440094,-1.2267570495605469,Adam,0.008,0.01
9,237.91776661222485,483.190185546875,0.6043806076049805,-1.1766749620437622,Adam,0.009,0.01
10,206.967387146985,430.29150390625,0.5579957962036133,-1.1265976428985596,Adam,0.01,0.01
11,179.56652629384558,382.8104553222656,0.5124447345733643,-1.0765374898910522,Adam,0.011,0.01
12,155.3823075997317,340.383056640625,0.467841774225235,-1.0265120267868042,Adam,0.012,0.01
13,134.09976515014216,302.63824462890625,0.4243081212043762,-0.97654527425766,Adam,0.013,0.01
14,115.4226807983736,269.198974609375,0.38197061419487,-0.9266688227653505,Adam,0.014,0.01
15,99.07436133315828,239.68370056152344,0.3409597277641296,-0.8769233226776123,Adam,0.015,0.01
16,84.79826127337947,213.7089233398437,0.3014067709445953,-0.8273599743843079,Adam,0.016,0.01
17,72.35837647052134,190.8924560546875,0.2634401321411133,-0.778041660785675,Adam,0.017,0.01
18,61.53946325118292,170.8579864501953,0.2271807640790939,-0.7290438413619995,Adam,0.018,0.01
19,52.14700770464869,153.24093627929688,0.1927372515201568,-0.6804548501968384,Adam,0.019,0.01
20,44.00689622752935,137.69500732421875,0.1602007746696472,-0.6323754787445068,Adam,0.02,0.01
21,36.9647615941853,123.89887237548828,0.1296406835317611,-0.5849177837371826,Adam,0.021,0.01
22,30.884968692277948,111.56233215332033,0.1011011227965354,-0.5382031202316284,Adam,0.022,0.01
23,25.649217432349257,100.43069458007812,0.0745991766452789,-0.4923591613769531,Adam,0.023,0.01
24,21.154906276208447,90.28731536865234,0.0501246228814125,-0.4475168883800506,Adam,0.024,0.01
