iteration,loss,grad_norm,x,y,optimizer,elapsed_seconds,test_acc
0,8.741025140833898,227.1192321777344,1.9480082988739007,3.514695167541504,SAM_SGD,0.0,0.01
1,9.208347951775805,217.6511993408203,1.805049180984497,3.550781488418579,SAM_SGD,0.001,0.01
2,6.241125725084679,187.0328063964844,1.9353859424591064,3.514068603515625,SAM_SGD,0.002,0.01
3,7.433221541301664,194.16085815429688,1.812460899353028,3.54526686668396,SAM_SGD,0.003,0.01
4,5.719733532517222,177.61550903320312,1.931842923164368,3.511758089065552,SAM_SGD,0.004,0.01
5,7.038059845172028,188.4494781494141,1.8136414289474487,3.5418035984039307,SAM_SGD,0.005,0.01
6,5.580637466216048,174.9988250732422,1.930338740348816,3.5090646743774414,SAM_SGD,0.006,0.01
7,6.918249559444312,186.6435394287109,1.8134669065475464,3.538792610168457,SAM_SGD,0.007,0.01
8,5.524664881476025,173.9143829345703,1.9292970895767207,3.5062921047210693,SAM_SGD,0.008,0.01
9,6.858912519231054,185.7158203125,1.812990427017212,3.53589129447937,SAM_SGD,0.009,0.01
10,5.487468681261028,173.1787567138672,1.9283626079559328,3.503509998321533,SAM_SGD,0.01,0.01
11,6.813459333319659,184.9903106689453,1.8124467134475708,3.5330233573913574,SAM_SGD,0.011,0.01
12,5.454750150688039,172.52574157714844,1.927455186843872,3.5007338523864746,SAM_SGD,0.012,0.01
13,6.771404233381805,184.3134307861328,1.811889052391052,3.5301713943481445,SAM_SGD,0.013,0.01
14,5.423249435308231,171.89439392089844,1.9265564680099487,3.49796724319458,SAM_SGD,0.014,0.01
15,6.73049925962192,183.6521759033203,1.811328887939453,3.527331590652466,SAM_SGD,0.015,0.01
16,5.392320381499759,171.2726287841797,1.9256627559661863,3.495210647583008,SAM_SGD,0.016,0.01
17,6.690171071555762,182.9980926513672,1.8107690811157229,3.524502754211426,SAM_SGD,0.017,0.01
18,5.361740592842305,170.65628051757812,1.9247727394104004,3.492464065551758,SAM_SGD,0.018,0.01
