epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,grad_norm,effective_batch_size,original_batch_size,elapsed_seconds,learning_rate,grad_noise_var
1,0.3673583318554395,80.46833333333333,0.24810328831275305,92.68333333333334,0.24810328831275305,92.68333333333334,0.6643461021721407,128,128,8.156141757965088,0.002868683048033942,
2,0.22274142976903238,84.23,0.20023774666090807,94.13333333333334,0.20023774666090807,94.13333333333334,0.8451454533465562,128,128,16.400522708892822,0.0028658810061339846,
3,0.18552639497823625,85.16333333333333,0.1759426866968473,94.83333333333333,0.1759426866968473,94.83333333333333,0.6467882815553873,128,128,25.035085678100586,0.0028574859388133607,
4,0.1617620151966669,85.835,0.1569288925578197,95.48333333333333,0.1569288925578197,95.48333333333333,0.5287802490211471,128,128,33.18286204338074,0.0028435309775674427,
5,0.14447945027978498,86.345,0.1441070158034563,95.85,0.1441070158034563,95.85,0.45621924554390286,128,128,41.40664291381836,0.002824071196252853,
6,0.13090864678412253,86.705,0.1331921275705099,96.03333333333333,0.1331921275705099,96.03333333333333,0.513577342049729,128,128,49.60875988006592,0.002799183393736112,
7,0.11982402629196927,86.945,0.12492764151344697,96.3,0.12492764151344697,96.3,0.5544587781275298,128,128,58.24892258644104,0.002768965790803598,
8,0.11069643091392743,87.17333333333333,0.11752828645209472,96.53333333333333,0.11752828645209472,96.53333333333333,0.5647178373073389,128,128,66.49335098266602,0.002733537642528976,
9,0.10283994856533281,87.36333333333333,0.11513812622676294,96.51666666666667,0.11513812622676294,96.51666666666667,0.5808754463956267,128,128,74.76046109199524,0.0026930387676279044,
10,0.09585091971319999,87.56666666666666,0.11017418497552474,96.83333333333333,0.11017418497552474,96.83333333333333,0.5094419071659901,128,128,87.73802733421326,0.0026476289966574423,0.2192220687866211
11,0.08984035677254483,87.77666666666667,0.1030885533740123,96.91666666666667,0.1030885533740123,96.91666666666667,0.5162126578372648,128,128,96.14623403549194,0.0025974875412378582,
12,0.0845008294905814,87.88166666666666,0.09878487233072519,97.06666666666666,0.09878487233072519,97.06666666666666,0.6712818199862097,128,128,104.51674318313599,0.002542812286786242,
13,0.07957851551296587,88.02333333333333,0.09585418831557035,97.18333333333334,0.09585418831557035,97.18333333333334,0.3936745437274953,128,128,112.80249738693237,0.002483819011553166,
14,0.07540146535112395,88.155,0.092649531395485,97.31666666666666,0.092649531395485,97.31666666666666,0.5377971705031263,128,128,121.40354800224304,0.0024207405350445115,
15,0.07121022696213983,88.27166666666666,0.09117898081118862,97.36666666666666,0.09117898081118862,97.36666666666666,0.41120642283623166,128,128,129.7339370250702,0.0023538257991892434,
16,0.06769631895726609,88.345,0.08952438598498702,97.38333333333334,0.08952438598498702,97.38333333333334,0.46499498932607575,128,128,137.94831371307373,0.002283338885879348,
17,0.06452925596827579,88.455,0.08732352669661243,97.45,0.08732352669661243,97.45,0.47973231612148837,128,128,146.1717185974121,0.0022095579747592508,
18,0.061272063005662646,88.51,0.08537194582944115,97.41666666666667,0.08537194582944115,97.41666666666667,0.4353597212500015,128,128,154.8173828125,0.0021327742453778518,
19,0.05846297761239994,88.57333333333334,0.08391912390167515,97.53333333333333,0.08391912390167515,97.53333333333333,0.32770601389824905,128,128,163.3685085773468,0.0020532907280358705,
20,0.05594018286191174,88.63833333333334,0.08155555200452606,97.68333333333334,0.08155555200452606,97.68333333333334,0.43819432337619196,128,128,176.09533405303955,0.0019714211078636894,0.16541112959384918
21,0.053438257019949184,88.70166666666667,0.08092447711775701,97.48333333333333,0.08092447711775701,97.48333333333333,0.4126862626642118,128,128,184.52794647216797,0.0018874884868494578,
22,0.05115343318695988,88.75166666666667,0.0792533471249044,97.68333333333334,0.0792533471249044,97.68333333333334,0.3210803087235146,128,128,193.331866979599,0.0018018241087031505,
23,0.04895534819230367,88.83833333333334,0.07737929389501612,97.7,0.07737929389501612,97.7,0.34917759746746974,128,128,201.61275458335876,0.0017147660515889809,
24,0.04696099248260118,88.91,0.07763489273687203,97.66666666666667,0.07763489273687203,97.66666666666667,0.2678081826337852,128,128,209.8361005783081,0.0016266578938853343,
25,0.045024874103719026,88.92666666666666,0.07693537402277191,97.68333333333334,0.07693537402277191,97.68333333333334,0.4375935886635993,128,128,218.4908528327942,0.0015378473582378788,
26,0.043089718650585106,89.02833333333334,0.07580192798438172,97.75,0.07580192798438172,97.75,0.4557366548267547,128,128,226.68836092948914,0.0014486849392571408,
27,0.041509828243351664,89.07333333333334,0.07389798030878107,97.78333333333333,0.07389798030878107,97.78333333333333,0.2714567893784077,128,128,235.00656628608704,0.001359522520276403,
28,0.039886271077874715,89.11833333333334,0.07431755525370438,97.78333333333333,0.07431755525370438,97.78333333333333,0.32071315106877035,128,128,243.1961019039154,0.0012707119846289477,
29,0.038412443516661204,89.15166666666667,0.07312733276436727,97.7,0.07312733276436727,97.7,0.26420790905568364,128,128,251.48994183540344,0.001182603826925301,
30,0.036962568327360806,89.21666666666667,0.07243294587048392,97.83333333333333,0.07243294587048392,97.83333333333333,0.30666978961678176,128,128,264.47795248031616,0.0010955457698111307,0.12211009860038757
31,0.03561423557823727,89.23666666666666,0.0718372220483919,97.75,0.0718372220483919,97.75,0.2979400566374639,128,128,272.79614448547363,0.0010098813916648245,
32,0.03426201065110652,89.29833333333333,0.07120419293642044,97.9,0.07120419293642044,97.9,0.2698973866266126,128,128,281.09617161750793,0.0009259487706505925,
