epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,grad_norm,effective_batch_size,original_batch_size,elapsed_seconds,learning_rate,grad_noise_var
1,0.27326009837442666,82.53833333333333,0.13861764408648014,96.0,0.13861764408648014,96.0,0.8445609937731986,128,128,7.873192548751831,0.009642881973113504,
2,0.14142590893600224,86.29,0.11616473939890663,96.73333333333333,0.11616473939890663,96.73333333333333,0.7160951876989284,128,128,16.005913972854614,0.0096334631008043,
3,0.1196069895064732,87.02666666666667,0.1366640079456071,96.6,0.1366640079456071,96.6,0.5167297861689655,128,128,23.93406629562378,0.009605243655862622,
4,0.1034769060540397,87.45333333333333,0.13698271429166198,96.68333333333334,0.13698271429166198,96.68333333333334,0.4156092823032484,128,128,32.0936381816864,0.009558335007545413,
5,0.09626768120692522,87.70166666666667,0.13749339897185564,97.28333333333333,0.13749339897185564,97.28333333333333,0.6881206464928855,128,128,40.1197292804718,0.009492922282857062,
6,0.09207727407851207,88.01833333333333,0.1832777519399921,96.78333333333333,0.1832777519399921,96.78333333333333,0.9274727597068749,128,128,48.12348413467407,0.009409263635937679,
7,0.08655079838409313,88.08833333333334,0.1522236994933337,97.08333333333333,0.1522236994933337,97.08333333333333,0.41615252998991686,128,128,56.16995668411255,0.009307689229246657,
8,0.07883351931781,88.29166666666667,0.17409345833584666,97.3,0.17409345833584666,97.3,0.7981941632677262,128,128,64.21416783332825,0.009188599930562272,
9,0.07802462116572388,88.37333333333333,0.1975182065119346,96.86666666666666,0.1975182065119346,96.86666666666666,0.4686189403058308,128,128,72.07670640945435,0.009052465730939707,
10,0.07852939541906259,88.42666666666666,0.20536464483787617,96.96666666666667,0.20536464483787617,96.96666666666667,0.4771055258154672,128,128,84.59191942214966,0.008899823889871072,0.2532044053077698
11,0.06924579027663338,88.56333333333333,0.2016759254038334,97.21666666666667,0.2016759254038334,97.21666666666667,0.6323736526242031,128,128,92.54375457763672,0.008731276814967642,
12,0.06375788718183918,88.715,0.20915978231156865,97.51666666666667,0.20915978231156865,97.51666666666667,0.4044502249408615,128,128,100.58355355262756,0.008547489684532223,
13,0.056730034264710495,88.87833333333333,0.22789276375745735,97.63333333333334,0.22789276375745735,97.63333333333334,1.0910925122778288,128,128,108.53734564781189,0.008349187822404295,
14,0.04966490862392313,89.01666666666667,0.21711443985501924,97.53333333333333,0.21711443985501924,97.53333333333333,0.48062524152304,128,128,116.54464864730835,0.008137153835438171,
15,0.04638707747995209,89.11666666666666,0.27535477140918374,97.35,0.27535477140918374,97.35,1.0536206491238833,128,128,124.58525681495667,0.007912224524911294,
16,0.04459765523770588,89.16,0.284571029090633,97.26666666666667,0.284571029090633,97.26666666666667,0.6052002957310466,128,128,132.5225043296814,0.007675287584051887,
17,0.039949945622215224,89.295,0.2673823623141895,97.61666666666666,0.2673823623141895,97.61666666666666,0.4508576902506404,128,128,140.7753562927246,0.007427278094719325,
18,0.03734187993395867,89.315,0.283494022830079,97.46666666666667,0.283494022830079,97.46666666666667,0.33394021959341835,128,128,148.7881498336792,0.007169174837063251,
19,0.032185689434155604,89.38333333333334,0.35469537946240354,97.46666666666667,0.35469537946240354,97.46666666666667,0.19402950988312642,128,128,157.0282018184662,0.00690199642672547,
20,0.02924405492923095,89.46,0.2985812042218943,97.51666666666667,0.2985812042218943,97.51666666666667,0.06407553898258396,128,128,169.38216090202332,0.00662679729482938,0.16547173261642456
21,0.027685548764699815,89.47166666666666,0.31508801970630884,97.58333333333333,0.31508801970630884,97.58333333333333,0.262393565546544,128,128,177.39808797836304,0.006344663526622049,
22,0.022821321252605616,89.56833333333333,0.3246269083271424,97.81666666666666,0.3246269083271424,97.81666666666666,1.0990439421202787,128,128,185.44376587867737,0.006056708575191936,
23,0.023740363213370756,89.59,0.29516642571737367,97.68333333333334,0.29516642571737367,97.68333333333334,0.2799445178444449,128,128,193.6122760772705,0.0057640688671782335,
24,0.0151376041041512,89.715,0.3358779853830735,97.66666666666667,0.3358779853830735,97.66666666666667,0.4865580950695595,128,128,201.75615620613098,0.0054678993178141014,
25,0.018279182219089172,89.67,0.29439950035884976,97.88333333333334,0.29439950035884976,97.88333333333334,0.11496191874069686,128,128,209.80369997024536,0.005169368773003886,
26,0.011494569922200014,89.77333333333333,0.3331788210198283,97.81666666666666,0.3331788210198283,97.81666666666666,0.30409566220914613,128,128,217.88365936279297,0.00486965539642232,
27,0.00900434505985376,89.80833333333334,0.32749765024830896,97.8,0.32749765024830896,97.8,0.4217490708219311,128,128,225.97920608520508,0.0045699420198407545,
28,0.008632751715625183,89.80166666666666,0.3525636388609807,97.83333333333333,0.3525636388609807,97.83333333333333,0.003162457364480632,128,128,234.08116674423218,0.00427141147503054,
29,0.0054770247921717115,89.88,0.33890403046583134,98.05,0.33890403046583134,98.05,0.04700638259388298,128,128,242.05547165870667,0.003975241925666407,
30,0.00556921660749617,89.85833333333333,0.3190091821597889,97.91666666666667,0.3190091821597889,97.91666666666667,0.17536227899507728,128,128,254.518700838089,0.0036826022176527024,0.01876707188785076
31,0.00554438500811219,89.87333333333333,0.30681586424664903,97.96666666666667,0.30681586424664903,97.96666666666667,0.00010465446632861752,128,128,262.42613768577576,0.0033946472662225915,
32,0.0034508493346342766,89.92666666666666,0.33494367984773515,97.9,0.33494367984773515,97.9,0.005225200853392884,128,128,270.42508363723755,0.0031125134980152618,
33,0.0014331490256827607,89.95833333333333,0.3269388115343948,98.05,0.3269388115343948,98.05,0.017845197175648947,128,128,278.42892599105835,0.0028373143661191698,
34,0.00131714613445611,89.96666666666667,0.32306430117265944,98.05,0.32306430117265944,98.05,0.06163703104444865,128,128,286.39460921287537,0.002570135955781388,
35,0.0007105536530338976,89.97333333333333,0.34973005742115976,98.05,0.34973005742115976,98.05,0.0009427744867250224,128,128,294.480929851532,0.002312032698125313,
