epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,grad_norm,effective_batch_size,original_batch_size,elapsed_seconds,learning_rate,grad_noise_var
1,0.6139406985581204,76.44166666666666,0.28872976390024024,91.53333333333333,0.28872976390024024,91.53333333333333,0.7163336834133501,128,128,8.938981533050537,0.008286402482680501,
2,0.2632942049989203,83.165,0.21862734916309515,93.78333333333333,0.21862734916309515,93.78333333333333,0.7516346972317602,128,128,17.28027057647705,0.00827830857806727,
3,0.2029645980393152,84.75166666666667,0.1766203548759222,94.78333333333333,0.1766203548759222,94.78333333333333,0.5895300329054237,128,128,25.845591068267822,0.00825405880717133,
4,0.1610460570567592,85.83666666666667,0.14933308431257805,95.61666666666666,0.14933308431257805,95.61666666666666,0.606019197629149,128,128,34.270827770233154,0.008213748872759741,
5,0.1318241557662521,86.59333333333333,0.11930912515769403,96.46666666666667,0.11930912515769403,96.46666666666667,0.4631561387516262,128,128,43.19456100463867,0.008157537859727768,
6,0.11009272053767155,87.21166666666667,0.1035702667819957,96.9,0.1035702667819957,96.9,0.7220426040769812,128,128,51.5946307182312,0.00808564760726348,
7,0.09375930554564531,87.585,0.10064547198514144,97.21666666666667,0.10064547198514144,97.21666666666667,0.5323763907880986,128,128,60.032618045806885,0.00799836183334982,
8,0.08153224278294362,87.925,0.09556307744545241,97.43333333333334,0.09556307744545241,97.43333333333334,1.1271313419187425,128,128,68.52786087989807,0.00789602501505935,
9,0.07397677341555532,88.15833333333333,0.10543777312462528,97.38333333333334,0.10543777312462528,97.38333333333334,0.6793425433414554,128,128,77.45575904846191,0.007779041029060616,
10,0.0719438844572276,88.35666666666667,0.12101278562719624,97.35,0.12101278562719624,97.35,0.7601960225223438,128,128,90.17985391616821,0.0076478715577014585,0.8230421543121338
11,0.0700562670142765,88.42166666666667,0.13476789758230248,97.16666666666667,0.13476789758230248,97.16666666666667,1.1819936668859046,128,128,98.45734715461731,0.007503034266959697,
12,0.06782966524459669,88.60666666666667,0.13913223519921303,97.4,0.13913223519921303,97.4,1.3533264307419188,128,128,107.40503740310669,0.007345100763452027,
13,0.07022691475916036,88.67333333333333,0.1675690234017869,97.25,0.1675690234017869,97.25,2.2936242184826443,128,128,115.82999587059021,0.007174694338563839,
14,0.07317453734709117,88.72,0.1775067412915329,97.21666666666667,0.1775067412915329,97.21666666666667,2.0793699118187003,128,128,124.1532666683197,0.0069924875086028754,
15,0.07560769708714585,88.765,0.1941077426696817,97.08333333333333,0.1941077426696817,97.08333333333333,2.6886893800967595,128,128,132.40749788284302,0.006799199360684611,
16,0.07728783244717319,88.71833333333333,0.22052964630226293,97.11666666666666,0.22052964630226293,97.11666666666666,3.1752730180620428,128,128,141.2845766544342,0.006595592714823924,
17,0.08363737694762417,88.705,0.24080048967152834,97.45,0.24080048967152834,97.45,4.099935695544593,128,128,149.60155153274536,0.0063824711134329954,
18,0.08709888562178836,88.76166666666667,0.25310382309059304,97.4,0.25310382309059304,97.4,2.536215826471026,128,128,157.93759870529175,0.006160675650106521,
19,0.08577465077231652,88.815,0.3347331313416362,97.16666666666667,0.3347331313416362,97.16666666666667,2.3586490925823567,128,128,166.33951020240784,0.00593108165020954,
20,0.08746115202783503,88.86833333333334,0.34345393410573405,97.18333333333334,0.34345393410573405,97.18333333333334,3.63590798046363,128,128,179.43670964241028,0.005694595216368126,15.030559539794922
21,0.09013021671701768,88.86,0.351689121996363,97.55,0.351689121996363,97.55,8.643079787361213,128,128,187.7804262638092,0.005452149652496273,
22,0.08569086114150445,88.96666666666667,0.38158754414568347,97.6,0.38158754414568347,97.6,4.763216182666174,128,128,196.05727767944336,0.005204701780471744,
23,0.0966701478511577,88.96833333333333,0.34898991195950657,97.43333333333334,0.34898991195950657,97.43333333333334,6.434100138892948,128,128,204.96437215805054,0.004953228163997241,
24,0.09502318952747364,88.95333333333333,0.3731397933637102,97.53333333333333,0.3731397933637102,97.53333333333333,4.977444637625127,128,128,213.32738542556763,0.004698721254549619,
25,0.09469881523342183,88.95,0.4091697248319785,97.66666666666667,0.4091697248319785,97.66666666666667,7.310739295046644,128,128,221.6084225177765,0.004442185474627321,
26,0.09770468587628793,88.995,0.42036021904398996,97.81666666666666,0.42036021904398996,97.81666666666666,6.1285479795884665,128,128,230.10345935821533,0.004184633253753653,
27,0.09419210732423361,89.08833333333334,0.5064325233300527,96.88333333333334,0.5064325233300527,96.88333333333334,7.866514381760136,128,128,239.0590410232544,0.003927081032879985,
28,0.09219504028628525,89.07833333333333,0.4970002894600232,97.35,0.4970002894600232,97.35,5.304935843010492,128,128,247.48706436157227,0.0036705452529576885,
29,0.09984317194086226,89.14333333333333,0.5389564145977298,97.35,0.5389564145977298,97.35,6.884721384541793,128,128,256.0145938396454,0.003416038343510066,
30,0.10653038543113293,89.03833333333333,0.5705932782342037,97.48333333333333,0.5705932782342037,97.48333333333333,7.429712030826729,128,128,269.03246450424194,0.0031645647270355614,35.47132110595703
31,0.11885321918734011,89.03333333333333,0.5143229613701502,97.63333333333334,0.5143229613701502,97.63333333333334,8.771324565527864,128,128,277.7134244441986,0.0029171168550110337,
32,0.09807824821074727,89.13666666666667,0.6705138167987267,97.35,0.6705138167987267,97.35,7.6198400899375756,128,128,286.282594203949,0.0026746712911391813,
33,0.11129315950177372,89.09666666666666,0.5877354423801945,97.85,0.5877354423801945,97.85,8.84057706398053,128,128,294.87669920921326,0.0024381848572977653,
34,0.10273571388007706,89.15,0.5106607959605753,97.91666666666667,0.5106607959605753,97.91666666666667,12.453065580718075,128,128,303.84275794029236,0.0022085908574007835,
35,0.11578405840032997,89.10333333333334,0.7006855040478209,97.33333333333333,0.7006855040478209,97.33333333333333,2.7706532906264134,128,128,312.2549960613251,0.0019867953940743087,
36,0.13058179496886924,89.13,0.6663630238035694,97.75,0.6663630238035694,97.75,5.0328394387944275,128,128,320.69076919555664,0.001773673792683383,
37,0.12348400658354837,89.1,0.8050401819248995,97.36666666666666,0.8050401819248995,97.36666666666666,12.674090559807164,128,128,329.0802345275879,0.001570067146822695,
38,0.12190436405123037,89.17833333333333,0.7726064113279184,97.51666666666667,0.7726064113279184,97.51666666666667,9.737713126873219,128,128,337.9708950519562,0.0013767789989044303,
39,0.13401373987748116,89.17166666666667,0.7571712459127108,97.78333333333333,0.7571712459127108,97.78333333333333,0.03036949439253191,128,128,346.22711062431335,0.001194572168943468,
40,0.13923808436572355,89.17166666666667,0.8069513603113592,97.66666666666667,0.8069513603113592,97.66666666666667,10.365421293742255,128,128,358.8731756210327,0.001024165744055279,65.26151275634766
