epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,grad_norm,effective_batch_size,original_batch_size,elapsed_seconds,learning_rate,grad_noise_var
1,0.24030993894731265,83.38666666666667,0.13538644245515266,95.9,0.13538644245515266,95.9,0.4723772446392969,128,128,7.9712982177734375,0.009005747166103204,
2,0.09377948900958373,87.44833333333334,0.11983824505781134,96.45,0.11983824505781134,96.45,0.3051646560989954,128,128,16.27993941307068,0.008996950627595006,
3,0.05967905883063779,88.27,0.10262731400628884,97.0,0.10262731400628884,97.0,0.4607214271686513,128,128,24.272385835647583,0.00897059572798915,
4,0.04324498272531829,88.725,0.09549869628002246,97.23333333333333,0.09549869628002246,97.23333333333333,0.3284420538056117,128,128,32.1454803943634,0.00892678647803397,
5,0.03035252107422075,89.11166666666666,0.09252846078015864,97.53333333333333,0.09252846078015864,97.53333333333333,0.259598932736605,128,128,40.204140186309814,0.008865695772824497,
6,0.021464484245008766,89.36666666666666,0.1035630830253164,97.5,0.1035630830253164,97.5,0.22918281179966377,128,128,48.4762442111969,0.008787564709464506,
7,0.01723641292214111,89.52,0.09171491830299298,97.83333333333333,0.09171491830299298,97.83333333333333,0.2074860524047442,128,128,56.552154302597046,0.008692701635566388,
8,0.009597236205607441,89.77666666666667,0.09208551111320655,97.73333333333333,0.09208551111320655,97.73333333333333,0.42419863122054585,128,128,64.68724179267883,0.008581480932344007,
9,0.007342873487105125,89.82,0.08919875354816516,97.9,0.08919875354816516,97.9,0.13990605199514916,128,128,72.58721232414246,0.00845434153710107,
10,0.004558119506319164,89.91666666666667,0.09596043646646042,97.75,0.09596043646646042,97.75,0.07896810732052999,128,128,85.06681776046753,0.008311785210946145,0.007398987654596567
11,0.0026017669214529397,89.97,0.09395575158608456,98.0,0.09395575158608456,98.0,0.018677037416389475,128,128,93.26548099517822,0.008154374558570768,
12,0.001675678693641957,89.99333333333334,0.09314824268221855,98.05,0.09314824268221855,98.05,0.030593070545914626,128,128,101.24110674858093,0.007982730807905779,
13,0.001146972138998518,89.99833333333333,0.09344546178666253,98.08333333333333,0.09344546178666253,98.08333333333333,0.014184495022922294,128,128,109.73923182487488,0.007797531358418485,
14,0.0009375464737247588,90.0,0.09422629823287328,98.06666666666666,0.09422629823287328,98.06666666666666,0.01742607705154097,128,128,118.0390625,0.0075995071077264295,
15,0.0008327483255537536,90.0,0.09458541955488424,98.15,0.09458541955488424,98.15,0.0161879874424239,128,128,126.38176608085632,0.007389439567078421,
16,0.0007249576366375205,90.0,0.09585084882564843,98.0,0.09585084882564843,98.0,0.015419411659388628,128,128,134.7526671886444,0.007168157777086666,
17,0.0006746345442958106,90.0,0.09626050813434024,98.06666666666666,0.09626050813434024,98.06666666666666,0.013733042197618395,128,128,143.27070307731628,0.006936535035882227,
18,0.0006166638927015595,90.0,0.09633868498106797,98.06666666666666,0.09633868498106797,98.06666666666666,0.00549615838484613,128,128,151.25350666046143,0.0066954854526062755,
19,0.0005765858724806017,90.0,0.09604090871289372,98.2,0.09604090871289372,98.2,0.014556772449767634,128,128,159.3539524078369,0.0064459603398389215,
20,0.0005453560507957828,90.0,0.09721932498117287,98.11666666666666,0.09721932498117287,98.11666666666666,0.012687101093149059,128,128,171.78427600860596,0.0061889444592030775,0.00011666977661661804
21,0.0005103213988024945,90.0,0.0979330746922642,98.15,0.0979330746922642,98.15,0.009882146966940212,128,128,179.850599527359,0.005925452134960225,
22,0.0004886926356780285,90.0,0.0979278110122929,98.08333333333333,0.0979278110122929,98.08333333333333,0.026343866709849836,128,128,187.92571139335632,0.005656523250935959,
23,0.0004675587485693351,90.0,0.09780584392137825,98.11666666666666,0.09780584392137825,98.11666666666666,0.011398263043659592,128,128,195.91965103149414,0.005383219146573605,
24,0.00045091913785714815,90.0,0.09872537517609696,98.16666666666667,0.09872537517609696,98.16666666666667,0.008085197806488637,128,128,204.048246383667,0.0051066184283123095,
25,0.0004331111553885369,90.0,0.09930436786574622,98.18333333333334,0.09930436786574622,98.18333333333334,0.0034871661825928006,128,128,211.9306390285492,0.004827812712820203,
26,0.0004156189483079521,90.0,0.09910815573918323,98.06666666666666,0.09910815573918323,98.06666666666666,0.006365926510436501,128,128,219.94229817390442,0.004547902318882118,
27,0.00040271223495963747,90.0,0.09949044386545818,98.13333333333334,0.09949044386545818,98.13333333333334,0.008367399760318235,128,128,227.9379301071167,0.004267991924944033,
28,0.00039276887766296324,90.0,0.09952894947491586,98.15,0.07408570855621406,98.19,0.016568799631433574,128,128,236.18997836112976,0.003989186209451928,
