iteration,loss,grad_norm,update_magnitude,param_distance,learning_rate,normalized_speed
0,2.279526710510254,1.655905585105296,0.001655905585105296,0.0,0.001,0.0
1,2.08713698387146,1.7928553005976366,0.0017928553005976367,0.0,0.001,0.0
2,1.8738871812820435,2.0041657720373216,0.0020041657720373217,0.0,0.001,0.0
3,1.5761442184448242,1.743580295460118,0.0017435802954601182,0.0,0.001,0.0
4,1.476080060005188,1.6499935951408347,0.0016499935951408346,0.0,0.001,0.0
5,1.2504806518554688,1.6436038136809277,0.0016436038136809277,0.0,0.001,0.0
6,1.1355924606323242,1.5621064025297176,0.0015621064025297176,0.0,0.001,0.0
7,1.0137441158294678,1.6509988332776389,0.0016509988332776388,0.0,0.001,0.0
8,1.0459275245666504,1.5605808474875502,0.0015605808474875502,0.0,0.001,0.0
9,0.8625532984733582,1.4027076941025862,0.0014027076941025862,0.0,0.001,0.0
10,0.7322041988372803,1.5776267467028375,0.0015776267467028375,0.0,0.001,0.0
11,0.7128735780715942,1.2633993259883505,0.0012633993259883506,0.0,0.001,0.0
12,0.6560697555541992,1.8063411478402407,0.0018063411478402406,0.0,0.001,0.0
13,0.5504419803619385,1.1779474026587142,0.0011779474026587142,0.0,0.001,0.0
14,0.6102316975593567,1.200288273971323,0.001200288273971323,0.0,0.001,0.0
15,0.7351555824279785,1.770836986247674,0.001770836986247674,0.0,0.001,0.0
16,0.5552628040313721,1.1439672210260123,0.0011439672210260125,0.0,0.001,0.0
17,0.4367111623287201,1.1059972063829357,0.0011059972063829358,0.0,0.001,0.0
18,0.4576568305492401,1.7455246221532512,0.0017455246221532513,0.0,0.001,0.0
19,0.45088207721710205,1.702223342049875,0.0017022233420498749,0.0,0.001,0.0
20,0.5343813300132751,2.1836085784897934,0.0021836085784897935,0.0,0.001,0.0
21,0.34156155586242676,1.0051237526352204,0.0010051237526352203,0.0,0.001,0.0
22,0.7047882676124573,2.061506318401506,0.002061506318401506,0.0,0.001,0.0
