optimizer,function,threshold,convergence_rate_pct,success_count,total_count
SGD,Rosenbrock,0.11568875283162833,0.0,0,3
SGD,Rosenbrock,0.1460686320364989,0.0,0,3
SGD,Rosenbrock,0.1844262708585533,0.0,0,3
SGD,Rosenbrock,0.23285662984981964,0.0,0,3
SGD,Rosenbrock,0.29400480643347077,0.0,0,3
SGD,Rosenbrock,0.3712105009066357,0.0,0,3
SGD,Rosenbrock,0.46869041923141924,0.0,0,3
SGD,Rosenbrock,0.5917685748188819,0.0,0,3
SGD,Rosenbrock,0.7471670675868082,0.0,0,3
SGD,Rosenbrock,0.9433732216299774,0.0,0,3
SGD,Rosenbrock,1.1911031332830055,0.0,0,3
SGD,Rosenbrock,1.5038869469554101,0.0,0,3
SGD,Rosenbrock,1.8988078244652613,0.0,0,3
SGD,Rosenbrock,2.3974349678010785,0.0,0,3
SGD,Rosenbrock,3.0270016537634614,0.0,0,3
SGD,Rosenbrock,3.8218926206331147,0.0,0,3
SGD,Rosenbrock,4.825522042741279,0.0,0,3
SGD,Rosenbrock,6.092704661368674,0.0,0,3
SGD,Rosenbrock,7.692649574879146,0.0,0,3
SGD,Rosenbrock,9.712740198471169,0.0,0,3
SGD,Rosenbrock,12.263306841775618,0.0,0,3
SGD,Rosenbrock,15.48365256585499,0.0,0,3
SGD,Rosenbrock,19.549661430912597,0.0,0,3
SGD,Rosenbrock,24.68340467068651,0.0,0,3
SGD,Rosenbrock,31.165269449294303,33.33333333333333,1,3
SGD,Rosenbrock,39.34927263095845,33.33333333333333,1,3
SGD,Rosenbrock,49.68239594734388,33.33333333333333,1,3
SGD,Rosenbrock,62.728998581962436,33.33333333333333,1,3
SGD,Rosenbrock,79.20164050192541,33.33333333333333,1,3
SGD,Rosenbrock,100.0,33.33333333333333,1,3
